Date,iShares Global FinancialsEtf_Open_average,iShares Global FinancialsEtf_Open_max,iShares Global FinancialsEtf_Open_min,iShares Global FinancialsEtf_High_average,iShares Global FinancialsEtf_High_max,iShares Global FinancialsEtf_High_min,iShares Global FinancialsEtf_Low_average,iShares Global FinancialsEtf_Low_max,iShares Global FinancialsEtf_Low_min,iShares Global FinancialsEtf_Close_average,iShares Global FinancialsEtf_Close_max,iShares Global FinancialsEtf_Close_min
2018-04-08,-0.4570645664457801,-0.4570645664457801,-0.4570645664457801,-0.6483776341017475,-0.6483776341017475,-0.6483776341017475,-0.6965159674380906,-0.6965159674380906,-0.6965159674380906,-0.8368625687533303,-0.8368625687533303,-0.8368625687533303
2018-04-15,-0.5434775283305755,-0.5434775283305755,-0.5434775283305755,-0.6959167876882827,-0.6959167876882827,-0.6959167876882827,-0.31495895878007035,-0.31495895878007035,-0.31495895878007035,-0.49482089825223213,-0.49482089825223213,-0.49482089825223213
2018-04-22,-0.6963067713868923,-0.6963067713868923,-0.6963067713868923,-0.7357519679538811,-0.7357519679538811,-0.7357519679538811,-0.333125711159958,-0.333125711159958,-0.333125711159958,-0.4435946673336427,-0.4435946673336427,-0.4435946673336427
2018-04-29,-1.660555422890605,-1.660555422890605,-1.660555422890605,-1.1325823097396188,-1.1325823097396188,-1.1325823097396188,-1.055761686288045,-1.055761686288045,-1.055761686288045,-0.8356737540116921,-0.8356737540116921,-0.8356737540116921
2018-05-06,0.1604336660334596,0.1604336660334596,0.1604336660334596,-0.08164170062942341,-0.08164170062942341,-0.08164170062942341,0.27554953583065467,0.27554953583065467,0.27554953583065467,0.07560728638901898,0.07560728638901898,0.07560728638901898
2018-05-13,-0.3039787427389514,-0.3039787427389514,-0.3039787427389514,-0.6253791154676134,-0.6253791154676134,-0.6253791154676134,-0.2167902820231242,-0.2167902820231242,-0.2167902820231242,-0.4320396314412541,-0.4320396314412541,-0.4320396314412541
2018-05-20,-1.0801906180653982,-1.0801906180653982,-1.0801906180653982,-1.2857863551118718,-1.2857863551118718,-1.2857863551118718,-0.7878468813430737,-0.7878468813430737,-0.7878468813430737,-0.8903582191330833,-0.8903582191330833,-0.8903582191330833
2018-05-27,-1.577918150627678,-1.577918150627678,-1.577918150627678,-1.6964886834351756,-1.6964886834351756,-1.6964886834351756,-1.222949353680892,-1.222949353680892,-1.222949353680892,-1.369418814795327,-1.369418814795327,-1.369418814795327
2018-06-03,-1.022282445136767,-1.022282445136767,-1.022282445136767,-1.113816947655074,-1.113816947655074,-1.113816947655074,-0.7932910122779023,-0.7932910122779023,-0.7932910122779023,-0.6960647027422852,-0.6960647027422852,-0.6960647027422852
2018-06-10,-1.7927476531591886,-1.7927476531591886,-1.7927476531591886,-1.9913312994100414,-1.9913312994100414,-1.9913312994100414,-1.8008041232995418,-1.8008041232995418,-1.8008041232995418,-1.7305691002172698,-1.7305691002172698,-1.7305691002172698
2018-06-17,-2.055787942580788,-2.055787942580788,-2.055787942580788,-2.284239155562836,-2.284239155562836,-2.284239155562836,-2.1674021145399904,-2.1674021145399904,-2.1674021145399904,-2.398401599558477,-2.398401599558477,-2.398401599558477
2018-06-24,-2.018410226136057,-2.018410226136057,-2.018410226136057,-2.0508074395532914,-2.0508074395532914,-2.0508074395532914,-2.093994715278095,-2.093994715278095,-2.093994715278095,-2.1907648969046414,-2.1907648969046414,-2.1907648969046414
2018-07-01,-1.7388705896099774,-1.7388705896099774,-1.7388705896099774,-1.65158853825453,-1.65158853825453,-1.65158853825453,-1.680512239019884,-1.680512239019884,-1.680512239019884,-1.5280848773769287,-1.5280848773769287,-1.5280848773769287
2018-07-08,-1.2230543684704127,-1.2230543684704127,-1.2230543684704127,-1.3325204801447263,-1.3325204801447263,-1.3325204801447263,-1.2836809303411774,-1.2836809303411774,-1.2836809303411774,-1.2082741393175085,-1.2082741393175085,-1.2082741393175085
2018-07-15,-0.7921887694844506,-0.7921887694844506,-0.7921887694844506,-0.7872110399376607,-0.7872110399376607,-0.7872110399376607,-0.6617260727259354,-0.6617260727259354,-0.6617260727259354,-0.7000485812574921,-0.7000485812574921,-0.7000485812574921
2018-07-22,0.03596876624589767,0.03596876624589767,0.03596876624589767,0.009174346473135064,0.009174346473135064,0.009174346473135064,0.04886290742948025,0.04886290742948025,0.04886290742948025,0.012836112454439707,0.012836112454439707,0.012836112454439707
2018-07-29,-0.23995375434633606,-0.23995375434633606,-0.23995375434633606,-0.1923553506569922,-0.1923553506569922,-0.1923553506569922,-0.11109229110020645,-0.11109229110020645,-0.11109229110020645,-0.08186868565948151,-0.08186868565948151,-0.08186868565948151
