Date,iShares Interest Rate Hedged High Yield BondEtf_Open_average,iShares Interest Rate Hedged High Yield BondEtf_Open_max,iShares Interest Rate Hedged High Yield BondEtf_Open_min,iShares Interest Rate Hedged High Yield BondEtf_High_average,iShares Interest Rate Hedged High Yield BondEtf_High_max,iShares Interest Rate Hedged High Yield BondEtf_High_min,iShares Interest Rate Hedged High Yield BondEtf_Low_average,iShares Interest Rate Hedged High Yield BondEtf_Low_max,iShares Interest Rate Hedged High Yield BondEtf_Low_min,iShares Interest Rate Hedged High Yield BondEtf_Close_average,iShares Interest Rate Hedged High Yield BondEtf_Close_max,iShares Interest Rate Hedged High Yield BondEtf_Close_min
2018-04-08,1.0321657853889572,1.0321657853889572,1.0321657853889572,0.7817516245175911,0.7817516245175911,0.7817516245175911,0.8487965107468314,0.8487965107468314,0.8487965107468314,0.6846147103887614,0.6846147103887614,0.6846147103887614
2018-04-15,1.0405785960590261,1.0405785960590261,1.0405785960590261,0.7798810434553087,0.7798810434553087,0.7798810434553087,0.8410359785223351,0.8410359785223351,0.8410359785223351,0.6937122182033058,0.6937122182033058,0.6937122182033058
2018-04-22,1.1574236815963101,1.1574236815963101,1.1574236815963101,0.9377139295968597,0.9377139295968597,0.9377139295968597,0.7536537683212056,0.7536537683212056,0.7536537683212056,0.768337297588783,0.768337297588783,0.768337297588783
2018-04-29,-0.3713369321177598,-0.3713369321177598,-0.3713369321177598,-0.17348178299831296,-0.17348178299831296,-0.17348178299831296,0.0366588365523866,0.0366588365523866,0.0366588365523866,0.06841706415285884,0.06841706415285884,0.06841706415285884
2018-05-06,0.88756227184369,0.88756227184369,0.88756227184369,0.8239208670805387,0.8239208670805387,0.8239208670805387,0.960319238949824,0.960319238949824,0.960319238949824,0.7091735963673296,0.7091735963673296,0.7091735963673296
2018-05-13,0.46157010799238285,0.46157010799238285,0.46157010799238285,0.25911344299190525,0.25911344299190525,0.25911344299190525,0.6695236719569916,0.6695236719569916,0.6695236719569916,0.3421251789746206,0.3421251789746206,0.3421251789746206
2018-05-20,0.17373321120048466,0.17373321120048466,0.17373321120048466,-0.11856133193116856,-0.11856133193116856,-0.11856133193116856,0.12295581894881608,0.12295581894881608,0.12295581894881608,-0.03132807969229368,-0.03132807969229368,-0.03132807969229368
2018-05-27,0.07026681616174545,0.07026681616174545,0.07026681616174545,-0.19230937719679925,-0.19230937719679925,-0.19230937719679925,0.11231316410795533,0.11231316410795533,0.11231316410795533,0.056709804492964346,0.056709804492964346,0.056709804492964346
2018-06-03,0.08689244637133368,0.08689244637133368,0.08689244637133368,0.22460640930654585,0.22460640930654585,0.22460640930654585,0.3484214982974418,0.3484214982974418,0.3484214982974418,0.41386142560393396,0.41386142560393396,0.41386142560393396
2018-06-10,1.271969542656462,1.271969542656462,1.271969542656462,1.3559857333513492,1.3559857333513492,1.3559857333513492,1.1467682035898086,1.1467682035898086,1.1467682035898086,1.3840898992864648,1.3840898992864648,1.3840898992864648
