Date,iShares Currency Hedged MSCI EurozoEtf_Open_average,iShares Currency Hedged MSCI EurozoEtf_Open_max,iShares Currency Hedged MSCI EurozoEtf_Open_min,iShares Currency Hedged MSCI EurozoEtf_High_average,iShares Currency Hedged MSCI EurozoEtf_High_max,iShares Currency Hedged MSCI EurozoEtf_High_min,iShares Currency Hedged MSCI EurozoEtf_Low_average,iShares Currency Hedged MSCI EurozoEtf_Low_max,iShares Currency Hedged MSCI EurozoEtf_Low_min,iShares Currency Hedged MSCI EurozoEtf_Close_average,iShares Currency Hedged MSCI EurozoEtf_Close_max,iShares Currency Hedged MSCI EurozoEtf_Close_min
2018-04-08,0.3333025750064855,0.3333025750064855,0.3333025750064855,0.22756072924396564,0.22756072924396564,0.22756072924396564,0.2945909316530457,0.2945909316530457,0.2945909316530457,0.1926279452825961,0.1926279452825961,0.1926279452825961
2018-04-15,0.8785543720669837,0.8785543720669837,0.8785543720669837,0.7956705682884098,0.7956705682884098,0.7956705682884098,0.9127963971838249,0.9127963971838249,0.9127963971838249,0.8227959830953733,0.8227959830953733,0.8227959830953733
2018-04-22,1.5443549315220326,1.5443549315220326,1.5443549315220326,1.5169119807686122,1.5169119807686122,1.5169119807686122,1.44130280896677,1.44130280896677,1.44130280896677,1.5363436647198956,1.5363436647198956,1.5363436647198956
2018-04-29,1.7179181875335747,1.7179181875335747,1.7179181875335747,1.9114086713710001,1.9114086713710001,1.9114086713710001,1.6377414398163237,1.6377414398163237,1.6377414398163237,1.8342044683331822,1.8342044683331822,1.8342044683331822
2018-05-06,1.8676774120009056,1.8676774120009056,1.8676774120009056,1.8405893520826495,1.8405893520826495,1.8405893520826495,1.8418918607477102,1.8418918607477102,1.8418918607477102,1.7971391922139672,1.7971391922139672,1.7971391922139672
2018-05-13,1.6882257639642746,1.6882257639642746,1.6882257639642746,1.6233599399190264,1.6233599399190264,1.6233599399190264,1.5806899775129697,1.5806899775129697,1.5806899775129697,1.536946738979449,1.536946738979449,1.536946738979449
2018-05-20,0.9788912159949258,0.9788912159949258,0.9788912159949258,0.9996407845644428,0.9996407845644428,0.9996407845644428,0.9465824576784043,0.9465824576784043,0.9465824576784043,0.987954036372575,0.987954036372575,0.987954036372575
2018-05-27,0.6704586552634846,0.6704586552634846,0.6704586552634846,0.6029880575148618,0.6029880575148618,0.6029880575148618,0.6193422724139936,0.6193422724139936,0.6193422724139936,0.6452850344003808,0.6452850344003808,0.6452850344003808
2018-06-03,0.5227870188396072,0.5227870188396072,0.5227870188396072,0.495922962057619,0.495922962057619,0.495922962057619,0.4539422702602932,0.4539422702602932,0.4539422702602932,0.5247229279602444,0.5247229279602444,0.5247229279602444
2018-06-10,1.0068813156246919,1.0068813156246919,1.0068813156246919,0.9966225075969725,0.9966225075969725,0.9966225075969725,0.9670304901254725,0.9670304901254725,0.9670304901254725,0.9805330671513475,0.9805330671513475,0.9805330671513475
