Date,Guggenheim Invest S&P Global WaterEtf_Open_average,Guggenheim Invest S&P Global WaterEtf_Open_max,Guggenheim Invest S&P Global WaterEtf_Open_min,Guggenheim Invest S&P Global WaterEtf_High_average,Guggenheim Invest S&P Global WaterEtf_High_max,Guggenheim Invest S&P Global WaterEtf_High_min,Guggenheim Invest S&P Global WaterEtf_Low_average,Guggenheim Invest S&P Global WaterEtf_Low_max,Guggenheim Invest S&P Global WaterEtf_Low_min,Guggenheim Invest S&P Global WaterEtf_Close_average,Guggenheim Invest S&P Global WaterEtf_Close_max,Guggenheim Invest S&P Global WaterEtf_Close_min
2018-04-08,-0.17318034409711347,-0.17318034409711347,-0.17318034409711347,-0.3028732571503872,-0.3028732571503872,-0.3028732571503872,-0.10126808583242598,-0.10126808583242598,-0.10126808583242598,-0.24410545129549985,-0.24410545129549985,-0.24410545129549985
2018-04-15,0.28489526545012994,0.28489526545012994,0.28489526545012994,0.10713051618859369,0.10713051618859369,0.10713051618859369,0.2448340421411784,0.2448340421411784,0.2448340421411784,0.22463603409982064,0.22463603409982064,0.22463603409982064
2018-04-22,0.39220285916594116,0.39220285916594116,0.39220285916594116,0.19046372866835107,0.19046372866835107,0.19046372866835107,0.4828780740803365,0.4828780740803365,0.4828780740803365,0.3625407504632434,0.3625407504632434,0.3625407504632434
2018-04-29,-0.03603783028423325,-0.03603783028423325,-0.03603783028423325,0.5446045045550649,0.5446045045550649,0.5446045045550649,0.256617624322697,0.256617624322697,0.256617624322697,0.6608257950084936,0.6608257950084936,0.6608257950084936
2018-05-06,0.9684042719393171,0.9684042719393171,0.9684042719393171,0.7047332756987852,0.7047332756987852,0.7047332756987852,1.0126925330396621,1.0126925330396621,1.0126925330396621,0.7895893479997839,0.7895893479997839,0.7895893479997839
2018-05-13,-0.0449478018554069,-0.0449478018554069,-0.0449478018554069,-0.08662144409578199,-0.08662144409578199,-0.08662144409578199,0.2443714196992736,0.2443714196992736,0.2443714196992736,0.0987270232460899,0.0987270232460899,0.0987270232460899
2018-05-20,0.81384372686575,0.81384372686575,0.81384372686575,0.5621954959758296,0.5621954959758296,0.5621954959758296,0.7678397945164459,0.7678397945164459,0.7678397945164459,0.6851581017294269,0.6851581017294269,0.6851581017294269
2018-05-27,0.49320722648128607,0.49320722648128607,0.49320722648128607,0.3043489033443666,0.3043489033443666,0.3043489033443666,0.5411162455920141,0.5411162455920141,0.5411162455920141,0.2721500639688976,0.2721500639688976,0.2721500639688976
2018-06-03,0.2775127411234313,0.2775127411234313,0.2775127411234313,0.33210451866871316,0.33210451866871316,0.33210451866871316,0.49158868108463827,0.49158868108463827,0.49158868108463827,0.5259381603425791,0.5259381603425791,0.5259381603425791
2018-06-10,-0.7285672108042548,-0.7285672108042548,-0.7285672108042548,-1.3158182401280705,-1.3158182401280705,-1.3158182401280705,-0.51942103525339,-0.51942103525339,-0.51942103525339,-0.3227491102539439,-0.3227491102539439,-0.3227491102539439
