Date,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_min,Direxion Daily Gold Miners Bull 3X SharesEtf_High_average,Direxion Daily Gold Miners Bull 3X SharesEtf_High_max,Direxion Daily Gold Miners Bull 3X SharesEtf_High_min,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_min,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_min
2018-04-08,-0.0003743849261256663,-0.0003743849261256663,-0.0003743849261256663,0.17253338194754905,0.17253338194754905,0.17253338194754905,0.20348158792154922,0.20348158792154922,0.20348158792154922,0.24091925293633637,0.24091925293633637,0.24091925293633637
2018-04-15,0.2966161588025762,0.2966161588025762,0.2966161588025762,0.18141549237494733,0.18141549237494733,0.18141549237494733,0.34331728792665617,0.34331728792665617,0.34331728792665617,0.3049817854737641,0.3049817854737641,0.3049817854737641
2018-04-22,0.44626524122926997,0.44626524122926997,0.44626524122926997,0.3529521749727231,0.3529521749727231,0.3529521749727231,0.7898751718465569,0.7898751718465569,0.7898751718465569,0.7512134587156858,0.7512134587156858,0.7512134587156858
2018-04-29,0.5708772760610372,0.5708772760610372,0.5708772760610372,0.560721205836719,0.560721205836719,0.560721205836719,0.8426675107083982,0.8426675107083982,0.8426675107083982,0.8216396064158018,0.8216396064158018,0.8216396064158018
2018-05-06,1.2209007990597223,1.2209007990597223,1.2209007990597223,1.056456054737448,1.056456054737448,1.056456054737448,1.2978668409845253,1.2978668409845253,1.2978668409845253,1.0462869758942999,1.0462869758942999,1.0462869758942999
2018-05-13,-0.3447147754754446,-0.3447147754754446,-0.3447147754754446,-0.3939138956265107,-0.3939138956265107,-0.3939138956265107,-0.24754455636752476,-0.24754455636752476,-0.24754455636752476,-0.2755536514589768,-0.2755536514589768,-0.2755536514589768
2018-05-20,0.5778325900563144,0.5778325900563144,0.5778325900563144,0.26064449259829725,0.26064449259829725,0.26064449259829725,0.21256266327006546,0.21256266327006546,0.21256266327006546,0.0302698851879302,0.0302698851879302,0.0302698851879302
2018-05-27,-0.11411079856151035,-0.11411079856151035,-0.11411079856151035,-0.163840484678684,-0.163840484678684,-0.163840484678684,-0.1860463546026803,-0.1860463546026803,-0.1860463546026803,-0.20338374383901225,-0.20338374383901225,-0.20338374383901225
2018-06-03,-0.06870932176961932,-0.06870932176961932,-0.06870932176961932,-0.4151482895653225,-0.4151482895653225,-0.4151482895653225,-0.13405666838733374,-0.13405666838733374,-0.13405666838733374,-0.34665080431948847,-0.34665080431948847,-0.34665080431948847
2018-06-10,-0.35576824945008256,-0.35576824945008256,-0.35576824945008256,-0.6740025086582805,-0.6740025086582805,-0.6740025086582805,-0.7419872284701354,-0.7419872284701354,-0.7419872284701354,-0.9455054016465617,-0.9455054016465617,-0.9455054016465617
