Date,PowerShares Dynamic Building & ConstructionEtf_Open_average,PowerShares Dynamic Building & ConstructionEtf_Open_max,PowerShares Dynamic Building & ConstructionEtf_Open_min,PowerShares Dynamic Building & ConstructionEtf_High_average,PowerShares Dynamic Building & ConstructionEtf_High_max,PowerShares Dynamic Building & ConstructionEtf_High_min,PowerShares Dynamic Building & ConstructionEtf_Low_average,PowerShares Dynamic Building & ConstructionEtf_Low_max,PowerShares Dynamic Building & ConstructionEtf_Low_min,PowerShares Dynamic Building & ConstructionEtf_Close_average,PowerShares Dynamic Building & ConstructionEtf_Close_max,PowerShares Dynamic Building & ConstructionEtf_Close_min
2018-04-08,-0.6688484632429096,-0.6688484632429096,-0.6688484632429096,-0.8305789550007974,-0.8305789550007974,-0.8305789550007974,-0.6442602861904253,-0.6442602861904253,-0.6442602861904253,-0.7779988772160163,-0.7779988772160163,-0.7779988772160163
2018-04-15,-0.5608021328008597,-0.5608021328008597,-0.5608021328008597,-0.691036189011433,-0.691036189011433,-0.691036189011433,-0.5694837021697994,-0.5694837021697994,-0.5694837021697994,-0.7587256102298182,-0.7587256102298182,-0.7587256102298182
2018-04-22,-0.6129299654976674,-0.6129299654976674,-0.6129299654976674,-0.7877904607658767,-0.7877904607658767,-0.7877904607658767,-0.466517213298176,-0.466517213298176,-0.466517213298176,-0.6461056843890278,-0.6461056843890278,-0.6461056843890278
2018-04-29,-1.3238585256233792,-1.3238585256233792,-1.3238585256233792,-1.0634390016264974,-1.0634390016264974,-1.0634390016264974,-0.9834536503913103,-0.9834536503913103,-0.9834536503913103,-0.8344675133269261,-0.8344675133269261,-0.8344675133269261
2018-05-06,-0.5089628413374657,-0.5089628413374657,-0.5089628413374657,-0.4808438951426576,-0.4808438951426576,-0.4808438951426576,-0.22952601754122132,-0.22952601754122132,-0.22952601754122132,-0.3845950117086912,-0.3845950117086912,-0.3845950117086912
2018-05-13,-0.6174322826810544,-0.6174322826810544,-0.6174322826810544,-0.6602340181020789,-0.6602340181020789,-0.6602340181020789,-0.30069860303643287,-0.30069860303643287,-0.30069860303643287,-0.19002026256074037,-0.19002026256074037,-0.19002026256074037
2018-05-20,-0.25233220374804377,-0.25233220374804377,-0.25233220374804377,-0.40332262167381977,-0.40332262167381977,-0.40332262167381977,0.20166787941302738,0.20166787941302738,0.20166787941302738,0.2324350963741742,0.2324350963741742,0.2324350963741742
2018-05-27,0.9226685687872179,0.9226685687872179,0.9226685687872179,0.39183179082107994,0.39183179082107994,0.39183179082107994,1.3496106291366001,1.3496106291366001,1.3496106291366001,0.5701578507826748,0.5701578507826748,0.5701578507826748
2018-06-03,2.1542466605988966,2.1542466605988966,2.1542466605988966,2.5554908289595764,2.5554908289595764,2.5554908289595764,2.5914651126788284,2.5914651126788284,2.5914651126788284,2.625201219355768,2.625201219355768,2.625201219355768
2018-06-10,1.4677295155725651,1.4677295155725651,1.4677295155725651,0.9600367466326936,0.9600367466326936,0.9600367466326936,1.3372061195575566,1.3372061195575566,1.3372061195575566,1.1198415325936593,1.1198415325936593,1.1198415325936593
