Date,Global X Uranium_etf_Open_average,Global X Uranium_etf_Open_max,Global X Uranium_etf_Open_min,Global X Uranium_etf_Open_volatility,Global X Uranium_etf_Open_change,Global X Uranium_etf_High_average,Global X Uranium_etf_High_max,Global X Uranium_etf_High_min,Global X Uranium_etf_High_volatility,Global X Uranium_etf_High_change,Global X Uranium_etf_Low_average,Global X Uranium_etf_Low_max,Global X Uranium_etf_Low_min,Global X Uranium_etf_Low_volatility,Global X Uranium_etf_Low_change,Global X Uranium_etf_Close_average,Global X Uranium_etf_Close_max,Global X Uranium_etf_Close_min,Global X Uranium_etf_Close_volatility,Global X Uranium_etf_Close_change
2018-04-01,13.0,13.0,13.0,0.0,0.0,13.04,13.04,13.04,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2018-04-08,13.3,13.3,13.3,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.09,13.09,13.09,0.0,0.0,13.18,13.18,13.18,0.0,0.0
2018-04-15,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2018-04-22,13.07,13.07,13.07,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2018-04-29,13.72,13.72,13.72,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2018-05-06,13.8,13.8,13.8,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2018-05-13,13.8,13.8,13.8,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2018-05-20,13.23,13.23,13.23,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.19,13.19,13.19,0.0,0.0
2018-05-27,13.26,13.26,13.26,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.36,13.36,13.36,0.0,0.0
2018-06-03,14.2,14.2,14.2,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2018-06-10,13.96,13.96,13.96,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2018-06-17,13.17,13.17,13.17,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2018-06-24,12.77,12.77,12.77,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.77,12.77,12.77,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2018-07-01,12.96,12.96,12.96,0.0,0.0,13.14,13.14,13.14,0.0,0.0,12.96,12.96,12.96,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2018-07-08,12.75,12.75,12.75,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2018-07-15,12.38,12.38,12.38,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2018-07-22,13.42,13.42,13.42,0.0,0.0,13.43,13.43,13.43,0.0,0.0,12.93,12.93,12.93,0.0,0.0,13.09,13.09,13.09,0.0,0.0
2018-07-29,13.11,13.11,13.11,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.07,13.07,13.07,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2018-08-05,12.9,12.9,12.9,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2018-08-12,12.5,12.5,12.5,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.51,12.51,12.51,0.0,0.0
2018-08-19,12.61,12.61,12.61,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.64,12.64,12.64,0.0,0.0
2018-08-26,12.7,12.7,12.7,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2018-09-02,12.08,12.08,12.08,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.01,12.01,12.01,0.0,0.0,12.18,12.18,12.18,0.0,0.0
2018-09-09,12.67,12.67,12.67,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2018-09-16,12.98,12.98,12.98,0.0,0.0,13.05,13.05,13.05,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.95,12.95,12.95,0.0,0.0
2018-09-23,13.31,13.31,13.31,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.31,13.31,13.31,0.0,0.0
2018-09-30,13.53,13.53,13.53,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2018-10-07,12.81,12.81,12.81,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2018-10-14,12.59,12.59,12.59,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.6,12.6,12.6,0.0,0.0
2018-10-21,11.77,11.77,11.77,0.0,0.0,11.84,11.84,11.84,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2018-10-28,12.39,12.39,12.39,0.0,0.0,12.48,12.48,12.48,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2018-11-04,12.91,12.91,12.91,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2018-11-11,12.62,12.62,12.62,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2018-11-18,12.3,12.3,12.3,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2018-11-25,12.42,12.42,12.42,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.37,12.37,12.37,0.0,0.0,12.54,12.54,12.54,0.0,0.0
2018-12-02,12.37,12.37,12.37,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.22,12.22,12.22,0.0,0.0
2018-12-09,12.32,12.32,12.32,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.37,12.37,12.37,0.0,0.0
2018-12-16,11.5,11.5,11.5,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.35,11.35,11.35,0.0,0.0,11.42,11.42,11.42,0.0,0.0
2018-12-23,11.43,11.43,11.43,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.59,11.59,11.59,0.0,0.0
2018-12-30,11.67,11.67,11.67,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.98,11.98,11.98,0.0,0.0
2019-01-06,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.28,12.28,12.28,0.0,0.0
2019-01-13,12.32,12.32,12.32,0.0,0.0,12.41,12.41,12.41,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.38,12.38,12.38,0.0,0.0
2019-01-20,12.33,12.33,12.33,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-01-27,12.69,12.69,12.69,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2019-02-03,12.9,12.9,12.9,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2019-02-10,12.66,12.66,12.66,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.78,12.78,12.78,0.0,0.0
2019-02-17,12.7,12.7,12.7,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2019-02-24,12.4,12.4,12.4,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.29,12.29,12.29,0.0,0.0
2019-03-03,11.98,11.98,11.98,0.0,0.0,12.09,12.09,12.09,0.0,0.0,11.87,11.87,11.87,0.0,0.0,12.08,12.08,12.08,0.0,0.0
2019-03-10,12.54,12.54,12.54,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2019-03-17,12.5,12.5,12.5,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2019-03-24,12.41,12.41,12.41,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.41,12.41,12.41,0.0,0.0,12.49,12.49,12.49,0.0,0.0
2019-03-31,12.85,12.85,12.85,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.88,12.88,12.88,0.0,0.0
2019-04-07,12.8,12.8,12.8,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2019-04-14,12.51,12.51,12.51,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-04-21,12.07,12.07,12.07,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.17,12.17,12.17,0.0,0.0
2019-04-28,11.96,11.96,11.96,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.96,11.96,11.96,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2019-05-05,11.57,11.57,11.57,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2019-05-12,11.51,11.51,11.51,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.61,11.61,11.61,0.0,0.0
2019-05-19,11.46,11.46,11.46,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2019-05-26,11.35,11.35,11.35,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.31,11.31,11.31,0.0,0.0,11.56,11.56,11.56,0.0,0.0
2019-06-02,11.69,11.69,11.69,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2019-06-09,11.93,11.93,11.93,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.87,11.87,11.87,0.0,0.0
2019-06-16,12.2,12.2,12.2,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2019-06-23,11.97,11.97,11.97,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.97,11.97,11.97,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2019-06-30,12.02,12.02,12.02,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.88,11.88,11.88,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2019-07-07,11.94,11.94,11.94,0.0,0.0,11.98,11.98,11.98,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.91,11.91,11.91,0.0,0.0
2019-07-14,11.67,11.67,11.67,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.6,11.6,11.6,0.0,0.0
2019-07-21,11.0,11.0,11.0,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.0,11.0,11.0,0.0,0.0,11.06,11.06,11.06,0.0,0.0
2019-07-28,10.7,10.7,10.7,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.68,10.68,10.68,0.0,0.0
2019-08-04,10.5,10.5,10.5,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.33,10.33,10.33,0.0,0.0
2019-08-11,10.05,10.05,10.05,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.05,10.05,10.05,0.0,0.0,10.17,10.17,10.17,0.0,0.0
2019-08-18,10.47,10.47,10.47,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.25,10.25,10.25,0.0,0.0
2019-08-25,10.46,10.46,10.46,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.6,10.6,10.6,0.0,0.0
2019-09-01,10.85,10.85,10.85,0.0,0.0,10.94,10.94,10.94,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.91,10.91,10.91,0.0,0.0
2019-09-08,11.14,11.14,11.14,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.2,11.2,11.2,0.0,0.0
2019-09-15,11.06,11.06,11.06,0.0,0.0,11.22,11.22,11.22,0.0,0.0,11.06,11.06,11.06,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2019-09-22,11.11,11.11,11.11,0.0,0.0,11.12,11.12,11.12,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.96,10.96,10.96,0.0,0.0
2019-09-29,10.79,10.79,10.79,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.94,10.94,10.94,0.0,0.0
2019-10-06,11.19,11.19,11.19,0.0,0.0,11.24,11.24,11.24,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2019-10-13,10.96,10.96,10.96,0.0,0.0,11.05,11.05,11.05,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.02,11.02,11.02,0.0,0.0
2019-10-20,10.98,10.98,10.98,0.0,0.0,11.02,11.02,11.02,0.0,0.0,10.94,10.94,10.94,0.0,0.0,11.01,11.01,11.01,0.0,0.0
2019-10-27,10.89,10.89,10.89,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.97,10.97,10.97,0.0,0.0
2019-11-03,11.36,11.36,11.36,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2019-11-10,11.14,11.14,11.14,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.2,11.2,11.2,0.0,0.0
2019-11-17,11.02,11.02,11.02,0.0,0.0,11.09,11.09,11.09,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.0,11.0,11.0,0.0,0.0
2019-11-24,10.9,10.9,10.9,0.0,0.0,10.91,10.91,10.91,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.82,10.82,10.82,0.0,0.0
2019-12-01,10.87,10.87,10.87,0.0,0.0,11.08,11.08,11.08,0.0,0.0,10.87,10.87,10.87,0.0,0.0,11.07,11.07,11.07,0.0,0.0
2019-12-08,11.11,11.11,11.11,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.0,11.0,11.0,0.0,0.0,11.04,11.04,11.04,0.0,0.0
2019-12-15,11.0,11.0,11.0,0.0,0.0,11.08,11.08,11.08,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.99,10.99,10.99,0.0,0.0
2019-12-22,11.03,11.03,11.03,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.16,11.16,11.16,0.0,0.0
2019-12-29,10.95,10.95,10.95,0.0,0.0,11.06,11.06,11.06,0.0,0.0,10.95,10.95,10.95,0.0,0.0,11.01,11.01,11.01,0.0,0.0
