Date,PSBStock_Open_average,PSBStock_Open_max,PSBStock_Open_min,PSBStock_Open_volatility,PSBStock_Open_change,PSBStock_High_average,PSBStock_High_max,PSBStock_High_min,PSBStock_High_volatility,PSBStock_High_change,PSBStock_Low_average,PSBStock_Low_max,PSBStock_Low_min,PSBStock_Low_volatility,PSBStock_Low_change,PSBStock_Close_average,PSBStock_Close_max,PSBStock_Close_min,PSBStock_Close_volatility,PSBStock_Close_change,PSBStock_Volume_average,PSBStock_Volume_max,PSBStock_Volume_min,PSBStock_Volume_volatility,PSBStock_Volume_change
2018-01-14,118.33500000000001,120.19,116.81,3.3799999999999955,0.9699999999999989,119.9975,121.0,118.73,2.269999999999996,0.5300000000000011,117.575,118.32,116.81,1.509999999999991,0.5499999999999972,119.0825,120.67,118.0,2.6700000000000017,0.8400000000000034,131138,158894,110255,48639,543
2018-01-21,120.716,121.37,119.75,1.6200000000000045,1.3599999999999994,121.378,121.81,120.86,0.9500000000000028,-0.6299999999999955,119.518,120.57,118.53,2.039999999999992,-0.8299999999999983,120.608,121.2,119.73,1.4699999999999989,-1.3900000000000006,74820,91631,62790,28841,-28841
2018-01-28,119.342,121.89,117.77,4.1200000000000045,-0.7999999999999972,120.54599999999999,122.63,118.84,3.789999999999992,-0.009999999999990905,118.14,119.14,117.0,2.1400000000000006,-0.23000000000000398,119.488,122.11,118.09,4.019999999999996,1.210000000000008,93917,168461,65842,102619,-3964
2018-02-04,112.542,118.77,108.94,9.829999999999998,-9.829999999999998,114.568,119.64,112.47,7.170000000000002,-6.900000000000006,110.158,113.37,108.11,5.260000000000005,-5.010000000000005,111.422,113.37,108.3,5.070000000000007,-1.3599999999999994,109179,200805,69982,130823,24043
2018-02-11,112.414,113.76,111.36,2.4000000000000057,1.1500000000000057,113.862,115.45,112.27,3.180000000000007,2.450000000000003,110.816,113.57,107.91,5.659999999999997,5.659999999999997,112.98599999999999,114.35,111.74,2.6099999999999994,2.530000000000001,111431,139727,100318,39409,-4951
2018-02-18,112.9925,118.83,110.27,8.560000000000002,-7.319999999999993,114.105,118.83,111.49,7.340000000000003,-6.709999999999994,110.14500000000001,110.45,109.84,0.6099999999999994,-0.6099999999999994,110.9575,111.77,110.37,1.3999999999999915,0.7800000000000011,92513,119439,64663,54776,14963
2018-02-25,111.434,112.97,110.38,2.5900000000000034,-1.6099999999999994,112.624,113.31,110.38,2.930000000000007,-2.760000000000005,110.256,111.16,109.13,2.030000000000001,-2.030000000000001,111.11,112.91,110.05,2.8599999999999994,-2.8599999999999994,83487,116033,62148,53885,-19397
2018-03-04,112.84,114.75,109.77,4.980000000000004,4.980000000000004,114.398,115.33,113.37,1.9599999999999937,1.7999999999999972,112.026,113.71,109.77,3.9399999999999977,3.9399999999999977,113.978,115.14,112.5,2.6400000000000006,2.6400000000000006,89144,110212,68574,41638,-41638
2018-03-11,113.296,114.79,112.77,2.0200000000000102,-1.8599999999999994,114.134,115.29,113.09,2.200000000000003,-0.9300000000000068,112.152,113.16,111.49,1.6700000000000017,-0.6599999999999966,113.254,114.3,112.54,1.759999999999991,0.5099999999999909,113519,178946,69765,109181,48411
2018-03-18,113.1,114.06,111.85,2.210000000000008,-2.210000000000008,113.818,114.71,112.77,1.9399999999999977,-1.2900000000000063,111.458,112.73,109.0,3.730000000000004,-3.730000000000004,112.224,114.02,109.33,4.689999999999998,-4.689999999999998,74416,92838,63843,28995,28995
2018-03-25,112.17,114.22,110.64,3.5799999999999983,3.5799999999999983,113.7275,114.67,111.4,3.269999999999996,3.269999999999996,111.28,112.56,109.58,2.980000000000004,2.980000000000004,112.55250000000001,113.67,111.29,2.3799999999999955,1.75,83340,99341,69490,29851,29851
2018-04-01,113.004,114.13,111.26,2.8699999999999903,0.9399999999999977,114.328,115.49,113.11,2.3799999999999955,2.3799999999999955,111.326,112.61,109.94,2.6700000000000017,2.6700000000000017,113.226,114.29,110.86,3.430000000000007,2.8200000000000074,93078,137206,57922,79284,27288
2018-04-08,113.164,114.07,112.5,1.5699999999999932,-1.1999999999999886,113.816,114.2,113.4,0.7999999999999972,-0.7000000000000028,112.126,112.5,111.65,0.8499999999999943,-0.21999999999999886,113.098,113.72,112.56,1.1599999999999966,0.4399999999999977,83236,118586,68271,50315,-16127
2018-04-15,115.828,117.82,113.35,4.469999999999999,1.9200000000000017,117.11999999999999,118.32,115.16,3.1599999999999966,1.230000000000004,114.796,116.4,113.35,3.0500000000000114,1.2900000000000063,116.196,117.86,114.87,2.989999999999995,0.12999999999999545,105149,141508,68212,73296,-8158
2018-04-22,115.364,117.0,114.01,2.989999999999995,1.9200000000000017,117.032,118.38,115.59,2.789999999999992,2.789999999999992,114.51,116.84,113.01,3.8299999999999983,2.299999999999997,115.702,117.02,113.89,3.1299999999999955,1.769999999999996,117217,182116,71190,110926,63519
2018-04-29,116.09,117.48,115.27,2.210000000000008,-1.7999999999999972,117.382,118.36,116.83,1.5300000000000011,-0.8900000000000006,114.958,115.68,114.21,1.470000000000013,0.8300000000000125,116.158,117.11,115.28,1.8299999999999983,1.8299999999999983,114656,171440,74778,96662,-45261
2018-05-06,118.256,118.93,117.37,1.5600000000000023,1.5600000000000023,119.184,119.59,118.88,0.710000000000008,0.6700000000000017,117.834,118.44,117.26,1.1799999999999926,1.0899999999999892,118.602,119.04,118.32,0.7200000000000131,-0.10999999999999943,59406,71501,43869,27632,-22982
2018-05-13,117.266,118.45,116.45,2.0,-2.0,117.492,118.6,116.45,2.1499999999999915,-2.1499999999999915,116.078,116.81,115.72,1.0900000000000034,-0.9500000000000028,116.86,117.75,116.07,1.6800000000000068,-1.5100000000000051,98197,119510,60711,58799,-10816
2018-05-20,117.994,119.74,116.68,3.059999999999988,2.8900000000000006,119.038,120.48,117.38,3.1000000000000085,2.469999999999999,117.262,119.16,115.91,3.25,3.25,118.64,119.85,116.91,2.9399999999999977,2.3100000000000023,81131,112894,65084,47810,24128
2018-05-27,121.71000000000001,123.37,119.5,3.8700000000000045,3.6299999999999955,122.88,124.34,120.46,3.8800000000000097,3.8800000000000097,120.38,122.17,117.55,4.6200000000000045,4.6200000000000045,122.32,123.36,120.31,3.049999999999997,3.049999999999997,118195,163922,93006,70916,12480
2018-06-03,123.682,124.71,122.76,1.9499999999999886,-0.9200000000000017,124.17,124.87,123.25,1.6200000000000045,-0.6400000000000006,122.41799999999999,123.19,121.72,1.4699999999999989,0.39000000000000057,123.518,124.35,122.9,1.4499999999999886,-1.0499999999999972,92109,113634,72985,40649,21950
2018-06-10,123.32,124.29,121.99,2.3000000000000114,0.7700000000000102,124.458,125.58,123.93,1.6499999999999915,1.3999999999999915,122.346,124.0,120.87,3.1299999999999955,1.269999999999996,123.584,124.37,122.0,2.3700000000000045,0.5700000000000074,100679,187442,57801,129641,129641
2018-06-17,125.856,127.0,124.64,2.3599999999999994,2.3599999999999994,126.568,127.39,125.93,1.4599999999999937,1.4599999999999937,124.764,126.11,123.28,2.8299999999999983,2.8299999999999983,126.088,127.28,125.15,2.1299999999999955,1.6500000000000057,124691,225977,81863,144114,116742
2018-06-24,127.32600000000001,127.79,126.87,0.9200000000000017,0.7000000000000028,127.97,128.71,127.38,1.3300000000000125,1.3300000000000125,126.526,127.02,125.67,1.3499999999999943,1.3499999999999943,127.36200000000001,128.5,126.68,1.8199999999999932,1.8199999999999932,95813,123475,71439,52036,28977
2018-07-01,129.9675,131.86,127.66,4.200000000000017,4.200000000000017,131.07500000000002,132.33,128.83,3.5,3.5,128.8375,131.1,126.06,5.039999999999992,5.039999999999992,130.7425,132.0,128.55,3.4499999999999886,3.4499999999999886,96516,145933,62532,83401,-38354
2018-07-08,130.43,131.99,129.09,2.9000000000000057,-1.6100000000000136,131.258,131.99,130.89,1.1000000000000227,-1.1000000000000227,129.536,129.7,129.09,0.6099999999999852,0.009999999999990905,130.18,130.44,129.94,0.5,-0.21000000000000796,81742,126351,53308,73043,-57964
2018-07-15,128.538,129.92,127.44,2.4799999999999898,-0.9599999999999795,129.26,130.3,128.28,2.0200000000000102,-1.3400000000000034,127.176,128.39,126.33,2.059999999999988,-2.059999999999988,127.952,128.71,126.69,2.0200000000000102,-1.9499999999999886,88094,134707,65681,69026,-12408
2018-07-22,126.358,127.7,125.05,2.6500000000000057,0.9399999999999977,127.104,128.29,126.02,2.269999999999996,0.9399999999999977,124.71,125.46,123.56,1.8999999999999915,0.6699999999999875,126.132,127.53,125.12,2.4099999999999966,-0.789999999999992,89781,123393,62712,60681,-675
2018-07-29,126.76599999999999,127.83,125.35,2.480000000000004,2.230000000000004,128.344,129.57,126.84,2.7299999999999898,2.7299999999999898,126.224,127.83,124.86,2.969999999999999,2.969999999999999,127.722,129.47,125.36,4.109999999999999,4.109999999999999,72592,101752,55280,46472,-28863
2018-08-05,129.076,129.8,128.76,1.0400000000000205,-1.0100000000000193,129.58,130.09,129.13,0.960000000000008,-0.4000000000000057,128.142,128.67,127.4,1.2699999999999818,0.39999999999997726,128.86599999999999,129.44,128.48,0.960000000000008,0.040000000000020464,66993,88587,46836,41751,-15696
2018-08-12,129.14,130.67,128.24,2.4299999999999784,1.9899999999999807,130.522,132.61,128.68,3.930000000000007,3.930000000000007,128.736,130.5,127.29,3.2099999999999937,3.2099999999999937,129.696,131.63,127.99,3.6400000000000006,3.6400000000000006,66588,89251,42554,46697,33646
2018-08-19,130.446,131.61,129.12,2.490000000000009,-2.490000000000009,131.076,132.61,129.88,2.730000000000018,-2.730000000000018,129.484,130.65,128.71,1.9399999999999977,-1.9399999999999977,129.97,130.95,129.07,1.8799999999999955,-1.5999999999999943,72552,89504,40365,49139,6354
2018-08-26,129.774,130.87,129.36,1.509999999999991,-0.25,130.64,131.48,129.94,1.539999999999992,0.5900000000000034,128.882,129.5,128.1,1.4000000000000057,1.1899999999999977,130.01,131.07,129.33,1.7399999999999807,1.0999999999999943,86848,99267,68147,31120,31120
2018-09-02,130.20999999999998,130.45,129.76,0.6899999999999977,-0.07999999999998408,131.0025,132.04,130.42,1.6200000000000045,-0.21999999999999886,129.3775,130.26,128.9,1.3599999999999852,-0.15000000000000568,130.145,130.58,129.8,0.7800000000000011,0.08999999999997499,117145,177265,95565,81700,-81481
2018-09-09,130.35,130.76,130.04,0.7199999999999989,0.46999999999999886,130.838,131.97,130.04,1.9300000000000068,-1.210000000000008,129.462,130.29,128.86,1.4299999999999784,-1.4299999999999784,130.22,131.35,129.38,1.9699999999999989,-1.25,99537,125766,79447,46319,-23576
2018-09-16,129.522,130.56,127.49,3.0700000000000074,-0.7800000000000011,130.116,130.61,129.44,1.170000000000016,-0.20000000000001705,128.036,129.44,126.44,3.0,-0.4399999999999977,129.10000000000002,130.3,127.08,3.220000000000013,-1.0300000000000011,117833,214923,67560,147363,147363
2018-09-23,126.888,129.16,125.46,3.700000000000003,-3.3999999999999915,127.43,129.16,126.39,2.769999999999996,-1.9799999999999898,125.568,126.47,124.49,1.980000000000004,-0.05999999999998806,126.32000000000001,127.09,125.02,2.0700000000000074,0.3299999999999983,76162,116150,51951,64199,51700
