Date,IQ Enhanced Core Plus Bond US_Open_average,IQ Enhanced Core Plus Bond US_Open_max,IQ Enhanced Core Plus Bond US_Open_min,IQ Enhanced Core Plus Bond US_Open_volatility,IQ Enhanced Core Plus Bond US_Open_change,IQ Enhanced Core Plus Bond US_High_average,IQ Enhanced Core Plus Bond US_High_max,IQ Enhanced Core Plus Bond US_High_min,IQ Enhanced Core Plus Bond US_High_volatility,IQ Enhanced Core Plus Bond US_High_change,IQ Enhanced Core Plus Bond US_Low_average,IQ Enhanced Core Plus Bond US_Low_max,IQ Enhanced Core Plus Bond US_Low_min,IQ Enhanced Core Plus Bond US_Low_volatility,IQ Enhanced Core Plus Bond US_Low_change,IQ Enhanced Core Plus Bond US_Close_average,IQ Enhanced Core Plus Bond US_Close_max,IQ Enhanced Core Plus Bond US_Close_min,IQ Enhanced Core Plus Bond US_Close_volatility,IQ Enhanced Core Plus Bond US_Close_change
2018-04-29,19.05,19.05,19.05,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2018-05-06,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2018-05-13,18.67,18.67,18.67,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-05-20,19.04,19.04,19.04,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-05-27,19.09,19.09,19.09,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-06-03,19.01,19.01,19.01,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2018-06-10,19.11,19.11,19.11,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2018-06-17,19.08,19.08,19.08,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2018-06-24,19.09,19.09,19.09,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2018-07-01,19.16,19.16,19.16,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2018-07-08,19.13,19.13,19.13,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2018-07-15,19.14,19.14,19.14,0.0,0.0,19.15,19.15,19.15,0.0,0.0,18.45,18.45,18.45,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2018-07-22,19.16,19.16,19.16,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2018-07-29,19.19,19.19,19.19,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2018-08-05,19.16,19.16,19.16,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2018-08-12,19.18,19.18,19.18,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2018-08-19,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2018-08-26,19.17,19.17,19.17,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2018-09-02,19.17,19.17,19.17,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2018-09-09,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2018-09-16,19.11,19.11,19.11,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2018-09-23,19.07,19.07,19.07,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2018-09-30,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2018-10-07,18.96,18.96,18.96,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2018-10-14,18.96,18.96,18.96,0.0,0.0,18.96,18.96,18.96,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2018-10-21,18.92,18.92,18.92,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2018-10-28,18.87,18.87,18.87,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2018-11-04,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2018-11-11,18.82,18.82,18.82,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2018-11-18,18.82,18.82,18.82,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2018-11-25,18.87,18.87,18.87,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-12-02,18.84,18.84,18.84,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2018-12-09,18.86,18.86,18.86,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2018-12-16,18.87,18.87,18.87,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-12-23,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2018-12-30,18.99,18.99,18.99,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2019-01-06,18.95,18.95,18.95,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2019-01-13,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-01-20,18.93,18.93,18.93,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-01-27,18.97,18.97,18.97,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-02-03,18.95,18.95,18.95,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-02-10,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2019-02-17,18.97,18.97,18.97,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2019-02-24,18.94,18.94,18.94,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2019-03-03,18.97,18.97,18.97,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-03-10,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2019-03-17,19.14,19.14,19.14,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2019-03-24,19.17,19.17,19.17,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2019-03-31,19.12,19.12,19.12,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2019-04-07,19.13,19.13,19.13,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2019-04-14,19.11,19.11,19.11,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2019-04-21,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-04-28,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2019-05-05,19.16,19.16,19.16,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2019-05-12,19.12,19.12,19.12,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-05-19,19.22,19.22,19.22,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2019-05-26,19.33,19.33,19.33,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-06-02,19.35,19.35,19.35,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2019-06-09,19.35,19.35,19.35,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-06-16,19.44,19.44,19.44,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2019-06-23,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-06-30,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-07-07,19.37,19.37,19.37,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2019-07-14,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2019-07-21,19.45,19.45,19.45,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-07-28,19.61,19.61,19.61,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-08-04,19.59,19.59,19.59,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-08-11,19.68,19.68,19.68,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-08-18,19.74,19.74,19.74,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-08-25,19.78,19.78,19.78,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.81,19.81,19.81,0.0,0.0
2019-09-01,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-09-08,19.51,19.51,19.51,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2019-09-15,19.68,19.68,19.68,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-09-22,19.66,19.66,19.66,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-09-29,19.79,19.79,19.79,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2019-10-06,19.65,19.65,19.65,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-10-13,19.64,19.64,19.64,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-10-20,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2019-10-27,19.69,19.69,19.69,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-11-03,19.5,19.5,19.5,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2019-11-10,19.62,19.62,19.62,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2019-11-17,19.68,19.68,19.68,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2019-11-24,19.63,19.63,19.63,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2019-12-01,19.67,19.67,19.67,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-12-08,19.72,19.72,19.72,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2019-12-15,19.73,19.73,19.73,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-12-22,19.72,19.72,19.72,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-12-29,19.8,19.8,19.8,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.79,19.79,19.79,0.0,0.0
