Date,CATO_stock_Open_average,CATO_stock_Open_max,CATO_stock_Open_min,CATO_stock_Open_volatility,CATO_stock_Open_change,CATO_stock_High_average,CATO_stock_High_max,CATO_stock_High_min,CATO_stock_High_volatility,CATO_stock_High_change,CATO_stock_Low_average,CATO_stock_Low_max,CATO_stock_Low_min,CATO_stock_Low_volatility,CATO_stock_Low_change,CATO_stock_Close_average,CATO_stock_Close_max,CATO_stock_Close_min,CATO_stock_Close_volatility,CATO_stock_Close_change,CATO_stock_Volume_average,CATO_stock_Volume_max,CATO_stock_Volume_min,CATO_stock_Volume_volatility,CATO_stock_Volume_change
2018-01-14,13.575,13.97,13.22,0.75,-0.75,13.6775,13.97,13.37,0.6000000000000014,-0.6000000000000014,13.2875,13.48,13.07,0.41000000000000014,-0.41000000000000014,13.3825,13.58,13.19,0.39000000000000057,-0.33999999999999986,209809,277219,175965,101254,-76051
2018-01-21,13.09,13.24,12.96,0.27999999999999936,-0.27999999999999936,13.186,13.47,12.98,0.4900000000000002,-0.34999999999999964,12.831999999999999,13.11,12.61,0.5,-0.5,12.964,13.24,12.77,0.47000000000000064,-0.47000000000000064,191660,248291,115106,133185,-133185
2018-01-28,12.172,12.7,11.72,0.9799999999999986,-0.8300000000000001,12.31,12.91,11.87,1.040000000000001,-1.040000000000001,11.842,12.51,11.4,1.1099999999999994,-1.1099999999999994,11.982,12.53,11.41,1.1199999999999992,-1.1199999999999992,263623,319463,133837,185626,140737
2018-02-04,11.328,11.65,11.0,0.6500000000000004,-0.08000000000000007,11.668,11.78,11.5,0.27999999999999936,-0.10999999999999943,11.05,11.37,10.82,0.5499999999999989,-0.39000000000000057,11.362,11.67,11.04,0.6300000000000008,0.09999999999999964,276671,315872,191776,124096,-27198
2018-02-11,11.314,11.46,11.11,0.3500000000000014,-0.10999999999999943,11.556000000000001,11.74,11.43,0.3100000000000005,0.3100000000000005,11.024000000000001,11.08,10.89,0.1899999999999995,0.129999999999999,11.286,11.42,11.16,0.2599999999999998,-0.10999999999999943,279058,377010,230446,146564,106100
2018-02-18,11.03,11.2,10.92,0.27999999999999936,0.1899999999999995,11.254999999999999,11.34,11.2,0.14000000000000057,0.14000000000000057,10.9125,11.08,10.76,0.3200000000000003,0.3200000000000003,11.0675,11.32,10.9,0.41999999999999993,0.41999999999999993,276267,390907,176814,214093,-169016
2018-02-25,11.44,11.72,11.26,0.46000000000000085,-0.15000000000000036,11.804,11.97,11.61,0.3600000000000012,-0.02999999999999936,11.252,11.39,11.09,0.3000000000000007,-0.16000000000000014,11.526,11.82,11.36,0.46000000000000085,0.16999999999999993,288704,322815,252511,70304,-9835
2018-03-04,12.132,12.69,11.76,0.9299999999999997,0.0600000000000005,12.524000000000001,13.03,11.98,1.049999999999999,0.16000000000000014,11.84,12.4,11.61,0.7900000000000009,-0.08000000000000007,12.274000000000001,12.82,11.83,0.9900000000000002,0.23000000000000043,595674,1052639,349873,702766,231909
2018-03-11,12.491999999999999,12.99,12.08,0.9100000000000001,0.8800000000000008,12.832,13.29,12.25,1.0399999999999991,1.0399999999999991,12.304,12.57,11.99,0.5800000000000001,0.5299999999999994,12.666,13.27,12.06,1.209999999999999,1.209999999999999,507024,1018965,299097,719868,719868
2018-03-18,13.45,13.66,13.28,0.3800000000000008,0.3800000000000008,13.872,14.6,13.54,1.0600000000000005,1.0,13.116,13.66,12.64,1.0199999999999996,0.7400000000000002,13.576,14.09,13.23,0.8599999999999994,0.5500000000000007,436593,515073,351677,163396,-21006
2018-03-25,14.825,15.23,14.41,0.8200000000000003,0.8200000000000003,15.235,15.45,14.91,0.5399999999999991,0.5399999999999991,14.5375,14.64,14.28,0.3600000000000012,0.33999999999999986,14.8725,15.16,14.69,0.47000000000000064,-0.16000000000000014,412772,459082,329541,129541,19141
2018-04-01,15.357999999999999,16.33,14.69,1.6399999999999988,1.6399999999999988,15.864,16.62,14.92,1.700000000000001,1.700000000000001,15.208,16.24,14.35,1.8899999999999988,1.8899999999999988,15.684,16.43,14.62,1.8100000000000005,1.8100000000000005,450598,536873,291470,245403,201682
2018-04-08,16.488,16.69,16.35,0.33999999999999986,-0.17999999999999972,16.7,16.98,16.53,0.4499999999999993,0.029999999999997584,16.208000000000002,16.42,16.05,0.370000000000001,0.05000000000000071,16.416,16.64,16.22,0.4200000000000017,0.14000000000000057,355253,389881,317202,72679,-72679
2018-04-15,16.494,16.56,16.41,0.14999999999999858,0.05999999999999872,16.74,16.78,16.68,0.10000000000000142,0.05999999999999872,16.272,16.33,16.23,0.09999999999999787,0.0,16.424,16.67,16.25,0.4200000000000017,-0.10999999999999943,331041,397750,267054,130696,39096
2018-04-22,16.488,16.65,16.34,0.3099999999999987,0.3099999999999987,16.708,16.94,16.5,0.4400000000000013,0.4400000000000013,16.34,16.45,16.22,0.23000000000000043,0.23000000000000043,16.56,16.8,16.4,0.40000000000000213,0.40000000000000213,205282,243339,164576,78763,-24103
2018-04-29,16.306,16.88,16.1,0.7799999999999976,-0.7399999999999984,16.442,16.88,16.28,0.5999999999999979,-0.5199999999999996,15.976,16.21,15.83,0.3800000000000008,-0.23000000000000043,16.244,16.3,16.21,0.08999999999999986,0.08999999999999986,223584,307068,148652,158416,-79744
2018-05-06,16.096,16.38,15.8,0.5799999999999983,-0.5799999999999983,16.312,16.38,16.16,0.21999999999999886,-0.05000000000000071,15.798,15.93,15.6,0.33000000000000007,-0.17999999999999972,16.054,16.28,15.78,0.5000000000000018,0.1399999999999988,175487,212128,96870,115258,65238
2018-05-13,17.23,18.29,16.15,2.1400000000000006,2.0600000000000023,17.75,18.51,16.58,1.9300000000000033,1.6500000000000021,17.132,18.16,16.15,2.0100000000000016,1.7000000000000028,17.592000000000002,18.26,16.42,1.8399999999999999,1.629999999999999,244248,411443,170769,240674,-22347
2018-05-20,18.672,21.26,17.75,3.5100000000000016,3.110000000000003,19.818,22.73,18.13,4.600000000000001,4.530000000000001,18.508000000000003,21.21,17.6,3.6099999999999994,3.3599999999999994,19.38,21.83,17.7,4.129999999999999,3.849999999999998,442112,805406,148318,657088,634163
2018-05-27,22.677500000000002,23.09,21.73,1.3599999999999994,1.2699999999999996,23.174999999999997,23.33,22.9,0.4299999999999997,0.4200000000000017,22.3975,22.85,21.64,1.2100000000000009,1.2100000000000009,22.9625,23.22,22.74,0.4800000000000004,0.4800000000000004,479218,710206,352933,357273,-254416
2018-06-03,24.254,25.4,23.33,2.0700000000000003,0.7000000000000028,24.728,25.66,24.24,1.4200000000000017,0.20000000000000284,23.748,24.01,23.09,0.9200000000000017,0.7600000000000016,24.224,24.4,24.13,0.2699999999999996,0.010000000000001563,516772,661551,373220,288331,18586
2018-06-10,24.474,24.55,24.24,0.3100000000000023,0.2900000000000027,24.836,25.5,24.57,0.9299999999999997,0.6799999999999997,24.108,24.34,23.92,0.41999999999999815,0.19000000000000128,24.578,25.2,24.2,1.0,1.0,421274,761051,230177,530874,328419
2018-06-17,25.192,25.63,25.0,0.629999999999999,0.5399999999999991,25.496,25.8,25.17,0.629999999999999,0.23000000000000043,24.854,25.14,24.64,0.5,0.23000000000000043,25.258,25.63,24.8,0.8299999999999983,0.23000000000000043,271571,394178,196973,197205,161429
2018-06-24,25.644,25.93,25.15,0.7800000000000011,0.6300000000000026,26.124,26.25,25.78,0.46999999999999886,-0.46999999999999886,25.258,25.56,24.59,0.9699999999999989,-0.46999999999999886,25.488,25.79,24.62,1.1699999999999982,-0.9800000000000004,303780,410424,181368,229056,-101806
2018-07-01,24.997500000000002,25.22,24.51,0.7099999999999973,0.6799999999999997,25.2275,25.31,25.05,0.259999999999998,0.259999999999998,24.6475,24.97,24.02,0.9499999999999993,0.9499999999999993,25.1075,25.21,25.01,0.1999999999999993,-0.00999999999999801,208149,332962,110883,222079,-169005
2018-07-08,24.18,25.07,21.66,3.41,-3.41,24.818,25.4,23.92,1.4799999999999969,-1.4799999999999969,23.189999999999998,24.95,20.45,4.5,-3.289999999999999,23.808,25.15,21.54,3.6099999999999994,-2.299999999999997,423348,782275,160415,621860,374630
2018-07-15,24.316,25.6,22.86,2.740000000000002,2.740000000000002,25.338,26.73,24.1,2.629999999999999,2.1499999999999986,24.254,25.55,22.84,2.710000000000001,2.710000000000001,24.916,25.92,23.72,2.200000000000003,2.200000000000003,339808,512655,209159,303496,-158901
2018-07-22,26.184,26.44,25.81,0.6300000000000026,0.610000000000003,26.652,26.88,26.49,0.39000000000000057,-0.0799999999999983,25.668,25.96,25.0,0.9600000000000009,-0.7600000000000016,26.03,26.46,25.1,1.3599999999999994,-1.2199999999999989,238133,281039,201094,79945,49896
2018-07-29,24.968,25.21,24.55,0.6600000000000001,-0.0400000000000027,25.37,25.71,25.15,0.5600000000000023,0.5100000000000016,24.562,24.87,24.28,0.5899999999999999,0.25,24.918,25.05,24.66,0.39000000000000057,-0.08000000000000185,257948,326217,211074,115143,-40413
2018-08-05,24.694,25.25,23.54,1.7100000000000009,-1.370000000000001,25.178,25.75,24.75,1.0,-0.21000000000000085,24.22,25.03,23.31,1.7200000000000024,-1.4800000000000004,24.626,25.2,23.55,1.6499999999999986,-0.6400000000000006,311218,427747,151201,276546,276546
2018-08-12,24.082,24.7,23.4,1.3000000000000007,-0.7600000000000016,24.318,25.06,23.52,1.5399999999999991,-0.9000000000000021,23.336,24.31,22.65,1.6600000000000001,-0.8200000000000003,23.884,24.82,23.3,1.5199999999999996,-1.0700000000000003,332067,427830,285576,142254,4348
