Date,NATR_stock_Open_average,NATR_stock_Open_max,NATR_stock_Open_min,NATR_stock_Open_volatility,NATR_stock_Open_change,NATR_stock_High_average,NATR_stock_High_max,NATR_stock_High_min,NATR_stock_High_volatility,NATR_stock_High_change,NATR_stock_Low_average,NATR_stock_Low_max,NATR_stock_Low_min,NATR_stock_Low_volatility,NATR_stock_Low_change,NATR_stock_Close_average,NATR_stock_Close_max,NATR_stock_Close_min,NATR_stock_Close_volatility,NATR_stock_Close_change,NATR_stock_Volume_average,NATR_stock_Volume_max,NATR_stock_Volume_min,NATR_stock_Volume_volatility,NATR_stock_Volume_change
2018-01-14,11.8225,12.0,11.65,0.34999999999999964,-0.25,12.025,12.15,11.85,0.3000000000000007,-0.05000000000000071,11.7575,11.9,11.65,0.25,-0.25,11.9,12.05,11.7,0.3500000000000014,-0.05000000000000071,6732,7912,4756,3156,-398
2018-01-21,12.030000000000001,12.15,11.9,0.25,-0.09999999999999964,12.07,12.15,11.9,0.25,-0.1999999999999993,11.918,12.05,11.65,0.40000000000000036,-0.29999999999999893,11.986,12.15,11.68,0.47000000000000064,-0.41999999999999993,5227,7573,3567,4006,-1090
2018-01-28,11.77,12.05,11.55,0.5,0.3999999999999986,11.98,12.15,11.8,0.34999999999999964,0.1999999999999993,11.562,12.0,11.15,0.8499999999999996,-0.40000000000000036,11.77,12.1,11.25,0.8499999999999996,-0.40000000000000036,21206,38390,3325,35065,30950
2018-02-04,11.222,11.41,11.0,0.41000000000000014,0.20000000000000107,11.53,11.6,11.45,0.15000000000000036,0.0,11.190000000000001,11.3,11.0,0.3000000000000007,0.25,11.31,11.55,11.05,0.5,0.25,13229,20118,7437,12681,-12681
2018-02-11,11.27,11.4,11.1,0.3000000000000007,0.09999999999999964,11.5,11.95,11.2,0.75,0.5499999999999989,11.19,11.4,11.05,0.34999999999999964,0.34999999999999964,11.41,11.95,11.2,0.75,0.75,7827,12817,2929,9888,-7733
2018-02-18,11.6125,11.65,11.55,0.09999999999999964,-0.09999999999999964,11.775,11.9,11.65,0.25,-0.15000000000000036,11.5125,11.55,11.5,0.05000000000000071,0.05000000000000071,11.5875,11.7,11.5,0.1999999999999993,0.1999999999999993,5324,7969,3167,4802,-4802
2018-02-25,11.47,12.05,10.75,1.3000000000000007,-0.9000000000000004,11.634,12.05,11.0,1.0500000000000007,-1.0,11.168,11.8,10.2,1.6000000000000014,-1.3900000000000006,11.43,12.0,10.95,1.0500000000000007,-1.0500000000000007,9816,15156,5755,9401,9401
2018-03-04,11.18,11.45,11.0,0.4499999999999993,0.4499999999999993,11.43,12.1,11.15,0.9499999999999993,0.9499999999999993,11.02,11.1,10.9,0.1999999999999993,0.05000000000000071,11.290000000000001,11.65,11.05,0.5999999999999996,0.5999999999999996,11559,27801,3396,24405,15809
2018-03-11,11.7,12.15,11.25,0.9000000000000004,-0.34999999999999964,11.959999999999999,12.15,11.45,0.7000000000000011,-0.6500000000000004,11.3,11.6,11.15,0.4499999999999993,-0.4499999999999993,11.65,12.0,11.35,0.6500000000000004,-0.5500000000000007,22871,68131,4552,63579,63579
2018-03-18,11.176,11.3,10.95,0.3500000000000014,-0.3500000000000014,11.31,11.35,11.25,0.09999999999999964,0.0,11.094,11.25,10.8,0.4499999999999993,-0.3999999999999986,11.14,11.3,10.8,0.5,-0.4499999999999993,9846,15324,4631,10693,10191
2018-03-25,10.7425,10.85,10.5,0.34999999999999964,0.34999999999999964,11.1125,11.2,11.05,0.14999999999999858,-0.14999999999999858,10.6325,10.85,10.5,0.34999999999999964,0.34999999999999964,10.875,11.05,10.7,0.3500000000000014,-0.05000000000000071,9678,13921,6510,7411,1194
2018-04-01,10.392,10.95,10.2,0.75,-0.75,10.646,10.95,10.26,0.6899999999999995,-0.22999999999999865,10.04,10.25,9.55,0.6999999999999993,0.09999999999999964,10.24,10.45,10.0,0.4499999999999993,0.05000000000000071,11335,24352,6035,18317,-2488
2018-04-08,10.209999999999999,10.35,10.0,0.34999999999999964,0.05000000000000071,10.36,10.45,10.25,0.1999999999999993,-0.09999999999999964,10.09,10.15,10.0,0.15000000000000036,0.0,10.17,10.25,10.1,0.15000000000000036,0.0,7994,10425,5899,4526,1603
2018-04-15,9.724,11.0,9.3,1.6999999999999993,-1.6999999999999993,9.884,11.0,9.5,1.5,-1.25,9.272,9.4,9.15,0.25,0.09999999999999964,9.46,9.65,9.2,0.45000000000000107,0.45000000000000107,13212,34102,4211,29891,-26659
2018-04-22,9.42,9.55,9.25,0.3000000000000007,0.05000000000000071,9.53,9.6,9.5,0.09999999999999964,0.0,9.216,9.28,9.05,0.22999999999999865,-0.1999999999999993,9.39,9.45,9.3,0.14999999999999858,-0.049999999999998934,8602,16795,4348,12447,12447
2018-04-29,9.33,9.45,9.2,0.25,-0.14999999999999858,9.53,9.65,9.35,0.3000000000000007,-0.15000000000000036,9.168,9.25,9.05,0.1999999999999993,-0.05000000000000071,9.34,9.5,9.25,0.25,0.25,18810,30226,3488,26738,-26738
2018-05-06,9.636,9.85,9.23,0.6199999999999992,0.20000000000000107,9.85,10.45,9.3,1.1499999999999986,0.75,9.44,9.75,9.05,0.6999999999999993,-0.5499999999999989,9.534,9.85,9.1,0.75,-0.5999999999999996,9660,18072,3493,14579,4183
2018-05-13,9.08,9.65,8.3,1.3499999999999996,0.5999999999999996,9.456,9.73,9.1,0.6300000000000008,0.4499999999999993,8.946,9.38,8.3,1.08,0.5999999999999996,9.19,9.45,8.8,0.6499999999999986,0.6499999999999986,14576,21594,8421,13173,13173
2018-05-20,9.49,9.75,9.3,0.4499999999999993,-0.3999999999999986,9.534,9.75,9.3,0.4499999999999993,-0.41999999999999993,9.08,9.25,8.95,0.3000000000000007,-0.15000000000000036,9.200000000000001,9.4,9.05,0.34999999999999964,-0.09999999999999964,12583,24988,5538,19450,-15153
2018-05-27,9.1375,9.2,9.05,0.14999999999999858,-0.09999999999999964,9.25,9.45,9.15,0.29999999999999893,-0.29999999999999893,9.0375,9.1,8.95,0.15000000000000036,-0.15000000000000036,9.1,9.2,9.05,0.14999999999999858,-0.14999999999999858,10080,14382,7371,7011,-4568
2018-06-03,8.932,9.05,8.7,0.3500000000000014,-0.010000000000001563,9.022,9.15,8.95,0.20000000000000107,-0.08999999999999986,8.77,8.95,8.6,0.34999999999999964,-0.1999999999999993,8.88,9.0,8.7,0.3000000000000007,-0.1999999999999993,15358,22544,9022,13522,9564
2018-06-10,8.78,8.85,8.7,0.15000000000000036,-0.05000000000000071,9.03,9.25,8.85,0.40000000000000036,0.34999999999999964,8.68,8.75,8.6,0.15000000000000036,0.15000000000000036,8.8,9.1,8.65,0.4499999999999993,0.4499999999999993,24412,36799,13604,23195,2483
2018-06-17,8.790000000000001,9.0,8.55,0.4499999999999993,-0.09999999999999964,9.13,9.5,8.85,0.6500000000000004,0.1999999999999993,8.654,8.85,8.52,0.33000000000000007,-0.09999999999999964,8.86,9.25,8.6,0.6500000000000004,0.34999999999999964,54340,164359,19262,145097,145097
2018-06-24,9.37,9.5,9.15,0.34999999999999964,0.0,9.57,9.9,9.45,0.45000000000000107,0.05000000000000071,9.238,9.43,9.0,0.4299999999999997,0.34999999999999964,9.42,9.55,9.25,0.3000000000000007,0.09999999999999964,25613,51605,13363,38242,-38242
2018-07-01,9.315,9.5,9.2,0.3000000000000007,0.040000000000000924,9.5125,9.6,9.45,0.15000000000000036,-0.05000000000000071,9.2775,9.35,9.2,0.15000000000000036,0.040000000000000924,9.3625,9.45,9.25,0.1999999999999993,-0.09999999999999964,8795,18330,3971,14359,4458
2018-07-08,9.314,9.5,9.1,0.40000000000000036,-0.25,9.406,9.6,9.18,0.41999999999999993,-0.15000000000000036,9.19,9.4,9.0,0.40000000000000036,-0.20000000000000107,9.31,9.5,9.15,0.34999999999999964,-0.15000000000000036,10235,17152,6614,10538,-3654
