Date,SPDR BlackstoneGSO Senior Loan_etf_Open_average,SPDR BlackstoneGSO Senior Loan_etf_Open_max,SPDR BlackstoneGSO Senior Loan_etf_Open_min,SPDR BlackstoneGSO Senior Loan_etf_Open_volatility,SPDR BlackstoneGSO Senior Loan_etf_Open_change,SPDR BlackstoneGSO Senior Loan_etf_High_average,SPDR BlackstoneGSO Senior Loan_etf_High_max,SPDR BlackstoneGSO Senior Loan_etf_High_min,SPDR BlackstoneGSO Senior Loan_etf_High_volatility,SPDR BlackstoneGSO Senior Loan_etf_High_change,SPDR BlackstoneGSO Senior Loan_etf_Low_average,SPDR BlackstoneGSO Senior Loan_etf_Low_max,SPDR BlackstoneGSO Senior Loan_etf_Low_min,SPDR BlackstoneGSO Senior Loan_etf_Low_volatility,SPDR BlackstoneGSO Senior Loan_etf_Low_change,SPDR BlackstoneGSO Senior Loan_etf_Close_average,SPDR BlackstoneGSO Senior Loan_etf_Close_max,SPDR BlackstoneGSO Senior Loan_etf_Close_min,SPDR BlackstoneGSO Senior Loan_etf_Close_volatility,SPDR BlackstoneGSO Senior Loan_etf_Close_change
2018-04-08,47.35,47.35,47.35,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2018-04-15,47.39,47.39,47.39,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2018-04-22,47.42,47.42,47.42,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.42,47.42,47.42,0.0,0.0
2018-04-29,47.23,47.23,47.23,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2018-05-06,47.26,47.26,47.26,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2018-05-13,47.29,47.29,47.29,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.29,47.29,47.29,0.0,0.0
2018-05-20,47.28,47.28,47.28,0.0,0.0,47.28,47.28,47.28,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.26,47.26,47.26,0.0,0.0
2018-05-27,47.11,47.11,47.11,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2018-06-03,47.19,47.19,47.19,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2018-06-10,47.18,47.18,47.18,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2018-06-17,47.17,47.17,47.17,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2018-06-24,47.08,47.08,47.08,0.0,0.0,47.08,47.08,47.08,0.0,0.0,46.97,46.97,46.97,0.0,0.0,46.97,46.97,46.97,0.0,0.0
2018-07-01,46.91,46.91,46.91,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.96,46.96,46.96,0.0,0.0
2018-07-08,47.04,47.04,47.04,0.0,0.0,47.09,47.09,47.09,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2018-07-15,47.11,47.11,47.11,0.0,0.0,47.14,47.14,47.14,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.14,47.14,47.14,0.0,0.0
2018-07-22,47.19,47.19,47.19,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2018-07-29,47.06,47.06,47.06,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2018-08-05,47.08,47.08,47.08,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2018-08-12,47.13,47.13,47.13,0.0,0.0,47.17,47.17,47.17,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2018-08-19,47.2,47.2,47.2,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2018-08-26,47.25,47.25,47.25,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.23,47.23,47.23,0.0,0.0,47.26,47.26,47.26,0.0,0.0
2018-09-02,47.1,47.1,47.1,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2018-09-09,47.19,47.19,47.19,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.18,47.18,47.18,0.0,0.0
2018-09-16,47.28,47.28,47.28,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2018-09-23,47.34,47.34,47.34,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2018-09-30,47.21,47.21,47.21,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2018-10-07,47.24,47.24,47.24,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.17,47.17,47.17,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2018-10-14,47.23,47.23,47.23,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.17,47.17,47.17,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2018-10-21,47.1,47.1,47.1,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2018-10-28,46.85,46.85,46.85,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.85,46.85,46.85,0.0,0.0
2018-11-04,46.92,46.92,46.92,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.91,46.91,46.91,0.0,0.0,46.92,46.92,46.92,0.0,0.0
2018-11-11,46.77,46.77,46.77,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2018-11-18,46.45,46.45,46.45,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2018-11-25,46.39,46.39,46.39,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.44,46.44,46.44,0.0,0.0
2018-12-02,46.15,46.15,46.15,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.88,45.88,45.88,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2018-12-09,45.66,45.66,45.66,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2018-12-16,44.72,44.72,44.72,0.0,0.0,44.93,44.93,44.93,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2018-12-23,44.78,44.78,44.78,0.0,0.0,44.92,44.92,44.92,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.75,44.75,44.75,0.0,0.0
2018-12-30,44.88,44.88,44.88,0.0,0.0,45.9,45.9,45.9,0.0,0.0,44.88,44.88,44.88,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2019-01-06,45.83,45.83,45.83,0.0,0.0,45.9,45.9,45.9,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.89,45.89,45.89,0.0,0.0
2019-01-13,45.76,45.76,45.76,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2019-01-20,45.89,45.89,45.89,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2019-01-27,45.62,45.62,45.62,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.62,45.62,45.62,0.0,0.0
2019-02-03,45.85,45.85,45.85,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2019-02-10,45.87,45.87,45.87,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2019-02-17,46.27,46.27,46.27,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.37,46.37,46.37,0.0,0.0
2019-02-24,46.42,46.42,46.42,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2019-03-03,46.14,46.14,46.14,0.0,0.0,46.14,46.14,46.14,0.0,0.0,45.98,45.98,45.98,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2019-03-10,46.19,46.19,46.19,0.0,0.0,46.23,46.23,46.23,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.18,46.18,46.18,0.0,0.0
2019-03-17,46.1,46.1,46.1,0.0,0.0,46.19,46.19,46.19,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.96,45.96,45.96,0.0,0.0
2019-03-24,45.93,45.93,45.93,0.0,0.0,46.07,46.07,46.07,0.0,0.0,45.88,45.88,45.88,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2019-03-31,46.23,46.23,46.23,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2019-04-07,46.44,46.44,46.44,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.47,46.47,46.47,0.0,0.0
2019-04-14,46.54,46.54,46.54,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2019-04-21,46.76,46.76,46.76,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2019-04-28,46.68,46.68,46.68,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2019-05-05,46.37,46.37,46.37,0.0,0.0,46.51,46.51,46.51,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.48,46.48,46.48,0.0,0.0
2019-05-12,46.51,46.51,46.51,0.0,0.0,46.53,46.53,46.53,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.52,46.52,46.52,0.0,0.0
2019-05-19,46.43,46.43,46.43,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.42,46.42,46.42,0.0,0.0
2019-05-26,46.23,46.23,46.23,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.16,46.16,46.16,0.0,0.0
2019-06-02,46.06,46.06,46.06,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.05,46.05,46.05,0.0,0.0,46.11,46.11,46.11,0.0,0.0
2019-06-09,46.17,46.17,46.17,0.0,0.0,46.18,46.18,46.18,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.18,46.18,46.18,0.0,0.0
2019-06-16,46.18,46.18,46.18,0.0,0.0,46.21,46.21,46.21,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2019-06-23,46.21,46.21,46.21,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2019-06-30,46.11,46.11,46.11,0.0,0.0,46.12,46.12,46.12,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.11,46.11,46.11,0.0,0.0
2019-07-07,46.13,46.13,46.13,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.16,46.16,46.16,0.0,0.0
2019-07-14,46.26,46.26,46.26,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.21,46.21,46.21,0.0,0.0,46.23,46.23,46.23,0.0,0.0
2019-07-21,46.28,46.28,46.28,0.0,0.0,46.36,46.36,46.36,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2019-07-28,46.31,46.31,46.31,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2019-08-04,45.98,45.98,45.98,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.9,45.9,45.9,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2019-08-11,45.76,45.76,45.76,0.0,0.0,45.8,45.8,45.8,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2019-08-18,45.95,45.95,45.95,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.84,45.84,45.84,0.0,0.0
2019-08-25,46.05,46.05,46.05,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.96,45.96,45.96,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2019-09-01,45.93,45.93,45.93,0.0,0.0,45.96,45.96,45.96,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2019-09-08,46.3,46.3,46.3,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.3,46.3,46.3,0.0,0.0
2019-09-15,46.31,46.31,46.31,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.37,46.37,46.37,0.0,0.0
2019-09-22,46.31,46.31,46.31,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.31,46.31,46.31,0.0,0.0
2019-09-29,45.89,45.89,45.89,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.87,45.87,45.87,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2019-10-06,45.66,45.66,45.66,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.72,45.72,45.72,0.0,0.0
2019-10-13,45.82,45.82,45.82,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2019-10-20,45.95,45.95,45.95,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.95,45.95,45.95,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2019-10-27,45.72,45.72,45.72,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.82,45.82,45.82,0.0,0.0
2019-11-03,45.85,45.85,45.85,0.0,0.0,45.93,45.93,45.93,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2019-11-10,45.98,45.98,45.98,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2019-11-17,45.95,45.95,45.95,0.0,0.0,46.09,46.09,46.09,0.0,0.0,45.94,45.94,45.94,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2019-11-24,46.18,46.18,46.18,0.0,0.0,46.23,46.23,46.23,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.23,46.23,46.23,0.0,0.0
2019-12-01,46.2,46.2,46.2,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2019-12-08,46.45,46.45,46.45,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.44,46.44,46.44,0.0,0.0,46.5,46.5,46.5,0.0,0.0
2019-12-15,46.54,46.54,46.54,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.56,46.56,46.56,0.0,0.0
2019-12-22,46.61,46.61,46.61,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2019-12-29,46.61,46.61,46.61,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.64,46.64,46.64,0.0,0.0
