Date,CTG_stock_Open_average,CTG_stock_Open_max,CTG_stock_Open_min,CTG_stock_Open_volatility,CTG_stock_Open_change,CTG_stock_High_average,CTG_stock_High_max,CTG_stock_High_min,CTG_stock_High_volatility,CTG_stock_High_change,CTG_stock_Low_average,CTG_stock_Low_max,CTG_stock_Low_min,CTG_stock_Low_volatility,CTG_stock_Low_change,CTG_stock_Close_average,CTG_stock_Close_max,CTG_stock_Close_min,CTG_stock_Close_volatility,CTG_stock_Close_change,CTG_stock_Volume_average,CTG_stock_Volume_max,CTG_stock_Volume_min,CTG_stock_Volume_volatility,CTG_stock_Volume_change
2018-01-14,5.1075,5.16,5.0,0.16000000000000014,-0.13999999999999968,5.1850000000000005,5.25,5.15,0.09999999999999964,0.07000000000000028,5.045,5.12,4.95,0.16999999999999993,-0.11000000000000032,5.08,5.14,4.97,0.16999999999999993,-0.04999999999999982,36812,96238,7426,88812,77068
2018-01-21,5.114,5.19,5.04,0.15000000000000036,0.10000000000000053,5.1899999999999995,5.3,5.05,0.25,0.20000000000000018,5.08,5.19,5.01,0.1800000000000006,0.1800000000000006,5.1419999999999995,5.29,5.05,0.2400000000000002,0.2400000000000002,39671,129369,13511,115858,-1303
2018-01-28,5.23,5.3,5.16,0.13999999999999968,0.009999999999999787,5.328,5.39,5.29,0.09999999999999964,0.0699999999999994,5.176,5.24,5.15,0.08999999999999986,0.08999999999999986,5.262,5.35,5.2,0.14999999999999947,0.1299999999999999,22716,30591,12141,18450,-2033
2018-02-04,5.258,5.36,5.13,0.23000000000000043,-0.07000000000000028,5.344,5.38,5.3,0.08000000000000007,-0.010000000000000675,5.174,5.23,5.12,0.11000000000000032,0.09999999999999964,5.24,5.32,5.21,0.11000000000000032,0.11000000000000032,23857,54092,9666,44426,-6225
2018-02-11,5.272,5.35,5.17,0.17999999999999972,0.02999999999999936,5.426,5.95,5.26,0.6900000000000004,0.6299999999999999,5.198,5.31,5.15,0.15999999999999925,0.10999999999999943,5.384,5.87,5.24,0.6299999999999999,0.6100000000000003,69480,238648,5176,233472,197226
2018-02-18,6.5175,7.26,5.86,1.3999999999999995,1.3999999999999995,6.9925,7.52,6.45,1.0699999999999994,1.0699999999999994,6.5024999999999995,7.21,5.86,1.3499999999999996,1.3499999999999996,6.9475,7.46,6.45,1.0099999999999998,1.0099999999999998,269618,461238,147077,314161,-294110
2018-02-25,7.846,7.99,7.56,0.4300000000000006,0.29000000000000004,8.1,8.36,7.99,0.3699999999999992,-0.3099999999999987,7.6419999999999995,7.82,7.56,0.2600000000000007,0.0,7.928,8.03,7.8,0.22999999999999954,0.09999999999999964,149084,236685,85016,151669,-115126
2018-03-04,8.132,8.38,7.94,0.4400000000000004,0.4400000000000004,8.272,8.49,8.04,0.45000000000000107,0.34000000000000163,7.842,8.15,7.52,0.6300000000000008,-0.17000000000000082,8.18,8.35,7.83,0.5199999999999996,0.4900000000000002,111177,131520,89933,41587,-17037
2018-03-11,8.13,8.3,7.91,0.39000000000000057,-0.05000000000000071,8.264,8.62,8.05,0.5699999999999985,0.21999999999999886,7.982,8.25,7.85,0.40000000000000036,0.29000000000000004,8.062,8.29,7.88,0.40999999999999925,0.10999999999999943,119151,225195,59939,165256,114759
2018-03-18,8.164,8.26,8.07,0.1899999999999995,-0.1899999999999995,8.225999999999999,8.35,8.09,0.2599999999999998,-0.2599999999999998,8.11,8.17,8.04,0.13000000000000078,-0.0600000000000005,8.134,8.18,8.05,0.129999999999999,-0.129999999999999,110389,163455,75372,88083,-44427
2018-03-25,8.120000000000001,8.21,8.06,0.15000000000000036,0.049999999999998934,8.2025,8.25,8.15,0.09999999999999964,0.05000000000000071,8.075,8.11,8.01,0.09999999999999964,0.09999999999999964,8.1425,8.19,8.1,0.08999999999999986,0.019999999999999574,82454,107230,61524,45706,-23743
2018-04-01,8.176,8.24,8.12,0.120000000000001,0.05000000000000071,8.312,8.5,8.24,0.2599999999999998,0.22000000000000064,8.126,8.24,7.96,0.28000000000000025,0.28000000000000025,8.206,8.28,8.1,0.17999999999999972,0.17999999999999972,96555,141825,63102,78723,-38368
2018-04-08,8.302,8.41,8.23,0.17999999999999972,0.120000000000001,8.456,8.5,8.32,0.17999999999999972,0.0,8.182,8.23,8.08,0.15000000000000036,0.07000000000000028,8.292,8.42,8.24,0.17999999999999972,0.02999999999999936,118316,151663,79343,72320,-13891
2018-04-15,8.606,8.9,8.31,0.5899999999999999,0.5899999999999999,9.126,9.62,8.54,1.08,0.7600000000000016,8.412,8.6,8.3,0.29999999999999893,0.0,8.84,9.23,8.42,0.8100000000000005,0.8100000000000005,142651,246594,85074,161520,-144224
2018-04-22,8.33,9.24,7.83,1.4100000000000001,-1.4100000000000001,8.494,9.33,8.08,1.25,-1.25,7.94,8.38,7.65,0.7300000000000004,-0.620000000000001,8.07,8.49,7.84,0.6500000000000004,-0.6500000000000004,82067,145765,36464,109301,-73329
2018-04-29,7.648,7.85,7.45,0.39999999999999947,-0.3799999999999999,7.766,8.04,7.52,0.5199999999999996,-0.4300000000000006,7.412,7.65,7.21,0.4400000000000004,-0.34000000000000075,7.534,7.67,7.43,0.2400000000000002,-0.2400000000000002,35633,63199,16082,47117,-16944
2018-05-06,6.824,7.42,6.28,1.1399999999999997,-0.7599999999999998,7.102,7.42,6.82,0.5999999999999996,-0.2699999999999996,6.536,6.85,6.26,0.5899999999999999,-0.3799999999999999,6.748,6.95,6.31,0.6400000000000006,0.04999999999999982,66392,140267,39470,100797,-4187
