Date,SHWStock_Open_average,SHWStock_Open_max,SHWStock_Open_min,SHWStock_Open_volatility,SHWStock_Open_change,SHWStock_High_average,SHWStock_High_max,SHWStock_High_min,SHWStock_High_volatility,SHWStock_High_change,SHWStock_Low_average,SHWStock_Low_max,SHWStock_Low_min,SHWStock_Low_volatility,SHWStock_Low_change,SHWStock_Close_average,SHWStock_Close_max,SHWStock_Close_min,SHWStock_Close_volatility,SHWStock_Close_change,SHWStock_Volume_average,SHWStock_Volume_max,SHWStock_Volume_min,SHWStock_Volume_volatility,SHWStock_Volume_change
2018-01-14,429.79,434.3,426.41,7.889999999999986,-2.840000000000032,433.2375,435.15,430.93,4.21999999999997,-1.75,424.9975,429.01,422.44,6.569999999999993,6.569999999999993,428.0925,430.8,423.87,6.930000000000007,6.930000000000007,736719,921496,640698,280798,-268330
2018-01-21,426.218,430.34,419.05,11.289999999999964,-5.300000000000011,430.126,433.96,425.77,8.189999999999998,-5.009999999999991,421.628,426.85,416.01,10.840000000000032,-4.7900000000000205,426.822,429.38,423.68,5.699999999999989,-3.5,892868,1472297,570402,901895,386935
2018-01-28,418.414,423.8,411.9,11.900000000000034,-11.900000000000034,420.472,427.31,413.78,13.53000000000003,-13.53000000000003,412.48199999999997,419.45,402.46,16.99000000000001,-16.99000000000001,414.904,421.36,403.13,18.230000000000018,-17.660000000000025,732358,876285,658301,217984,-78656
2018-02-04,397.766,405.71,388.0,17.70999999999998,-8.629999999999995,406.226,411.0,402.5,8.5,-4.220000000000027,389.718,402.63,381.49,21.139999999999986,-11.730000000000018,397.644,405.0,387.65,17.350000000000023,5.6299999999999955,971256,1192301,792819,399482,-171707
2018-02-11,403.142,408.5,400.29,8.20999999999998,-1.5199999999999818,407.156,409.02,404.75,4.269999999999982,-1.829999999999984,398.99600000000004,401.41,395.6,5.810000000000002,1.8100000000000023,403.7,405.76,401.09,4.670000000000016,-1.3899999999999864,640802,765832,437597,328235,228557
2018-02-18,399.565,401.34,398.09,3.25,-1.92999999999995,402.5125,405.46,400.58,4.8799999999999955,-1.7200000000000273,395.56,396.67,394.73,1.9399999999999977,-0.0999999999999659,397.72,398.88,396.67,2.2099999999999795,1.5299999999999727,556330,603870,531798,72072,52612
2018-02-25,400.566,404.35,395.14,9.210000000000036,-5.439999999999998,403.626,409.58,395.88,13.699999999999989,-9.120000000000005,396.356,400.13,389.74,10.389999999999986,-9.5,398.388,404.2,390.24,13.95999999999998,-13.95999999999998,670816,925006,495504,429502,168822
2018-03-04,398.664,408.26,387.88,20.379999999999995,19.730000000000018,408.07,421.45,394.99,26.45999999999998,26.45999999999998,396.0,404.61,387.4,17.210000000000036,17.210000000000036,405.488,421.16,393.1,28.060000000000002,28.060000000000002,678208,862704,521310,341394,-37738
2018-03-11,414.824,421.0,409.8,11.199999999999989,-11.199999999999989,415.608,421.23,411.12,10.110000000000014,-10.110000000000014,409.2,414.1,406.7,7.400000000000034,-6.75,411.46799999999996,415.25,409.02,6.230000000000018,-6.220000000000027,477604,710978,362117,348861,275905
2018-03-18,403.468,408.58,394.49,14.089999999999975,-14.089999999999975,406.182,409.9,399.23,10.669999999999959,-10.159999999999968,398.448,404.68,387.65,17.03000000000003,-14.930000000000007,399.598,405.91,388.42,17.49000000000001,-16.909999999999968,451880,591770,343639,248131,219501
2018-03-25,392.12,396.04,387.97,8.069999999999993,-4.5499999999999545,395.82,398.54,392.93,5.610000000000014,-0.910000000000025,387.36,388.9,384.69,4.2099999999999795,-1.7699999999999818,390.755,394.93,385.25,9.680000000000007,-2.8100000000000023,519142,597733,450482,147251,110414
2018-04-01,390.858,398.31,383.75,14.560000000000002,2.25,397.01,402.14,393.96,8.180000000000007,2.730000000000018,385.068,394.11,378.14,15.970000000000027,6.660000000000025,390.77799999999996,396.82,381.88,14.939999999999998,3.829999999999984,648264,735413,591253,144160,89532
2018-04-08,389.06,392.65,385.44,7.2099999999999795,-0.75,392.654,395.51,390.36,5.149999999999977,-4.689999999999998,385.858,387.32,384.36,2.9599999999999795,-2.2099999999999795,387.6,389.12,385.43,3.6899999999999977,-3.6899999999999977,572557,707808,484910,222898,93943
2018-04-15,394.874,400.71,387.73,12.979999999999961,9.849999999999966,399.08799999999997,404.4,389.5,14.899999999999977,8.079999999999984,391.588,397.2,386.14,11.060000000000002,4.069999999999993,395.158,400.88,387.91,12.96999999999997,4.479999999999961,715917,939280,622086,317194,-67427
2018-04-22,377.228,391.95,367.95,24.0,-20.680000000000007,381.556,392.0,374.32,17.680000000000007,-15.189999999999998,370.794,387.07,365.36,21.70999999999998,-17.779999999999973,375.18399999999997,387.71,369.08,18.629999999999995,-12.569999999999993,1314115,2462129,743716,1718413,140229
2018-04-29,370.682,375.01,364.09,10.920000000000016,-5.810000000000002,376.398,381.17,372.72,8.449999999999989,1.4600000000000364,366.86400000000003,370.74,362.36,8.379999999999995,0.4200000000000159,372.078,377.53,367.66,9.869999999999948,9.869999999999948,841296,1073392,612312,461080,-245147
2018-05-06,379.072,381.37,376.95,4.420000000000016,1.6899999999999977,382.708,385.22,380.05,5.170000000000016,5.170000000000016,377.018,379.44,375.33,4.110000000000014,4.0,379.788,381.09,377.94,3.1499999999999773,2.4399999999999977,533994,584775,492201,92574,23519
2018-05-13,380.858,383.54,378.84,4.7000000000000455,-2.0,384.742,388.79,382.56,6.230000000000018,3.8100000000000023,378.944,381.53,377.08,4.449999999999989,-2.3899999999999864,382.63,387.57,379.65,7.920000000000016,2.990000000000009,643655,767680,389540,378140,156490
2018-05-20,385.044,391.08,376.0,15.079999999999984,-2.9499999999999886,390.4,394.31,384.5,9.810000000000002,-1.2099999999999795,380.56,387.93,375.02,12.910000000000025,-2.1999999999999886,385.998,392.25,375.97,16.279999999999973,1.4599999999999795,993986,1231629,655298,576331,302725
2018-05-27,386.2,389.11,381.68,7.430000000000007,-7.430000000000007,389.2625,391.39,386.98,4.409999999999968,-2.7099999999999795,381.7975,385.8,378.97,6.829999999999984,-4.6299999999999955,384.6175,387.97,379.25,8.720000000000027,-1.9700000000000273,997427,1565275,670582,894693,-357354
2018-06-03,391.182,396.04,386.94,9.100000000000023,8.990000000000009,394.392,398.25,388.15,10.100000000000023,10.050000000000011,388.18399999999997,393.65,383.0,10.649999999999977,10.649999999999977,393.196,398.05,386.85,11.199999999999989,11.199999999999989,513346,630140,424982,205158,62028
2018-06-10,399.124,402.0,397.58,4.420000000000016,0.8500000000000227,402.28999999999996,403.53,399.78,3.75,3.75,396.384,398.4,395.02,3.3799999999999955,2.509999999999991,400.084,402.44,396.15,6.2900000000000205,3.590000000000032,698166,958116,414648,543468,543468
2018-06-17,397.224,400.0,395.68,4.319999999999993,-2.990000000000009,399.318,400.0,398.72,1.2799999999999727,-1.1000000000000227,395.106,397.32,394.21,3.1100000000000136,-2.5500000000000114,397.072,398.34,395.38,2.9599999999999795,-2.2099999999999795,519707,587255,389598,197657,-27660
2018-06-24,399.57800000000003,405.6,395.73,9.870000000000005,9.870000000000005,405.314,412.93,397.18,15.75,15.75,397.486,405.6,390.47,15.129999999999995,15.129999999999995,401.34,407.57,394.95,12.620000000000005,12.620000000000005,708548,786468,610729,175739,47121
2018-07-01,407.3675,409.51,405.75,3.759999999999991,3.759999999999991,411.3075,414.38,407.85,6.529999999999973,6.529999999999973,403.84000000000003,407.68,400.18,7.5,4.199999999999989,409.2825,413.58,406.76,6.819999999999993,6.819999999999993,422338,455598,380092,75506,-43329
2018-07-08,415.576,417.27,414.55,2.7199999999999704,-0.44999999999998863,419.186,422.79,417.46,5.330000000000041,4.310000000000002,413.288,414.24,411.35,2.8899999999999864,0.06999999999999318,416.36,418.88,414.08,4.800000000000011,3.2199999999999704,533344,649455,450166,199289,89468
2018-07-15,422.012,425.65,416.66,8.989999999999952,7.259999999999991,426.67199999999997,431.84,419.75,12.089999999999975,7.810000000000002,420.23,424.36,415.51,8.850000000000023,6.810000000000002,424.588,429.08,416.85,12.229999999999961,9.269999999999982,555551,597699,508446,89253,75053
2018-07-22,433.988,449.0,424.0,25.0,23.079999999999984,440.184,450.83,426.99,23.839999999999975,23.839999999999975,427.666,442.79,417.33,25.460000000000036,25.460000000000036,436.288,449.03,421.57,27.45999999999998,22.19999999999999,1087047,1518006,827557,690449,-62069
2018-07-29,440.268,443.44,437.88,5.560000000000002,-2.230000000000018,443.33,445.38,440.97,4.409999999999968,0.6299999999999955,437.398,439.68,434.45,5.230000000000018,1.0199999999999818,440.102,442.88,438.25,4.6299999999999955,2.6000000000000227,578244,707535,525722,181813,-6687
2018-08-05,443.708,444.56,442.14,2.420000000000016,1.2900000000000205,445.93,447.66,444.91,2.75,-0.8699999999999477,441.296,443.06,439.69,3.3700000000000045,-1.7099999999999795,443.844,444.43,442.99,1.4399999999999977,-1.4399999999999977,410857,507322,328256,179066,70326
2018-08-12,439.876,444.4,435.0,9.399999999999977,-1.3999999999999773,443.022,446.88,439.73,7.149999999999977,-1.9300000000000068,435.804,441.11,433.2,7.910000000000025,7.910000000000025,439.17,443.39,435.15,8.240000000000009,8.240000000000009,600507,809975,405940,404035,-404035
