Date,CTRCStock_Open_average,CTRCStock_Open_max,CTRCStock_Open_min,CTRCStock_Open_volatility,CTRCStock_Open_change,CTRCStock_High_average,CTRCStock_High_max,CTRCStock_High_min,CTRCStock_High_volatility,CTRCStock_High_change,CTRCStock_Low_average,CTRCStock_Low_max,CTRCStock_Low_min,CTRCStock_Low_volatility,CTRCStock_Low_change,CTRCStock_Close_average,CTRCStock_Close_max,CTRCStock_Close_min,CTRCStock_Close_volatility,CTRCStock_Close_change,CTRCStock_Volume_average,CTRCStock_Volume_max,CTRCStock_Volume_min,CTRCStock_Volume_volatility,CTRCStock_Volume_change
2018-01-14,1.11,1.2,1.06,0.1399999999999999,-0.06000000000000005,1.175,1.25,1.11,0.1399999999999999,-0.1399999999999999,1.0525,1.12,1.0,0.1200000000000001,-0.1200000000000001,1.126,1.18,1.08,0.09999999999999987,-0.09999999999999987,46648,73722,25284,48438,37121
2018-01-21,1.119,1.215,1.04,0.17500000000000004,0.17500000000000004,1.172,1.275,1.1,0.17499999999999982,0.125,1.094,1.17,1.04,0.1299999999999999,0.1299999999999999,1.1381999999999999,1.21,1.06,0.1499999999999999,0.1399999999999999,14893,33162,7815,25347,1785
2018-01-28,1.1938,1.24,1.16,0.08000000000000007,-0.040000000000000036,1.2486,1.3,1.16,0.14000000000000012,-0.14000000000000012,1.1148,1.16,0.99,0.16999999999999993,-0.14300000000000002,1.1406,1.2,1.05,0.1499999999999999,-0.08299999999999996,41460,99116,8081,91035,26454
2018-02-04,1.03,1.09,0.97,0.1200000000000001,-0.09000000000000008,1.0696,1.15,1.0,0.1499999999999999,-0.1499999999999999,0.9354,0.97,0.833,0.137,0.137,0.9814,1.03,0.9470000000000001,0.08299999999999996,-0.020000000000000018,16906,60187,3236,56951,-54236
2018-02-11,0.9786,1.0,0.95,0.050000000000000044,0.027000000000000024,1.004,1.08,0.97,0.1100000000000001,0.08000000000000007,0.948,0.99,0.86,0.13,0.020000000000000018,0.9848,1.08,0.91,0.17000000000000004,0.1100000000000001,15870,23806,6394,17412,8985
2018-02-18,1.11525,1.15,1.09,0.05999999999999983,0.020000000000000018,1.1549999999999998,1.19,1.14,0.050000000000000044,-0.050000000000000044,1.1025,1.11,1.09,0.020000000000000018,0.020000000000000018,1.1275,1.13,1.12,0.009999999999999787,-0.009999999999999787,16346,33994,6097,27897,-18398
2018-02-25,1.0928,1.14,1.06,0.07999999999999985,-0.06999999999999984,1.1338,1.199,1.1,0.09899999999999998,-0.06900000000000017,1.0494,1.07,1.02,0.050000000000000044,0.020000000000000018,1.08,1.11,1.05,0.06000000000000005,0.06000000000000005,16716,37524,4280,33244,-27940
2018-03-04,1.0618,1.099,1.04,0.05899999999999994,-0.020000000000000018,1.0944,1.1,1.08,0.020000000000000018,0.006000000000000005,1.034,1.05,1.01,0.040000000000000036,0.010000000000000009,1.044,1.06,1.01,0.050000000000000044,0.020000000000000018,10496,27136,4626,22510,-21866
2018-03-11,1.1718,1.32,1.05,0.27,0.27,1.2586,1.38,1.1,0.2799999999999998,0.27300000000000013,1.1632,1.3,1.05,0.25,0.25,1.208,1.32,1.09,0.22999999999999998,0.22999999999999998,77876,179188,19017,160171,5193
2018-03-18,1.4656,1.55,1.32,0.22999999999999998,0.17999999999999994,1.575,1.65,1.53,0.11999999999999988,-0.09999999999999987,1.4134,1.48,1.256,0.22399999999999998,0.22399999999999998,1.504,1.55,1.43,0.1200000000000001,0.0,28582,87964,5131,82833,-82833
