Date,CBRL_stock_Open_average,CBRL_stock_Open_max,CBRL_stock_Open_min,CBRL_stock_Open_volatility,CBRL_stock_Open_change,CBRL_stock_High_average,CBRL_stock_High_max,CBRL_stock_High_min,CBRL_stock_High_volatility,CBRL_stock_High_change,CBRL_stock_Low_average,CBRL_stock_Low_max,CBRL_stock_Low_min,CBRL_stock_Low_volatility,CBRL_stock_Low_change,CBRL_stock_Close_average,CBRL_stock_Close_max,CBRL_stock_Close_min,CBRL_stock_Close_volatility,CBRL_stock_Close_change,CBRL_stock_Volume_average,CBRL_stock_Volume_max,CBRL_stock_Volume_min,CBRL_stock_Volume_volatility,CBRL_stock_Volume_change
2018-01-14,170.0625,172.43,167.63,4.800000000000011,-4.800000000000011,172.6275,174.48,169.37,5.109999999999985,-0.5999999999999943,168.36,170.15,166.9,3.25,-2.5200000000000102,170.4075,173.85,167.51,6.340000000000003,2.9000000000000057,412860,513901,343744,170157,170157
2018-01-21,174.042,176.07,172.95,3.1200000000000045,0.11999999999997613,175.552,177.34,174.05,3.289999999999992,3.289999999999992,171.87199999999999,172.89,170.57,2.319999999999993,1.4300000000000068,174.334,176.98,172.4,4.579999999999984,4.310000000000002,309710,427740,218596,209144,-82189
2018-01-28,176.56199999999998,178.69,175.17,3.5200000000000102,-1.3400000000000034,177.71,179.12,175.17,3.950000000000017,-3.950000000000017,174.194,176.35,169.93,6.4199999999999875,-6.4199999999999875,175.658,178.0,170.17,7.8300000000000125,-7.8300000000000125,289940,402699,191069,211630,-18515
2018-02-04,167.15,170.24,162.76,7.480000000000018,-1.4099999999999966,169.726,171.16,168.28,2.8799999999999955,-0.7599999999999909,163.43,166.74,159.61,7.1299999999999955,-2.4199999999999875,166.684,170.24,165.03,5.210000000000008,-0.46999999999999886,314022,428663,153993,274670,50453
2018-02-11,169.288,174.04,165.73,8.310000000000002,8.310000000000002,172.404,175.77,169.82,5.950000000000017,4.990000000000009,168.316,172.73,165.73,7.0,7.0,171.266,174.79,167.68,7.109999999999985,3.8100000000000023,404689,564492,263501,300991,145757
2018-02-18,161.79,165.0,159.34,5.659999999999997,-4.050000000000011,164.91,170.49,161.27,9.219999999999999,-4.1200000000000045,157.5725,159.89,156.09,3.799999999999983,3.799999999999983,160.4025,161.88,158.53,3.3499999999999943,-0.5300000000000011,959836,1658241,248566,1409675,-1409675
2018-02-25,158.106,161.36,154.89,6.470000000000027,-6.260000000000019,160.14,162.78,157.98,4.800000000000011,-3.890000000000015,156.254,160.22,153.56,6.659999999999997,-6.659999999999997,157.856,161.37,156.1,5.27000000000001,-2.990000000000009,245242,339831,186857,152974,-53547
2018-03-04,159.942,161.68,158.15,3.530000000000001,3.530000000000001,161.714,163.26,159.99,3.269999999999982,1.7299999999999898,158.434,160.05,156.9,3.1500000000000057,2.1299999999999955,160.702,162.36,159.87,2.490000000000009,2.4700000000000273,205693,261467,140916,120551,-63147
2018-03-11,162.276,164.49,159.84,4.650000000000006,-2.5,163.134,164.57,161.02,3.549999999999983,-2.9299999999999784,160.434,162.74,157.76,4.980000000000018,-3.980000000000018,161.358,164.09,159.45,4.640000000000015,-3.1500000000000057,311961,776013,148963,627050,614705
2018-03-18,159.56199999999998,161.21,158.45,2.7600000000000193,-0.5500000000000114,161.442,162.33,160.36,1.9699999999999989,-0.1599999999999966,157.974,160.46,153.51,6.950000000000017,-4.439999999999998,158.712,161.06,153.54,7.52000000000001,-6.430000000000007,215395,328109,127469,200640,116410
2018-03-25,156.245,158.2,154.9,3.299999999999983,3.299999999999983,158.165,159.88,157.49,2.3899999999999864,2.3899999999999864,155.5275,157.32,154.27,3.049999999999983,3.049999999999983,157.01,159.2,155.54,3.6599999999999966,3.6599999999999966,175179,207268,142035,65233,-29095
2018-04-01,160.754,163.5,157.9,5.599999999999994,4.110000000000014,163.01,165.1,159.66,5.439999999999998,5.439999999999998,159.478,162.2,155.86,6.339999999999975,6.199999999999989,161.938,164.82,157.66,7.159999999999997,5.5,262196,306786,224501,82285,-71583
2018-04-08,162.88,164.27,162.05,2.219999999999999,-1.8600000000000136,164.26399999999998,164.88,163.85,1.0300000000000011,-0.9900000000000091,161.248,161.58,160.53,1.0500000000000114,0.39999999999997726,162.752,163.71,161.77,1.9399999999999977,1.0999999999999943,223970,317304,183330,133974,-33603
2018-04-15,163.66,164.58,162.94,1.6400000000000148,-1.6400000000000148,165.534,167.73,164.19,3.539999999999992,-2.469999999999999,162.48,163.57,161.49,2.079999999999984,-1.3799999999999955,163.72400000000002,164.77,162.84,1.9300000000000068,0.6599999999999966,237267,271775,189574,82201,14477
2018-04-22,164.118,165.25,162.52,2.7299999999999898,-1.1299999999999955,165.3,167.06,163.52,3.539999999999992,0.05000000000001137,162.62,163.59,161.5,2.0900000000000034,0.5800000000000125,163.584,164.58,162.69,1.8900000000000148,0.6400000000000148,226072,292899,148465,144434,32745
2018-04-29,164.68,166.37,163.01,3.3600000000000136,-2.5600000000000023,166.108,166.82,164.64,2.180000000000007,-0.7299999999999898,162.876,163.74,161.26,2.480000000000018,-1.1099999999999852,164.81,166.31,163.56,2.75,0.8599999999999852,302083,374881,199493,175388,-166998
2018-05-06,164.38,166.44,161.27,5.1699999999999875,-4.0,165.24,166.66,163.06,3.5999999999999943,-3.4000000000000057,162.104,164.52,160.27,4.25,-3.490000000000009,163.306,166.58,160.77,5.810000000000002,-4.679999999999978,236661,331535,170575,160960,66693
2018-05-13,158.016,160.71,156.17,4.5400000000000205,-1.3300000000000125,159.348,161.69,158.2,3.490000000000009,-2.0999999999999943,155.49200000000002,156.06,155.05,1.009999999999991,0.2400000000000091,156.92,158.85,155.86,2.9899999999999807,-1.6399999999999864,394850,618965,250190,368775,136387
2018-05-20,158.166,160.84,155.85,4.990000000000009,4.990000000000009,162.092,164.23,159.31,4.9199999999999875,3.769999999999982,157.176,159.84,155.2,4.640000000000015,3.990000000000009,159.218,161.06,157.42,3.640000000000015,1.089999999999975,601551,1182859,364832,818027,-223636
2018-05-27,158.3825,160.0,157.1,2.9000000000000057,-1.960000000000008,159.815,160.77,158.05,2.719999999999999,-2.1699999999999875,156.45,157.37,155.62,1.75,-0.6800000000000068,157.4075,159.99,156.04,3.950000000000017,-0.8499999999999943,331897,371692,288068,83624,-50733
2018-06-03,156.218,157.58,155.42,2.160000000000025,0.21000000000000796,157.734,158.84,156.28,2.5600000000000023,1.3100000000000023,155.042,155.83,154.05,1.7800000000000011,1.7800000000000011,156.582,157.64,155.05,2.589999999999975,2.589999999999975,303702,460336,200100,260236,-125560
2018-06-10,161.336,163.65,157.7,5.950000000000017,3.930000000000007,163.428,164.87,161.49,3.3799999999999955,3.3799999999999955,160.182,161.5,157.61,3.8899999999999864,3.309999999999974,162.30599999999998,164.42,160.54,3.8799999999999955,3.030000000000001,274674,355887,150885,205002,-28667
2018-06-17,163.896,164.89,161.49,3.3999999999999773,0.46999999999999886,165.19,167.05,164.07,2.980000000000018,2.130000000000024,162.56,164.04,161.49,2.549999999999983,2.019999999999982,164.132,166.39,162.31,4.079999999999984,4.079999999999984,224543,285068,166647,118421,17304
2018-06-24,163.536,166.86,158.25,8.610000000000014,-8.280000000000001,164.3,167.06,159.73,7.3300000000000125,-6.800000000000011,160.34199999999998,164.57,155.91,8.659999999999997,-8.259999999999991,161.208,166.32,156.21,10.109999999999985,-9.530000000000001,269709,388416,204432,183984,-92032
2018-07-01,154.0375,154.91,152.31,2.5999999999999943,2.5999999999999943,155.0625,156.57,153.91,2.6599999999999966,2.6599999999999966,152.7975,154.28,149.89,4.390000000000015,4.390000000000015,154.35,155.07,153.77,1.299999999999983,1.299999999999983,201945,304662,80496,224166,10813
2018-07-08,154.056,155.89,151.09,4.799999999999983,-4.799999999999983,154.994,156.51,152.16,4.349999999999994,-4.349999999999994,152.372,153.78,150.37,3.4099999999999966,-3.030000000000001,153.034,154.75,150.52,4.22999999999999,-3.799999999999983,320813,387443,234915,152528,-152528
2018-07-15,149.568,150.82,147.28,3.539999999999992,0.5199999999999818,151.538,152.0,150.75,1.25,0.37999999999999545,147.794,149.6,146.37,3.2299999999999898,-2.509999999999991,149.26,151.52,146.93,4.590000000000003,-2.799999999999983,432612,681538,233950,447588,268286
2018-07-22,147.196,148.05,146.26,1.7900000000000205,-0.47999999999998977,148.454,150.53,146.8,3.7299999999999898,-0.9900000000000091,145.87,147.07,144.81,2.259999999999991,-0.9799999999999898,146.546,148.35,145.3,3.049999999999983,-1.6200000000000045,317266,451863,217706,234157,-71088
2018-07-29,146.292,146.62,145.63,0.9900000000000091,-0.46000000000000796,147.338,147.93,146.64,1.2900000000000205,-0.4399999999999977,144.584,145.57,143.0,2.569999999999993,-0.45999999999997954,145.88,146.5,145.58,0.9199999999999875,-0.05999999999997385,265496,411723,192139,219584,-50463
2018-08-05,146.37800000000001,148.41,145.46,2.9499999999999886,-0.8799999999999955,147.702,149.66,145.7,3.960000000000008,-2.530000000000001,145.37,146.04,144.67,1.3700000000000045,-0.7599999999999909,146.15200000000002,147.78,145.16,2.6200000000000045,-1.4499999999999886,208818,279536,165055,114481,-89152
2018-08-12,148.68,151.87,146.43,5.439999999999998,5.439999999999998,150.28,153.42,147.31,6.109999999999985,6.109999999999985,148.232,151.8,145.82,5.980000000000018,5.980000000000018,149.692,152.11,147.11,5.0,5.0,220647,323032,144014,179018,179018
2018-08-19,152.054,153.48,150.21,3.269999999999982,-1.259999999999991,152.866,154.25,151.61,2.6399999999999864,-2.3499999999999943,150.656,152.48,148.14,4.340000000000003,-1.5600000000000023,151.558,152.56,150.15,2.4099999999999966,-1.3800000000000239,280112,304410,249888,54522,22217
2018-08-26,150.196,151.65,149.66,1.990000000000009,-1.9800000000000182,151.06,152.55,150.19,2.3600000000000136,-1.8800000000000239,148.76,149.25,147.8,1.4499999999999886,-0.9399999999999977,149.556,149.99,149.09,0.9000000000000057,-0.9000000000000057,273217,366040,196412,169628,49724
2018-09-02,150.79749999999999,151.48,150.14,1.3400000000000034,0.9000000000000057,153.6575,155.5,152.25,3.25,3.25,150.2875,151.48,148.96,2.519999999999982,1.6799999999999784,152.5575,155.25,150.75,4.5,4.5,383222,470529,307935,162594,-117297
