Date,CUZStock_Open_average,CUZStock_Open_max,CUZStock_Open_min,CUZStock_Open_volatility,CUZStock_Open_change,CUZStock_High_average,CUZStock_High_max,CUZStock_High_min,CUZStock_High_volatility,CUZStock_High_change,CUZStock_Low_average,CUZStock_Low_max,CUZStock_Low_min,CUZStock_Low_volatility,CUZStock_Low_change,CUZStock_Close_average,CUZStock_Close_max,CUZStock_Close_min,CUZStock_Close_volatility,CUZStock_Close_change,CUZStock_Volume_average,CUZStock_Volume_max,CUZStock_Volume_min,CUZStock_Volume_volatility,CUZStock_Volume_change
2018-01-14,36.11,36.44,35.64,0.7999999999999972,-0.4399999999999977,36.43,36.68,36.16,0.5200000000000031,-0.5200000000000031,35.86,36.08,35.64,0.4399999999999977,-0.3999999999999986,36.129999999999995,36.4,35.68,0.7199999999999989,-0.12000000000000455,737887,1038853,473771,565082,-565082
2018-01-21,36.608000000000004,36.96,36.2,0.759999999999998,0.4399999999999977,36.788000000000004,37.0,36.52,0.4799999999999969,0.11999999999999744,36.244,36.46,36.0,0.46000000000000085,0.11999999999999744,36.568,36.92,36.24,0.6799999999999997,-0.23999999999999488,570649,695035,423842,271193,-211720
2018-01-28,35.784,36.24,35.16,1.0800000000000054,-1.0800000000000054,36.012,36.32,35.38,0.9399999999999977,-0.8599999999999994,35.468,35.8,34.88,0.9199999999999946,-0.8599999999999994,35.64,36.0,35.32,0.6799999999999997,-0.4799999999999969,750341,1006106,557223,448883,79053
2018-02-04,34.104,35.24,33.44,1.8000000000000043,-1.8000000000000043,34.608,35.44,34.08,1.3599999999999994,-1.1199999999999974,33.42,34.04,33.08,0.9600000000000009,-0.9600000000000009,33.88,34.12,33.32,0.7999999999999972,0.0799999999999983,1098925,1557797,681036,876761,419170
2018-02-11,33.928000000000004,34.28,33.52,0.759999999999998,0.0799999999999983,34.224000000000004,34.78,33.82,0.9600000000000009,0.5399999999999991,33.552,34.28,32.92,1.3599999999999994,1.3599999999999994,34.048,34.64,33.72,0.9200000000000017,0.7999999999999972,1198687,1752909,676311,1076598,-653169
2018-02-18,34.1,34.68,33.6,1.0799999999999983,-0.6799999999999997,34.41,35.0,34.08,0.9200000000000017,-0.6400000000000006,33.72,34.08,33.44,0.6400000000000006,-0.28000000000000114,33.92,34.36,33.44,0.9200000000000017,0.28000000000000114,690226,881662,541612,340050,-181802
2018-02-25,33.792,34.52,33.2,1.3200000000000003,-1.3200000000000003,34.04,34.56,33.64,0.9200000000000017,-0.9200000000000017,33.396,34.14,32.96,1.1799999999999997,-1.1799999999999997,33.608,34.36,33.28,1.0799999999999983,-0.7999999999999972,810301,1139543,442907,696636,403794
2018-03-04,34.007999999999996,34.48,33.44,1.0399999999999991,0.9600000000000009,34.372,34.52,34.16,0.36000000000000654,0.36000000000000654,33.812,34.16,33.44,0.7199999999999989,0.7199999999999989,34.216,34.48,33.96,0.519999999999996,0.519999999999996,787598,995623,552786,442837,-392915
2018-03-11,34.536,34.88,34.28,0.6000000000000014,-0.03999999999999915,34.772,35.18,34.48,0.7000000000000028,0.46000000000000085,34.256,34.4,34.16,0.240000000000002,-0.03999999999999915,34.576,35.12,34.24,0.8799999999999955,0.3999999999999986,1412863,2582989,496669,2086320,2086320
2018-03-18,34.64,35.0,34.04,0.9600000000000009,-0.9600000000000009,34.844,35.04,34.28,0.759999999999998,-0.759999999999998,34.124,34.6,33.2,1.3999999999999986,-1.1599999999999966,34.304,34.84,33.24,1.6000000000000014,-1.5599999999999952,716778,1120204,573197,547007,120162
2018-03-25,34.18,34.88,33.6,1.2800000000000011,1.2800000000000011,34.65,35.04,34.12,0.9200000000000017,0.9200000000000017,33.935,34.56,33.28,1.2800000000000011,1.2800000000000011,34.4,34.8,33.96,0.8399999999999963,0.6000000000000014,842242,1011277,728543,282734,-203442
