Date,PVHStock_Open_average,PVHStock_Open_max,PVHStock_Open_min,PVHStock_Open_volatility,PVHStock_Open_change,PVHStock_High_average,PVHStock_High_max,PVHStock_High_min,PVHStock_High_volatility,PVHStock_High_change,PVHStock_Low_average,PVHStock_Low_max,PVHStock_Low_min,PVHStock_Low_volatility,PVHStock_Low_change,PVHStock_Close_average,PVHStock_Close_max,PVHStock_Close_min,PVHStock_Close_volatility,PVHStock_Close_change,PVHStock_Volume_average,PVHStock_Volume_max,PVHStock_Volume_min,PVHStock_Volume_volatility,PVHStock_Volume_change
2018-01-14,144.7425,147.34,141.95,5.390000000000015,1.3799999999999955,145.715,148.29,143.23,5.060000000000002,3.039999999999992,142.6775,144.98,140.86,4.119999999999976,3.8999999999999773,143.915,147.07,141.4,5.6699999999999875,5.6699999999999875,559841,640855,510856,129999,49902
2018-01-21,150.544,153.58,147.06,6.52000000000001,6.52000000000001,152.692,155.64,148.67,6.969999999999999,5.380000000000024,149.13400000000001,151.03,145.9,5.1299999999999955,4.989999999999981,151.464,153.84,148.35,5.490000000000009,5.490000000000009,703673,926382,588978,337404,119337
2018-01-28,154.104,156.37,152.99,3.3799999999999955,0.3199999999999932,156.624,157.96,154.48,3.480000000000018,-2.740000000000009,152.752,154.58,150.47,4.110000000000014,-2.5200000000000102,154.346,156.25,151.07,5.180000000000007,-4.090000000000003,682949,729595,592840,136755,-88036
2018-02-04,147.678,152.8,143.06,9.740000000000009,-6.820000000000022,149.38400000000001,152.8,145.3,7.5,-7.289999999999992,143.67000000000002,149.03,139.43,9.599999999999994,-6.819999999999993,145.832,149.21,142.68,6.530000000000001,-2.1599999999999966,981391,1385981,784635,601346,145294
2018-02-11,147.56,150.78,144.44,6.340000000000003,5.759999999999991,149.876,151.55,147.89,3.660000000000025,1.9800000000000182,146.376,148.04,144.44,3.5999999999999943,2.8300000000000125,148.904,151.55,146.78,4.77000000000001,1.7700000000000102,783329,1395065,411996,983069,-38320
2018-02-18,148.21,149.96,146.65,3.3100000000000023,2.6299999999999955,149.84,150.88,147.75,3.1299999999999955,2.2299999999999898,147.2125,148.56,145.94,2.6200000000000045,1.759999999999991,148.235,149.34,146.68,2.6599999999999966,2.180000000000007,573293,760010,405608,354402,178083
2018-02-25,146.788,150.58,141.87,8.710000000000008,-7.560000000000002,148.10399999999998,152.13,143.81,8.319999999999993,-6.75,144.036,147.75,139.52,8.22999999999999,-8.22999999999999,145.566,149.56,142.65,6.909999999999997,-5.939999999999998,918635,1183389,542105,641284,405777
2018-03-04,142.206,143.99,140.83,3.1599999999999966,-1.9599999999999795,143.554,144.42,142.95,1.4699999999999989,-0.9699999999999989,140.602,142.56,139.1,3.460000000000008,-0.5699999999999932,142.09,143.63,140.26,3.3700000000000045,-0.5600000000000023,1007347,1388239,836403,551836,-62337
2018-03-11,143.718,144.41,142.63,1.7800000000000011,-0.4300000000000068,144.648,144.96,144.36,0.5999999999999943,0.45000000000001705,142.316,142.66,141.1,1.5600000000000023,0.030000000000001137,143.296,143.77,142.38,1.3900000000000148,0.45000000000001705,814456,1550336,509699,1040637,258804
2018-03-18,143.11599999999999,144.68,142.22,2.460000000000008,-1.5,144.696,145.78,143.26,2.5200000000000102,-0.7800000000000011,141.462,142.95,139.73,3.219999999999999,-1.5200000000000102,142.332,144.78,139.86,4.9199999999999875,-2.7099999999999795,644428,777192,575830,201362,-201362
2018-03-25,146.35750000000002,151.95,144.18,7.769999999999982,7.769999999999982,148.1475,154.74,145.72,9.02000000000001,8.330000000000013,144.1275,150.0,140.93,9.069999999999993,9.069999999999993,145.965,151.43,143.16,8.27000000000001,6.180000000000007,1659369,2752890,993650,1759240,1708470
2018-04-01,154.278,158.36,151.53,6.8300000000000125,6.730000000000018,157.07999999999998,160.22,153.85,6.3700000000000045,6.1200000000000045,153.0,155.61,149.81,5.800000000000011,5.449999999999989,155.546,159.51,150.92,8.590000000000003,5.810000000000002,1369725,1747630,1111019,636611,-506907
2018-04-08,158.91,163.51,156.68,6.829999999999984,5.509999999999991,160.656,163.58,158.63,4.950000000000017,4.730000000000018,156.918,159.0,155.5,3.5,2.0500000000000114,158.58599999999998,162.25,155.59,6.659999999999997,3.539999999999992,971966,1093681,765705,327976,162786
2018-04-15,160.918,162.19,159.92,2.2700000000000102,-0.5600000000000023,161.94,163.78,160.6,3.180000000000007,-1.0999999999999943,159.696,160.61,158.82,1.7900000000000205,-0.5699999999999932,160.51,161.27,159.48,1.7900000000000205,-0.950000000000017,1083515,1708847,630610,1078237,-460110
2018-04-22,160.006,161.23,158.51,2.719999999999999,0.5200000000000102,161.654,162.34,160.91,1.4300000000000068,0.37999999999999545,158.94,159.97,157.38,2.5900000000000034,0.22999999999998977,159.992,160.59,158.77,1.8199999999999932,0.25,632983,743492,526263,217229,-57993
2018-04-29,155.29,160.93,151.1,9.830000000000013,-9.620000000000005,156.278,161.44,152.58,8.859999999999985,-8.609999999999985,152.99,159.67,149.15,10.519999999999982,-10.519999999999982,154.204,159.67,151.46,8.20999999999998,-7.399999999999977,1035991,1476304,618879,857425,408426
2018-05-06,152.448,153.45,151.66,1.789999999999992,1.0800000000000125,153.278,153.97,152.57,1.4000000000000057,1.3300000000000125,151.246,152.46,149.75,2.710000000000008,2.710000000000008,152.496,153.19,151.52,1.6699999999999875,1.6699999999999875,730480,850388,492424,357964,-345039
