Date,FANGStock_Open_average,FANGStock_Open_max,FANGStock_Open_min,FANGStock_Open_volatility,FANGStock_Open_change,FANGStock_High_average,FANGStock_High_max,FANGStock_High_min,FANGStock_High_volatility,FANGStock_High_change,FANGStock_Low_average,FANGStock_Low_max,FANGStock_Low_min,FANGStock_Low_volatility,FANGStock_Low_change,FANGStock_Close_average,FANGStock_Close_max,FANGStock_Close_min,FANGStock_Close_volatility,FANGStock_Close_change,FANGStock_Volume_average,FANGStock_Volume_max,FANGStock_Volume_min,FANGStock_Volume_volatility,FANGStock_Volume_change
2018-01-14,128.165,130.48,126.53,3.9499999999999886,-3.9499999999999886,129.0075,130.87,128.02,2.8499999999999943,-2.8499999999999943,126.6725,127.86,125.97,1.8900000000000006,-1.8900000000000006,127.565,128.02,127.23,0.7900000000000063,-0.45000000000001705,1013281,1425391,585348,840043,-417086
2018-01-21,130.564,132.94,127.79,5.1499999999999915,-0.37999999999998124,132.488,134.52,130.2,4.320000000000022,-2.1100000000000136,128.504,130.67,126.77,3.8999999999999915,-1.1500000000000057,130.364,132.31,126.85,5.460000000000008,-2.1200000000000045,1117695,1542394,664414,877980,-253716
2018-01-28,127.182,130.3,125.57,4.730000000000018,-4.5800000000000125,128.068,131.43,126.0,5.430000000000007,-5.430000000000007,125.15599999999999,128.64,122.22,6.4199999999999875,-6.4199999999999875,125.984,129.05,122.46,6.590000000000018,-6.590000000000018,1249668,1554776,961970,592806,592806
2018-02-04,118.37,121.91,112.18,9.72999999999999,-8.309999999999988,121.124,124.95,113.75,11.200000000000003,-11.200000000000003,114.47,118.83,105.66,13.170000000000002,-13.170000000000002,116.502,121.9,110.51,11.39,-9.759999999999991,1871502,2817726,1224815,1592911,4779
2018-02-11,118.268,124.12,112.0,12.120000000000005,12.120000000000005,121.566,126.75,116.43,10.319999999999993,10.310000000000002,117.298,123.45,112.0,11.450000000000003,11.450000000000003,120.58,125.15,115.03,10.120000000000005,7.86999999999999,2108913,2901566,1649384,1252182,154078
2018-02-18,122.8075,124.57,121.16,3.4099999999999966,1.3999999999999915,125.80250000000001,128.09,124.68,3.4099999999999966,2.740000000000009,121.995,124.05,120.66,3.3900000000000006,1.6199999999999903,123.75750000000001,127.93,120.98,6.950000000000003,5.1200000000000045,1139005,1276813,875989,400824,-400824
2018-02-25,126.592,128.81,125.03,3.780000000000001,-3.75,128.892,129.41,128.22,1.1899999999999977,0.2599999999999909,125.226,127.08,124.0,3.0799999999999983,-3.0799999999999983,126.804,129.08,124.64,4.440000000000012,1.3600000000000136,910840,1080039,669000,411039,291880
2018-03-04,127.76599999999999,130.64,126.28,4.359999999999985,-2.009999999999991,129.552,131.58,126.96,4.620000000000019,-2.2700000000000102,125.59,128.24,123.24,5.000000000000014,-2.5200000000000102,127.55,130.25,125.2,5.049999999999997,-1.3100000000000023,998133,1225680,772873,452807,-6686
2018-03-11,127.19,129.27,124.67,4.6000000000000085,-4.6000000000000085,128.476,130.01,126.82,3.1899999999999977,-3.1899999999999977,125.51,127.33,124.0,3.3299999999999983,-3.3299999999999983,126.096,127.41,124.6,2.8100000000000023,-1.8999999999999915,1186063,1997672,858700,1138972,1111412
2018-03-18,126.096,128.63,123.49,5.140000000000001,4.3799999999999955,129.17,132.01,125.49,6.519999999999996,6.519999999999996,125.19200000000001,127.54,121.98,5.560000000000002,5.560000000000002,126.818,130.18,122.63,7.550000000000011,5.329999999999998,1427017,1603042,1280952,322090,-134271
2018-03-25,129.43,134.24,124.71,9.530000000000015,-4.959999999999994,131.55,134.6,127.31,7.289999999999992,-6.3799999999999955,126.37,128.47,124.31,4.159999999999997,-3.9200000000000017,128.4,133.23,124.67,8.559999999999988,-6.709999999999994,1908524,2530896,1285665,1245231,273547
2018-04-01,123.128,125.86,120.74,5.1200000000000045,-3.0799999999999983,124.388,126.16,122.61,3.549999999999997,-2.680000000000007,119.486,122.86,114.94,7.920000000000002,-3.8400000000000034,121.862,124.41,116.62,7.789999999999992,-5.640000000000001,2026139,3287086,1361306,1925780,859882
2018-04-08,117.042,118.75,115.65,3.0999999999999943,-0.6099999999999994,118.66,119.82,117.91,1.9099999999999966,1.8199999999999932,114.986,116.52,113.06,3.4599999999999937,3.4599999999999937,116.45,118.7,113.29,5.409999999999997,5.409999999999997,2197729,3323781,1340551,1983230,-1983230
2018-04-15,123.514,127.87,118.8,9.070000000000007,9.070000000000007,126.598,130.7,119.44,11.259999999999991,10.990000000000009,122.622,127.13,117.28,9.849999999999994,9.079999999999998,125.144,128.88,119.04,9.83999999999999,9.36,2000131,2592713,1462345,1130368,324842
2018-04-22,126.788,128.29,125.8,2.489999999999995,-1.2000000000000028,128.166,129.42,127.42,1.9999999999999858,-1.7399999999999807,125.174,125.79,124.45,1.3400000000000034,-0.4900000000000091,126.488,128.24,125.73,2.510000000000005,-2.390000000000015,1320995,1996394,960366,1036028,-225703
2018-04-29,127.28200000000001,128.77,125.59,3.180000000000007,1.0,129.704,130.62,127.94,2.680000000000007,-2.259999999999991,126.234,127.86,125.38,2.480000000000004,0.030000000000001137,127.856,128.92,126.51,2.4099999999999824,-1.1499999999999915,1521544,2000113,1017847,982266,243188
2018-05-06,132.024,136.99,128.97,8.02000000000001,1.3199999999999932,134.998,137.44,130.97,6.469999999999999,-3.3100000000000023,127.85,130.22,123.17,7.049999999999997,-5.320000000000007,131.018,136.52,123.82,12.700000000000017,-6.420000000000016,2775902,4250998,1559301,2691697,1595827
2018-05-13,129.116,135.99,123.87,12.120000000000005,12.080000000000013,132.114,137.83,124.92,12.91000000000001,11.459999999999994,128.326,134.02,123.43,10.590000000000003,10.41000000000001,131.148,136.26,124.24,12.019999999999996,10.340000000000018,1824937,2403392,1211477,1191915,-633806
2018-05-20,130.69,136.61,122.23,14.38000000000001,-13.670000000000002,131.624,138.14,122.38,15.759999999999991,-14.800000000000011,127.34,134.92,118.06,16.859999999999985,-16.859999999999985,128.79399999999998,136.76,120.35,16.409999999999997,-16.409999999999997,1900485,2607901,978081,1629820,1629820
2018-05-27,120.95,122.12,119.6,2.5200000000000102,0.7000000000000028,122.2975,123.58,120.59,2.989999999999995,-1.2999999999999972,118.61500000000001,120.6,114.53,6.069999999999993,-4.650000000000006,120.015,122.8,115.5,7.299999999999997,-5.5,2028322,2960755,1603441,1357314,1246717
2018-06-03,113.184,115.89,111.25,4.640000000000001,-2.3700000000000045,114.382,116.45,112.76,3.6899999999999977,-1.8700000000000045,110.418,113.12,107.78,5.340000000000003,3.509999999999991,112.71,114.12,111.55,2.5700000000000074,2.259999999999991,2199508,3928018,1074126,2853892,-2853892
2018-06-10,116.328,119.25,114.1,5.150000000000006,1.3500000000000085,118.156,119.78,115.43,4.349999999999994,1.6899999999999977,114.96600000000001,117.79,113.09,4.700000000000003,1.2099999999999937,116.518,118.88,113.83,5.049999999999997,1.75,1745730,2474932,1290178,1184754,1184754
2018-06-17,124.0,128.91,114.77,14.14,12.64,128.328,130.65,123.61,7.040000000000006,5.910000000000011,121.946,127.4,114.51,12.89,10.86,125.802,129.56,122.58,6.980000000000004,2.980000000000004,2689261,3950729,1799711,2151018,-1738861
2018-06-24,127.488,130.56,121.73,8.829999999999998,4.950000000000003,130.168,132.85,126.3,6.549999999999997,6.549999999999997,125.64999999999999,129.66,120.46,9.200000000000003,9.200000000000003,128.136,131.57,121.6,9.969999999999999,9.969999999999999,1569387,2308992,1346960,962032,78566
2018-07-01,131.3825,131.98,130.87,1.1099999999999852,1.1099999999999852,133.38,136.07,130.87,5.199999999999989,5.199999999999989,129.505,130.77,128.1,2.670000000000016,1.8499999999999943,131.58,134.97,129.3,5.6699999999999875,5.6699999999999875,832385,952333,701790,250543,-113186
2018-07-08,133.64600000000002,137.84,130.03,7.810000000000002,-4.930000000000007,135.002,138.25,132.24,6.009999999999991,-4.110000000000014,131.056,134.71,128.65,6.060000000000002,-4.710000000000008,132.6,136.66,130.28,6.3799999999999955,-5.319999999999993,1279977,2119478,837286,1282192,-193037
