Date,NYMTStock_Open_average,NYMTStock_Open_max,NYMTStock_Open_min,NYMTStock_Open_volatility,NYMTStock_Open_change,NYMTStock_High_average,NYMTStock_High_max,NYMTStock_High_min,NYMTStock_High_volatility,NYMTStock_High_change,NYMTStock_Low_average,NYMTStock_Low_max,NYMTStock_Low_min,NYMTStock_Low_volatility,NYMTStock_Low_change,NYMTStock_Close_average,NYMTStock_Close_max,NYMTStock_Close_min,NYMTStock_Close_volatility,NYMTStock_Close_change,NYMTStock_Volume_average,NYMTStock_Volume_max,NYMTStock_Volume_min,NYMTStock_Volume_volatility,NYMTStock_Volume_change
2018-01-14,6.0575,6.11,6.0,0.11000000000000032,-0.11000000000000032,6.09,6.13,6.06,0.07000000000000028,-0.07000000000000028,6.01,6.03,6.0,0.03000000000000025,-0.009999999999999787,6.0325,6.06,6.01,0.04999999999999982,0.020000000000000462,841907,1171718,625426,546292,-460284
2018-01-21,6.052,6.1,6.02,0.08000000000000007,-0.010000000000000675,6.082,6.12,6.04,0.08000000000000007,-0.019999999999999574,6.012,6.02,5.98,0.03999999999999915,-0.03999999999999915,6.042,6.08,6.01,0.07000000000000028,-0.009999999999999787,778649,1204866,468855,736011,736011
2018-01-28,5.8,6.01,5.61,0.39999999999999947,-0.39999999999999947,5.824,6.01,5.61,0.39999999999999947,-0.39999999999999947,5.688,5.86,5.52,0.34000000000000075,-0.34000000000000075,5.714,5.87,5.54,0.33000000000000007,-0.33000000000000007,1389900,1747575,1003997,743578,-359019
2018-02-04,5.482,5.52,5.42,0.09999999999999964,0.019999999999999574,5.546,5.58,5.51,0.07000000000000028,-0.0600000000000005,5.41,5.46,5.35,0.11000000000000032,-0.04999999999999982,5.482,5.52,5.45,0.0699999999999994,-0.04999999999999982,1627985,2633325,902057,1731268,-1532115
2018-02-11,5.588,5.73,5.5,0.23000000000000043,0.23000000000000043,5.6499999999999995,5.76,5.54,0.21999999999999975,0.21999999999999975,5.5440000000000005,5.7,5.41,0.29000000000000004,0.29000000000000004,5.624,5.72,5.52,0.20000000000000018,0.20000000000000018,779678,859116,653295,205821,53401
2018-02-18,5.69,5.72,5.65,0.0699999999999994,-0.0699999999999994,5.7475000000000005,5.79,5.72,0.07000000000000028,-0.020000000000000462,5.6125,5.65,5.54,0.11000000000000032,0.11000000000000032,5.6375,5.7,5.54,0.16000000000000014,0.16000000000000014,988454,1529051,614245,914806,-506894
2018-02-25,5.63,5.8,5.5,0.2999999999999998,-0.20999999999999996,5.698,5.8,5.57,0.22999999999999954,-0.1299999999999999,5.558,5.7,5.47,0.23000000000000043,-0.23000000000000043,5.616,5.76,5.51,0.25,-0.1200000000000001,813388,992121,651096,341025,313699
2018-03-04,5.982,6.02,5.9,0.11999999999999922,0.08000000000000007,6.044,6.08,6.0,0.08000000000000007,-0.040000000000000036,5.904,5.95,5.87,0.08000000000000007,0.009999999999999787,6.01,6.05,5.97,0.08000000000000007,-0.009999999999999787,6964317,21205568,1521037,19684531,-5546409
2018-03-11,6.032,6.07,5.98,0.08999999999999986,-0.019999999999999574,6.078,6.09,6.06,0.03000000000000025,-0.03000000000000025,5.982,6.02,5.94,0.07999999999999918,-0.04999999999999982,6.028,6.06,5.98,0.07999999999999918,-0.04999999999999982,2356587,3960650,1397491,2563159,2112760
2018-03-18,5.966,5.99,5.93,0.0600000000000005,-0.020000000000000462,6.0,6.02,5.98,0.03999999999999915,0.009999999999999787,5.92,5.93,5.91,0.019999999999999574,0.0,5.944,5.96,5.92,0.040000000000000036,-0.040000000000000036,1260642,1499762,1112199,387563,-74342
