Date,HONStock_Open_average,HONStock_Open_max,HONStock_Open_min,HONStock_Open_volatility,HONStock_Open_change,HONStock_High_average,HONStock_High_max,HONStock_High_min,HONStock_High_volatility,HONStock_High_change,HONStock_Low_average,HONStock_Low_max,HONStock_Low_min,HONStock_Low_volatility,HONStock_Low_change,HONStock_Close_average,HONStock_Close_max,HONStock_Close_min,HONStock_Close_volatility,HONStock_Close_change,HONStock_Volume_average,HONStock_Volume_max,HONStock_Volume_min,HONStock_Volume_volatility,HONStock_Volume_change
2018-01-14,158.535,159.14,157.69,1.4499999999999886,-0.7299999999999898,159.2875,159.85,158.7,1.1500000000000057,-1.1500000000000057,157.525,157.77,157.28,0.4900000000000091,0.3199999999999932,158.1925,158.69,157.78,0.9099999999999966,0.8000000000000114,3251685,3765521,2655788,1109733,343167
2018-01-21,160.246,162.71,158.7,4.010000000000019,4.010000000000019,161.384,165.1,158.97,6.1299999999999955,6.1299999999999955,159.314,161.0,158.01,2.990000000000009,2.990000000000009,160.986,164.99,158.54,6.450000000000017,6.450000000000017,3785889,5019817,2654849,2364968,1750520
2018-01-28,160.576,164.85,158.69,6.159999999999997,-6.159999999999997,161.396,165.13,159.51,5.6200000000000045,-5.6200000000000045,158.704,161.4,156.39,5.010000000000019,-5.010000000000019,159.282,161.47,156.65,4.819999999999993,-4.819999999999993,3562014,4208686,2753489,1455197,538868
2018-02-04,150.606,155.45,147.02,8.429999999999978,-8.429999999999978,153.058,157.52,149.31,8.210000000000008,-8.210000000000008,146.952,151.01,143.85,7.159999999999997,-3.140000000000015,149.336,151.4,146.02,5.3799999999999955,-2.269999999999982,4606379,5772238,3171943,2600295,-366309
2018-02-11,150.076,153.09,147.81,5.280000000000001,4.050000000000011,151.948,155.03,149.45,5.5800000000000125,4.400000000000006,149.162,152.79,147.05,5.739999999999981,5.7099999999999795,151.16,154.03,148.5,5.530000000000001,4.560000000000002,3133537,3635334,2801135,834199,-654495
2018-02-18,153.935,154.98,152.91,2.069999999999993,0.9300000000000068,155.5625,156.86,154.8,2.0600000000000023,-0.04999999999998295,153.25,154.03,152.56,1.4699999999999989,1.0600000000000023,154.205,155.12,153.31,1.8100000000000023,0.7800000000000011,3289671,4054910,2224436,1830474,-548284
2018-02-25,152.852,156.63,146.32,10.310000000000002,-9.26000000000002,153.77599999999998,156.94,148.79,8.150000000000006,-7.930000000000007,150.536,155.11,146.13,8.980000000000018,-8.980000000000018,151.376,156.5,147.21,9.289999999999992,-8.360000000000014,3512051,4626293,2902896,1723397,500965
2018-03-04,149.574,152.01,147.57,4.439999999999998,4.439999999999998,151.32399999999998,154.47,148.98,5.490000000000009,5.490000000000009,148.77,151.6,146.52,5.079999999999984,5.079999999999984,150.738,154.21,148.51,5.700000000000017,5.700000000000017,3047747,3984949,2186333,1798616,-515401
2018-03-11,152.326,154.42,150.68,3.7399999999999807,-3.1299999999999955,152.96,154.46,151.64,2.8200000000000216,-2.0200000000000102,150.90200000000002,151.93,150.09,1.8400000000000034,-0.6400000000000148,151.4,152.23,150.42,1.8100000000000023,-0.44999999999998863,2501327,4329200,1847826,2481374,1913962
2018-03-18,149.854,151.07,146.99,4.079999999999984,-4.079999999999984,150.906,152.77,148.13,4.640000000000015,-3.319999999999993,147.8,150.16,143.1,7.060000000000002,-6.180000000000007,148.44,151.36,143.28,8.080000000000013,-6.9199999999999875,2735636,3614527,2173436,1441091,1441091
2018-03-25,145.2375,147.58,143.9,3.680000000000007,-1.450000000000017,146.595,148.15,145.05,3.0999999999999943,-1.4599999999999795,143.495,144.33,142.49,1.8400000000000034,-0.7400000000000091,144.7625,146.94,143.26,3.680000000000007,-2.430000000000007,3230431,5022249,2245549,2776700,327696
2018-04-01,143.93,145.82,141.82,4.0,1.329999999999984,145.382,146.94,144.34,2.5999999999999943,1.2800000000000011,142.022,145.28,140.17,5.110000000000014,1.3100000000000023,144.13400000000001,146.4,142.43,3.969999999999999,0.3100000000000023,3034849,4092096,2239587,1852509,-1224233
2018-04-08,145.026,147.2,143.32,3.8799999999999955,3.8799999999999955,146.526,147.37,145.31,2.0600000000000023,2.0600000000000023,144.334,145.38,142.64,2.740000000000009,2.740000000000009,145.066,146.47,142.83,3.6399999999999864,3.289999999999992,2150077,2928456,1588588,1339868,-363847
2018-04-15,148.84,150.77,147.39,3.380000000000024,3.380000000000024,149.786,151.57,148.13,3.4399999999999977,3.4399999999999977,147.632,148.57,146.44,2.1299999999999955,1.5,148.704,150.57,146.75,3.819999999999993,3.819999999999993,3175191,5270202,2106343,3163859,2704429
2018-04-22,148.182,150.71,146.54,4.170000000000016,-4.170000000000016,149.022,151.63,147.19,4.439999999999998,-4.439999999999998,145.88,147.56,144.85,2.710000000000008,-1.6899999999999977,147.326,148.62,146.8,1.8199999999999932,-1.6899999999999977,3213461,4461812,2132145,2329667,-2329667
2018-04-29,144.048,147.03,142.07,4.960000000000008,-4.960000000000008,145.296,147.71,144.07,3.640000000000015,-3.0999999999999943,142.108,144.6,139.51,5.090000000000003,-3.049999999999983,143.884,144.68,142.98,1.700000000000017,-0.7900000000000205,3002038,4356199,2346876,2009323,-595606
2018-05-06,145.088,146.98,143.55,3.4299999999999784,2.769999999999982,146.138,148.28,144.34,3.9399999999999977,3.3400000000000034,144.638,146.84,142.8,4.039999999999992,3.170000000000016,145.748,147.36,144.16,3.200000000000017,3.200000000000017,2128794,2828105,1543387,1284718,-282578
2018-05-13,147.29,147.85,147.03,0.8199999999999932,-0.5,148.076,148.75,147.61,1.1399999999999864,0.3100000000000023,146.706,146.87,146.4,0.46999999999999886,-0.020000000000010232,147.532,148.34,147.12,1.2199999999999989,1.039999999999992,2271936,2946467,1818094,1128373,1128373
2018-05-20,150.556,151.43,149.42,2.0100000000000193,1.3900000000000148,151.77,152.46,151.13,1.3300000000000125,0.4000000000000057,149.786,150.5,149.02,1.4799999999999898,0.7800000000000011,150.88400000000001,151.32,150.49,0.8299999999999841,0.1699999999999875,2639702,3348095,1934405,1413690,-513018
2018-05-27,149.495,150.77,148.77,2.0,-0.7400000000000091,150.51,150.77,150.18,0.5900000000000034,0.13999999999998636,148.1975,148.78,147.48,1.3000000000000114,1.3000000000000114,149.16,150.44,147.91,2.530000000000001,1.8900000000000148,2828009,5037758,1733521,3304237,-615481
2018-06-03,150.678,151.78,150.0,1.7800000000000011,1.7800000000000011,151.39,152.41,150.5,1.9099999999999966,1.8899999999999864,150.038,151.68,148.72,2.960000000000008,2.469999999999999,150.992,152.09,149.87,2.219999999999999,1.7200000000000273,2062866,2604092,1688257,915835,-154825
2018-06-10,151.722,152.35,150.46,1.8899999999999864,-1.4599999999999795,152.076,152.5,150.46,2.039999999999992,-1.9799999999999898,150.706,151.56,148.78,2.780000000000001,-2.7299999999999898,151.478,152.26,150.23,2.030000000000001,-1.6400000000000148,2472985,3925236,1724983,2200253,2200253
2018-06-17,147.21,149.04,145.4,3.6399999999999864,-3.6399999999999864,147.684,150.11,145.4,4.710000000000008,-4.710000000000008,145.826,148.55,143.58,4.969999999999999,-4.670000000000016,146.34799999999998,149.95,143.97,5.97999999999999,-5.949999999999989,2497652,3200581,1587132,1613449,1586720
2018-06-24,144.064,145.21,143.34,1.8700000000000045,-0.07999999999998408,145.044,145.81,144.05,1.759999999999991,1.0999999999999943,142.9,143.91,141.95,1.960000000000008,1.240000000000009,143.674,144.05,143.13,0.9200000000000159,0.010000000000019327,3110770,3574868,2828604,746264,-746264
2018-07-01,144.7225,145.91,143.36,2.549999999999983,1.1699999999999875,146.0075,146.62,144.96,1.6599999999999966,1.3899999999999864,144.0975,144.69,143.01,1.6800000000000068,1.4099999999999966,145.0975,145.72,144.81,0.9099999999999966,0.9099999999999966,1842757,2253516,1247120,1006396,-363130
2018-07-08,146.894,147.84,145.94,1.9000000000000057,1.8799999999999955,147.95,148.53,146.95,1.5800000000000125,0.5099999999999909,145.996,147.39,144.4,2.9899999999999807,1.3100000000000023,147.07399999999998,148.04,144.52,3.519999999999982,0.0800000000000125,2346375,3114661,1725279,1389382,570522
2018-07-15,147.924,149.19,146.39,2.8000000000000114,1.710000000000008,149.752,153.99,147.62,6.3700000000000045,6.3700000000000045,147.328,149.12,145.81,3.3100000000000023,3.0999999999999943,148.942,153.13,146.4,6.72999999999999,6.72999999999999,3359538,6453322,1778299,4675023,4675023
2018-07-22,155.624,159.25,153.12,6.1299999999999955,6.1299999999999955,157.466,159.72,153.79,5.930000000000007,5.930000000000007,154.858,158.36,151.13,7.230000000000018,7.230000000000018,157.068,159.34,153.7,5.640000000000015,5.640000000000015,3950822,4789355,2838412,1950943,-1531212
2018-07-29,157.61599999999999,159.92,155.68,4.239999999999981,-3.4599999999999795,158.39,159.99,156.17,3.8200000000000216,-3.530000000000001,155.938,157.54,154.22,3.319999999999993,-2.4199999999999875,156.88,159.65,155.04,4.610000000000014,-1.8799999999999955,2864737,3374814,2140037,1234777,-154291
2018-08-05,154.946,156.32,153.42,2.9000000000000057,-1.3600000000000136,155.436,156.48,153.63,2.8499999999999943,-1.5699999999999932,153.982,155.08,152.53,2.5500000000000114,-1.2700000000000102,154.716,156.36,153.09,3.2700000000000102,-1.8799999999999955,2089131,3072726,1542356,1530370,-1530370
2018-08-12,153.222,154.04,152.7,1.3400000000000034,0.8299999999999841,154.368,155.46,153.5,1.960000000000008,1.960000000000008,152.39600000000002,153.5,151.21,2.289999999999992,1.6999999999999886,153.786,155.17,152.35,2.819999999999993,2.819999999999993,2204549,2584999,2032110,552889,-3397
2018-08-19,156.75,157.86,155.36,2.5,2.4299999999999784,157.448,158.84,155.82,3.0200000000000102,2.640000000000015,155.958,157.11,154.82,2.2900000000000205,2.2900000000000205,156.79999999999998,157.91,155.47,2.4399999999999977,2.039999999999992,2523805,3493226,2038282,1454944,339471
2018-08-26,159.386,160.16,157.94,2.219999999999999,0.9799999999999898,160.15,161.0,159.52,1.4799999999999898,-0.04999999999998295,158.888,159.84,157.94,1.9000000000000057,0.5300000000000011,159.652,160.3,159.06,1.240000000000009,-0.28999999999999204,2191241,3005910,1521987,1483923,554180
2018-09-02,161.1625,163.37,159.07,4.300000000000011,4.300000000000011,162.65,164.72,159.68,5.039999999999992,4.409999999999997,160.6525,162.46,158.21,4.25,4.030000000000001,162.0625,164.01,159.64,4.3700000000000045,3.170000000000016,3098791,4087976,2335996,1751980,431090
2018-09-09,163.87800000000001,165.55,162.66,2.890000000000015,1.960000000000008,164.864,166.01,163.59,2.4199999999999875,1.759999999999991,163.442,164.77,162.09,2.680000000000007,1.6500000000000057,164.228,165.71,163.06,2.6500000000000057,1.740000000000009,2235672,2546960,1963228,583732,-362990
2018-09-16,164.654,165.03,164.08,0.9499999999999886,0.030000000000001137,165.306,166.46,164.43,2.030000000000001,-0.6899999999999977,163.726,164.45,162.78,1.6699999999999875,0.0,164.834,165.75,163.96,1.789999999999992,-0.27000000000001023,2417487,3140717,1474728,1665989,317491
2018-09-23,164.13,164.77,163.54,1.2300000000000182,-1.2300000000000182,164.716,165.06,164.33,0.7299999999999898,-0.21000000000000796,163.198,163.41,162.88,0.5300000000000011,-0.07999999999998408,163.866,164.55,163.52,1.0300000000000011,0.9300000000000068,2192668,2777867,1745214,1032653,247375
2018-09-30,165.792,166.69,164.99,1.6999999999999886,-1.3799999999999955,166.536,167.72,165.69,2.030000000000001,-2.030000000000001,164.478,165.59,162.85,2.740000000000009,-1.9499999999999886,165.326,166.44,164.07,2.3700000000000045,-2.3700000000000045,2520248,2979647,2191625,788022,246543
