Date,FMSStock_Open_average,FMSStock_Open_max,FMSStock_Open_min,FMSStock_Open_volatility,FMSStock_Open_change,FMSStock_High_average,FMSStock_High_max,FMSStock_High_min,FMSStock_High_volatility,FMSStock_High_change,FMSStock_Low_average,FMSStock_Low_max,FMSStock_Low_min,FMSStock_Low_volatility,FMSStock_Low_change,FMSStock_Close_average,FMSStock_Close_max,FMSStock_Close_min,FMSStock_Close_volatility,FMSStock_Close_change,FMSStock_Volume_average,FMSStock_Volume_max,FMSStock_Volume_min,FMSStock_Volume_volatility,FMSStock_Volume_change
2018-01-14,54.84,55.53,54.45,1.0799999999999983,1.0799999999999983,55.16,55.76,54.65,1.1099999999999994,1.1099999999999994,54.66,55.41,54.25,1.1599999999999966,1.1399999999999935,55.0325,55.75,54.47,1.2800000000000011,1.2800000000000011,114859,127759,104293,23466,23466
2018-01-21,56.604,57.1,55.58,1.5200000000000031,1.5200000000000031,56.706,57.39,55.59,1.7999999999999972,1.7999999999999972,56.228,57.04,55.25,1.7899999999999991,1.7899999999999991,56.484,57.38,55.54,1.8400000000000034,1.8400000000000034,119544,142931,94548,48383,23747
2018-01-28,56.834,57.91,54.93,2.979999999999997,-1.9600000000000009,56.96,57.94,54.93,3.009999999999998,-2.3599999999999994,56.406,57.37,54.44,2.9299999999999997,-2.450000000000003,56.628,57.51,54.48,3.030000000000001,-2.6100000000000065,161191,224327,77328,146999,116947
2018-02-04,53.108,54.36,52.21,2.1499999999999986,-2.1499999999999986,53.583999999999996,54.56,52.26,2.3000000000000043,-2.3000000000000043,52.1,53.38,50.73,2.6500000000000057,-1.720000000000006,52.75,53.79,51.53,2.259999999999998,-0.8599999999999994,164106,215484,119173,96311,4924
2018-02-11,53.202,54.37,52.33,2.039999999999999,2.039999999999999,53.854,55.0,52.95,2.049999999999997,2.049999999999997,53.044,54.37,52.18,2.1899999999999977,2.1899999999999977,53.7,54.61,52.69,1.9200000000000017,1.9200000000000017,113910,181318,75630,105688,-105688
2018-02-18,53.7625,53.83,53.69,0.14000000000000057,0.05000000000000426,54.1875,54.59,53.74,0.8500000000000014,0.8500000000000014,53.510000000000005,53.7,53.3,0.4000000000000057,0.4000000000000057,53.8475,54.57,53.47,1.1000000000000014,1.1000000000000014,129464,169663,108525,61138,-45499
2018-02-25,52.896,54.38,51.35,3.030000000000001,-3.030000000000001,53.124,54.81,51.61,3.200000000000003,-3.200000000000003,52.314,54.12,50.88,3.239999999999995,-3.239999999999995,52.738,54.74,51.55,3.190000000000005,-3.190000000000005,182901,305376,138732,166644,-6143
2018-03-04,51.744,52.19,50.99,1.1999999999999957,1.1999999999999957,52.24,52.72,51.85,0.8699999999999974,0.8399999999999963,51.666,52.15,50.99,1.1599999999999966,1.1599999999999966,52.17,52.64,51.76,0.8800000000000026,0.8500000000000014,167680,282743,91860,190883,-190883
2018-03-11,51.466,52.24,50.64,1.6000000000000014,-1.5799999999999983,51.64,52.57,50.93,1.6400000000000006,-1.6199999999999974,50.978,52.05,50.37,1.6799999999999997,-1.6799999999999997,51.276,52.53,50.49,2.039999999999999,-2.039999999999999,151679,165944,140681,25263,-22128
2018-03-18,50.524,50.76,50.37,0.39000000000000057,-0.2700000000000031,50.724,50.98,50.46,0.519999999999996,-0.29999999999999716,50.14,50.41,49.71,0.6999999999999957,-0.519999999999996,50.326,50.66,49.78,0.8799999999999955,-0.75,202629,530811,108730,422081,15525
2018-03-25,50.59,51.09,50.2,0.8900000000000006,0.8900000000000006,50.82,51.28,50.23,1.0500000000000043,1.0500000000000043,50.105000000000004,50.92,49.29,1.6300000000000026,1.6300000000000026,50.3625,51.08,49.88,1.1999999999999957,1.1999999999999957,130713,174434,113450,60984,749
2018-04-01,50.618,51.09,49.86,1.230000000000004,-0.36000000000000654,50.87,51.18,50.26,0.9200000000000017,-0.10000000000000142,50.244,50.7,49.61,1.0900000000000034,0.20000000000000284,50.502,50.75,50.2,0.5499999999999972,0.05999999999999517,157072,331345,82374,248971,71529
2018-04-08,51.002,51.21,50.75,0.46000000000000085,0.05999999999999517,51.214,51.61,50.97,0.6400000000000006,-0.22000000000000597,50.816,51.13,50.58,0.5500000000000043,-0.02999999999999403,50.892,51.24,50.63,0.6099999999999994,0.0,106648,166741,82597,84144,-31636
2018-04-15,52.026,52.38,51.64,0.740000000000002,0.4200000000000017,52.324,52.86,51.64,1.2199999999999989,0.5,51.77,52.27,50.97,1.3000000000000043,0.8299999999999983,52.118,52.78,51.13,1.6499999999999986,0.8999999999999986,205490,388272,76575,311697,-77809
2018-04-22,50.11,50.81,49.31,1.5,0.7100000000000009,50.362,50.9,49.57,1.3299999999999983,0.769999999999996,49.754,50.51,49.03,1.4799999999999969,1.3900000000000006,50.032000000000004,50.75,49.17,1.5799999999999983,1.5799999999999983,265874,417210,132291,284919,-284919
2018-04-29,50.75,51.6,50.01,1.5900000000000034,-0.9699999999999989,50.942,51.86,50.38,1.4799999999999969,-0.75,50.354,51.42,49.79,1.6300000000000026,-0.6099999999999994,50.532,51.43,50.04,1.3900000000000006,-0.5300000000000011,129117,196507,89187,107320,85876
2018-05-06,50.374,50.75,50.13,0.6199999999999974,0.4099999999999966,50.59,50.9,50.35,0.5499999999999972,0.37999999999999545,50.212,50.43,50.0,0.4299999999999997,0.3399999999999963,50.392,50.71,50.14,0.5700000000000003,0.5300000000000011,103282,122460,68906,53554,-44493
2018-05-13,51.078,51.65,50.35,1.2999999999999972,0.37999999999999545,51.278,52.1,50.68,1.4200000000000017,0.37999999999999545,50.87,51.53,50.2,1.3299999999999983,0.46999999999999886,51.14,51.87,50.63,1.2399999999999949,0.46999999999999886,88905,143015,50679,92336,-14299
2018-05-20,50.702,51.46,50.08,1.3800000000000026,-0.9399999999999977,50.85,51.46,50.42,1.0399999999999991,-0.8100000000000023,50.44,51.09,50.07,1.0200000000000031,-0.8000000000000043,50.638,51.21,50.35,0.8599999999999994,-0.75,78458,119601,39995,79606,27472
2018-05-27,50.2425,50.84,49.85,0.990000000000002,-0.22999999999999687,50.3475,50.98,49.85,1.1299999999999955,-0.3200000000000003,49.739999999999995,50.41,49.41,1.0,-0.020000000000003126,50.0225,50.87,49.59,1.279999999999994,-0.11999999999999744,228971,597552,87714,509838,-34640
2018-06-03,50.904,51.27,50.04,1.230000000000004,1.1000000000000014,51.002,51.36,50.14,1.2199999999999989,1.1300000000000026,50.466,50.8,49.79,1.009999999999998,1.009999999999998,50.794,51.31,50.01,1.3000000000000043,1.2199999999999989,106541,193815,75218,118597,-4870
2018-06-10,51.118,51.34,50.86,0.480000000000004,0.14000000000000057,51.322,51.63,51.1,0.5300000000000011,0.21000000000000085,50.968,51.21,50.74,0.46999999999999886,0.29999999999999716,51.206,51.45,50.92,0.5300000000000011,0.28000000000000114,116907,153266,78767,74499,-19392
2018-06-17,50.472,50.95,49.85,1.1000000000000014,0.5900000000000034,50.676,51.29,50.38,0.9099999999999966,0.8900000000000006,50.174,50.66,49.83,0.8299999999999983,0.5999999999999943,50.508,51.12,50.18,0.9399999999999977,0.769999999999996,124157,188190,88881,99309,8270
2018-06-24,50.348,50.85,49.67,1.1799999999999997,-0.5300000000000011,50.504000000000005,50.88,49.88,1.0,-0.39000000000000057,49.964,50.23,49.4,0.8299999999999983,0.02999999999999403,50.21,50.46,49.82,0.6400000000000006,-0.10999999999999943,78882,91180,61739,29441,-29441
2018-07-01,49.417500000000004,50.42,48.27,2.1499999999999986,-0.28000000000000114,49.67,50.42,48.63,1.7899999999999991,-0.490000000000002,49.22,50.05,48.05,2.0,-0.37999999999999545,49.5275,50.09,48.59,1.5,-0.5899999999999963,95312,181938,59741,122197,13827
2018-07-08,48.868,49.11,48.26,0.8500000000000014,0.11999999999999744,49.064,49.37,48.49,0.8799999999999955,0.17999999999999972,48.736,49.08,48.04,1.0399999999999991,0.25,48.96,49.33,48.15,1.1799999999999997,0.1700000000000017,85500,125702,55428,70274,-70274
2018-07-15,49.652,50.0,49.36,0.6400000000000006,-0.35999999999999943,49.898,50.33,49.52,0.8099999999999952,-0.3299999999999983,49.558,49.88,49.29,0.5900000000000034,-0.3200000000000003,49.7,50.04,49.35,0.6899999999999977,-0.3399999999999963,102846,131995,77514,54481,2477
2018-07-22,49.798,50.6,49.13,1.4699999999999989,1.4699999999999989,49.916,50.6,49.25,1.3500000000000014,1.3500000000000014,49.522,50.17,48.87,1.3000000000000043,1.1499999999999986,49.762,50.25,49.23,1.0200000000000031,1.0200000000000031,99602,150115,73504,76611,76611
2018-07-29,49.478,50.16,48.85,1.3099999999999952,-0.5999999999999943,49.764,50.23,49.02,1.2099999999999937,-0.21999999999999886,49.284,49.82,48.58,1.240000000000002,-0.35999999999999943,49.532000000000004,49.99,48.62,1.3700000000000045,0.14000000000000057,106028,222734,58800,163934,11268
2018-08-05,49.002,49.81,47.78,2.030000000000001,-1.8500000000000014,49.202,49.91,48.2,1.7099999999999937,-1.5799999999999983,48.798,49.54,47.68,1.8599999999999994,-1.8599999999999994,49.012,49.66,47.9,1.759999999999998,-1.75,101336,114990,67893,47097,44879
2018-08-12,48.14,48.32,47.86,0.46000000000000085,0.1599999999999966,48.312,48.58,47.88,0.6999999999999957,0.259999999999998,47.976,48.22,47.49,0.7299999999999969,0.17999999999999972,48.120000000000005,48.5,47.56,0.9399999999999977,0.4099999999999966,235113,330900,103694,227206,120749
2018-08-19,49.928,50.84,48.8,2.0400000000000063,1.6099999999999994,50.084,50.85,49.01,1.8400000000000034,1.4400000000000048,49.652,50.18,48.77,1.4099999999999966,1.3999999999999986,49.802,50.38,48.81,1.5700000000000003,1.5700000000000003,105817,145940,63596,82344,-28487
2018-08-26,51.6,52.88,50.79,2.0900000000000034,0.060000000000002274,51.914,53.4,50.97,2.4299999999999997,-0.259999999999998,51.438,52.86,50.38,2.479999999999997,-0.36999999999999744,51.71,53.37,50.52,2.8499999999999943,-0.7099999999999937,132603,200066,77587,122479,15611
2018-09-02,50.0625,50.2,49.82,0.38000000000000256,-0.28000000000000114,50.305,50.59,50.1,0.490000000000002,-0.490000000000002,49.8525,50.0,49.78,0.21999999999999886,-0.20000000000000284,50.2275,50.54,50.09,0.44999999999999574,-0.44999999999999574,320927,648092,117729,530363,-71850
2018-09-09,51.0,52.2,49.97,2.230000000000004,2.0,51.23,52.38,50.26,2.1200000000000045,2.1200000000000045,50.832,51.98,49.87,2.1099999999999994,2.029999999999994,51.04,52.19,50.0,2.1899999999999977,2.1899999999999977,125869,176127,85831,90296,-28668
2018-09-16,51.422,51.9,51.14,0.759999999999998,-0.6000000000000014,51.692,52.1,51.39,0.7100000000000009,-0.7100000000000009,51.278,51.74,51.01,0.730000000000004,-0.730000000000004,51.498,51.85,51.1,0.75,-0.6799999999999997,95887,129068,56670,72398,39360
2018-09-23,51.682,52.04,51.28,0.759999999999998,0.14999999999999858,51.894,52.27,51.41,0.8600000000000065,0.21000000000000085,51.562,51.79,51.16,0.6300000000000026,0.21000000000000085,51.652,51.9,51.32,0.5799999999999983,0.10000000000000142,87912,120657,52157,68500,29082
2018-09-30,52.228,52.91,51.17,1.7399999999999949,-1.4600000000000009,52.52,53.04,51.74,1.2999999999999972,-1.2999999999999972,51.82,52.49,51.04,1.4500000000000028,-1.4500000000000028,52.092,52.82,51.31,1.509999999999998,-1.509999999999998,120962,212289,71828,140461,-132437
2018-10-07,50.15,50.99,49.05,1.9400000000000048,-1.9400000000000048,50.396,51.18,49.13,2.049999999999997,-2.049999999999997,49.584,50.6,48.36,2.240000000000002,-2.240000000000002,49.944,51.0,48.78,2.219999999999999,-2.1599999999999966,110424,158531,60689,97842,97842
2018-10-14,44.044,49.76,39.87,9.89,-8.050000000000004,44.486000000000004,49.93,40.64,9.29,-8.369999999999997,43.798,49.54,39.74,9.799999999999997,-8.270000000000003,44.116,49.86,39.91,9.950000000000003,-8.450000000000003,414588,1121244,102510,1018734,40192
