Date,LIVEStock_Open_average,LIVEStock_Open_max,LIVEStock_Open_min,LIVEStock_Open_volatility,LIVEStock_Open_change,LIVEStock_High_average,LIVEStock_High_max,LIVEStock_High_min,LIVEStock_High_volatility,LIVEStock_High_change,LIVEStock_Low_average,LIVEStock_Low_max,LIVEStock_Low_min,LIVEStock_Low_volatility,LIVEStock_Low_change,LIVEStock_Close_average,LIVEStock_Close_max,LIVEStock_Close_min,LIVEStock_Close_volatility,LIVEStock_Close_change,LIVEStock_Volume_average,LIVEStock_Volume_max,LIVEStock_Volume_min,LIVEStock_Volume_volatility,LIVEStock_Volume_change
2018-01-14,16.5775,18.94,14.49,4.450000000000001,1.3600000000000012,17.065,20.5,14.66,5.84,1.1400000000000006,15.27,16.75,14.02,2.7300000000000004,1.6899999999999995,15.707500000000001,17.01,14.5,2.5100000000000016,2.1900000000000013,529806,1869929,42900,1827029,107506
2018-01-21,15.632,16.39,15.16,1.2300000000000004,-1.2300000000000004,15.808,16.4,15.42,0.9799999999999986,-0.9799999999999986,15.092,15.53,14.8,0.7299999999999986,-0.4299999999999997,15.395999999999999,15.61,15.16,0.4499999999999993,-0.33000000000000007,57588,116268,11597,104671,-104671
2018-01-28,14.518,15.0,13.8,1.1999999999999993,-1.1999999999999993,14.642,15.23,13.8,1.4299999999999997,-1.4299999999999997,14.076,14.78,13.29,1.4900000000000002,-1.4900000000000002,14.202,14.78,13.4,1.379999999999999,-1.379999999999999,29200,37617,20942,16675,9635
2018-02-04,13.254,13.8,12.84,0.9600000000000009,0.5,13.618,13.99,13.19,0.8000000000000007,0.3800000000000008,12.762,13.15,12.54,0.6100000000000012,0.11000000000000121,13.284,13.8,12.92,0.8800000000000008,0.3800000000000008,37012,74182,14347,59835,-30694
2018-02-11,14.258000000000001,15.58,13.22,2.3599999999999994,0.06999999999999851,15.138,16.12,13.71,2.41,-1.6399999999999988,13.796000000000001,15.13,12.75,2.380000000000001,-0.03999999999999915,14.698,15.73,13.29,2.4400000000000013,-1.5700000000000003,87958,135761,36394,99367,-48808
2018-02-18,13.765,14.26,13.4,0.8599999999999994,-0.8599999999999994,13.835,14.26,13.52,0.7400000000000002,-0.7400000000000002,13.2075,13.35,13.06,0.28999999999999915,-0.1800000000000015,13.43,13.73,13.12,0.6100000000000012,-0.6100000000000012,39993,52520,21275,31245,-31245
2018-02-25,13.222,13.57,13.0,0.5700000000000003,-0.23000000000000043,13.354000000000001,13.57,13.01,0.5600000000000005,-0.5500000000000007,12.964,13.17,12.76,0.41000000000000014,-0.41000000000000014,13.166,13.47,12.89,0.5800000000000001,-0.5800000000000001,24698,33464,11844,21620,-20193
2018-03-04,13.14,13.25,12.98,0.2699999999999996,0.20999999999999908,13.35,13.43,13.2,0.23000000000000043,-0.16999999999999993,12.998,13.11,12.9,0.20999999999999908,0.049999999999998934,13.158,13.37,12.99,0.379999999999999,-0.379999999999999,12585,15849,6839,9010,5051
2018-03-11,12.716,12.98,12.44,0.5400000000000009,-0.5400000000000009,12.866,13.02,12.68,0.33999999999999986,-0.2699999999999996,12.322000000000001,12.55,12.13,0.41999999999999993,0.14999999999999858,12.626,12.79,12.47,0.3199999999999985,0.17999999999999972,27793,47811,10481,37330,-34459
2018-03-18,12.524,12.75,12.29,0.46000000000000085,0.16000000000000014,12.88,13.2,12.65,0.5499999999999989,-0.05000000000000071,12.33,12.42,12.25,0.16999999999999993,0.120000000000001,12.475999999999999,12.74,12.33,0.41000000000000014,0.17999999999999972,35465,82501,6743,75758,1857
