Date,MNStock_Open_average,MNStock_Open_max,MNStock_Open_min,MNStock_Open_volatility,MNStock_Open_change,MNStock_High_average,MNStock_High_max,MNStock_High_min,MNStock_High_volatility,MNStock_High_change,MNStock_Low_average,MNStock_Low_max,MNStock_Low_min,MNStock_Low_volatility,MNStock_Low_change,MNStock_Close_average,MNStock_Close_max,MNStock_Close_min,MNStock_Close_volatility,MNStock_Close_change,MNStock_Volume_average,MNStock_Volume_max,MNStock_Volume_min,MNStock_Volume_volatility,MNStock_Volume_change
2018-01-14,3.9875000000000003,4.15,3.85,0.30000000000000027,0.30000000000000027,4.1,4.2,4.0,0.20000000000000018,0.15000000000000036,3.955,4.05,3.85,0.19999999999999973,0.19999999999999973,4.075,4.15,3.95,0.20000000000000018,0.20000000000000018,74120,110189,49613,60576,7620
2018-01-21,4.14,4.25,4.0,0.25,-0.15000000000000036,4.228,4.35,4.1,0.25,0.0,4.076,4.16,4.0,0.16000000000000014,-0.1200000000000001,4.13,4.2,4.0,0.20000000000000018,-0.04999999999999982,70026,102021,47035,54986,-45663
2018-01-28,4.0600000000000005,4.2,3.85,0.3500000000000001,-0.3500000000000001,4.11,4.25,3.95,0.2999999999999998,-0.2999999999999998,3.916,4.15,3.75,0.40000000000000036,-0.40000000000000036,3.98,4.2,3.75,0.4500000000000002,-0.4500000000000002,77343,100735,56705,44030,-9300
2018-02-04,3.58,3.75,3.15,0.6000000000000001,-0.6000000000000001,3.626,3.8,3.25,0.5499999999999998,-0.5499999999999998,3.37,3.7,3.05,0.6500000000000004,-0.6500000000000004,3.47,3.7,3.1,0.6000000000000001,-0.5500000000000003,116939,251897,48934,202963,50440
2018-02-11,3.07,3.2,3.0,0.20000000000000018,-0.15000000000000036,3.146,3.25,3.08,0.16999999999999993,-0.16999999999999993,2.996,3.05,2.95,0.09999999999999964,-0.04999999999999982,3.04,3.05,3.0,0.04999999999999982,0.0,67367,99381,19718,79663,-48702
2018-02-18,3.025,3.05,3.0,0.04999999999999982,0.0,3.065,3.1,3.05,0.050000000000000266,0.040000000000000036,2.975,3.0,2.95,0.04999999999999982,0.0,3.0374999999999996,3.05,3.0,0.04999999999999982,0.0,35098,41336,30666,10670,9983
2018-02-25,3.03,3.15,3.0,0.1499999999999999,0.1499999999999999,3.1839999999999997,3.52,3.05,0.4700000000000002,0.4700000000000002,3.03,3.15,3.0,0.1499999999999999,0.1499999999999999,3.13,3.4,3.0,0.3999999999999999,0.3999999999999999,82538,130943,32998,97945,97945
2018-03-04,3.46,3.55,3.4,0.1499999999999999,0.1499999999999999,3.55,3.75,3.45,0.2999999999999998,0.2999999999999998,3.34,3.45,3.2,0.25,0.25,3.5100000000000002,3.7,3.4,0.30000000000000027,0.25,87270,115423,45137,70286,70286
2018-03-11,3.45,3.7,3.3,0.40000000000000036,-0.40000000000000036,3.472,3.7,3.31,0.3900000000000001,-0.3900000000000001,3.3000000000000003,3.45,3.2,0.25,-0.20000000000000018,3.36,3.45,3.25,0.20000000000000018,-0.20000000000000018,26751,47092,8337,38755,-23057
2018-03-18,3.43,3.75,3.2,0.5499999999999998,0.5,3.59,3.85,3.25,0.6000000000000001,0.5,3.3400000000000003,3.6,3.2,0.3999999999999999,0.2999999999999998,3.5100000000000002,3.85,3.2,0.6499999999999999,0.34999999999999964,67215,161013,17943,143070,29171
2018-03-25,3.575,3.65,3.5,0.1499999999999999,-0.1499999999999999,3.6875,3.75,3.6,0.1499999999999999,0.0,3.4850000000000003,3.5,3.45,0.04999999999999982,0.0,3.5375,3.6,3.5,0.10000000000000009,-0.04999999999999982,36591,63998,14226,49772,-12785
2018-04-01,3.59,3.7,3.45,0.25,0.15000000000000036,3.71,3.8,3.55,0.25,0.20000000000000018,3.52,3.6,3.4,0.20000000000000018,0.20000000000000018,3.62,3.7,3.5,0.20000000000000018,0.10000000000000009,49322,92483,19949,72534,27687
2018-04-08,3.62,3.7,3.55,0.15000000000000036,-0.04999999999999982,3.68,3.75,3.6,0.1499999999999999,-0.04999999999999982,3.53,3.6,3.45,0.1499999999999999,-0.09999999999999964,3.59,3.7,3.5,0.20000000000000018,-0.10000000000000009,69525,148756,27058,121698,4363
2018-04-15,3.4,3.55,3.2,0.34999999999999964,-0.34999999999999964,3.4699999999999998,3.65,3.2,0.44999999999999973,-0.34999999999999964,3.24,3.35,3.1,0.25,-0.19999999999999973,3.3,3.5,3.15,0.3500000000000001,-0.20000000000000018,74528,141898,29170,112728,51105
2018-04-22,3.12,3.15,3.05,0.10000000000000009,-0.10000000000000009,3.168,3.25,3.1,0.1499999999999999,-0.10000000000000009,3.06,3.1,3.0,0.10000000000000009,-0.10000000000000009,3.09,3.15,3.05,0.10000000000000009,-0.10000000000000009,62098,96648,38973,57675,18899
2018-04-29,3.03,3.1,3.0,0.10000000000000009,-0.04999999999999982,3.16,3.4,3.1,0.2999999999999998,0.2999999999999998,3.0,3.05,2.95,0.09999999999999964,-0.04999999999999982,3.1,3.3,3.0,0.2999999999999998,0.19999999999999973,81059,123121,23827,99294,44146
2018-05-06,3.29,3.4,3.2,0.19999999999999973,-0.1499999999999999,3.35,3.4,3.3,0.10000000000000009,-0.10000000000000009,3.21,3.25,3.2,0.04999999999999982,-0.04999999999999982,3.29,3.35,3.25,0.10000000000000009,-0.050000000000000266,36172,57941,19752,38189,-10570
2018-05-13,3.16,3.35,3.1,0.25,-0.25,3.206,3.35,3.15,0.20000000000000018,-0.20000000000000018,3.076,3.15,3.05,0.10000000000000009,-0.10000000000000009,3.12,3.2,3.1,0.10000000000000009,-0.10000000000000009,49990,64594,35412,29182,-1495
2018-05-20,3.25,3.35,3.1,0.25,0.19999999999999973,3.35,3.45,3.25,0.20000000000000018,0.04999999999999982,3.19,3.3,3.1,0.19999999999999973,0.0,3.28,3.4,3.15,0.25,-0.050000000000000266,41929,116568,11610,104958,-16038
2018-05-27,3.15,3.15,3.15,0.0,0.0,3.1875,3.2,3.15,0.050000000000000266,0.0,3.105,3.12,3.1,0.020000000000000018,0.020000000000000018,3.1375,3.15,3.1,0.04999999999999982,0.0,33281,35386,29708,5678,5678
2018-06-03,3.18,3.25,3.15,0.10000000000000009,0.10000000000000009,3.21,3.25,3.15,0.10000000000000009,0.04999999999999982,3.102,3.15,3.05,0.10000000000000009,-0.04999999999999982,3.17,3.25,3.1,0.1499999999999999,-0.10000000000000009,32959,48567,17308,31259,16748
2018-06-10,3.11,3.15,3.05,0.10000000000000009,-0.050000000000000266,3.15,3.2,3.1,0.10000000000000009,-0.10000000000000009,3.056,3.1,3.0,0.10000000000000009,0.04999999999999982,3.09,3.1,3.05,0.050000000000000266,0.0,59654,182975,12036,170939,-137170
2018-06-17,3.11,3.15,3.0,0.1499999999999999,-0.04999999999999982,3.15,3.2,3.1,0.10000000000000009,-0.10000000000000009,3.05,3.15,2.95,0.19999999999999973,-0.10000000000000009,3.09,3.15,3.0,0.1499999999999999,-0.04999999999999982,50892,126002,23653,102349,-3411
2018-06-24,3.07,3.1,3.0,0.10000000000000009,0.0,3.12,3.15,3.1,0.04999999999999982,0.04999999999999982,3.03,3.1,3.0,0.10000000000000009,0.10000000000000009,3.06,3.1,3.0,0.10000000000000009,0.050000000000000266,52574,113788,9067,104721,-44415
