Date,KFSStock_Open_average,KFSStock_Open_max,KFSStock_Open_min,KFSStock_Open_volatility,KFSStock_Open_change,KFSStock_High_average,KFSStock_High_max,KFSStock_High_min,KFSStock_High_volatility,KFSStock_High_change,KFSStock_Low_average,KFSStock_Low_max,KFSStock_Low_min,KFSStock_Low_volatility,KFSStock_Low_change,KFSStock_Close_average,KFSStock_Close_max,KFSStock_Close_min,KFSStock_Close_volatility,KFSStock_Close_change,KFSStock_Volume_average,KFSStock_Volume_max,KFSStock_Volume_min,KFSStock_Volume_volatility,KFSStock_Volume_change
2018-01-14,5.26875,5.3,5.225,0.07500000000000018,0.0,5.3625,5.5,5.3,0.20000000000000018,0.20000000000000018,5.2,5.25,5.15,0.09999999999999964,0.09999999999999964,5.3375,5.5,5.25,0.25,0.25,14912,32659,5560,27099,27099
2018-01-21,5.514,5.55,5.45,0.09999999999999964,0.09999999999999964,5.588,5.65,5.55,0.10000000000000053,0.04999999999999982,5.5002,5.531000000000001,5.45,0.0810000000000004,0.04999999999999982,5.55,5.55,5.55,0.0,0.0,9933,15615,2375,13240,-10526
2018-01-28,5.6899999999999995,5.8,5.6,0.20000000000000018,0.20000000000000018,5.82,5.95,5.75,0.20000000000000018,0.04999999999999982,5.63,5.65,5.6,0.05000000000000071,0.05000000000000071,5.725,5.85,5.65,0.1999999999999993,0.024999999999999467,27351,59079,6301,52778,3875
2018-02-04,5.63,5.7,5.55,0.15000000000000036,0.10000000000000053,5.686,5.7,5.655,0.04499999999999993,0.0,5.56,5.6,5.5,0.09999999999999964,0.09999999999999964,5.6364,5.7,5.6,0.10000000000000053,-0.017999999999999794,9430,16733,1317,15416,-1544
2018-02-11,5.612,5.71,5.5,0.20999999999999996,0.05999999999999961,5.689,5.75,5.65,0.09999999999999964,0.09999999999999964,5.58,5.65,5.5,0.15000000000000036,0.10000000000000053,5.6564000000000005,5.7,5.6,0.10000000000000053,0.10000000000000053,6123,14381,1205,13176,-11373
2018-02-18,5.1625,5.55,4.9,0.6499999999999995,-0.6499999999999995,5.225,5.55,4.95,0.5999999999999996,-0.5999999999999996,4.963749999999999,5.35,4.805,0.5449999999999999,-0.5,5.09375,5.4,4.925,0.47500000000000053,-0.47500000000000053,36796,62250,21653,40597,196
2018-02-25,4.87,4.95,4.7,0.25,-0.25,4.9062,4.981,4.8,0.18100000000000005,-0.18100000000000005,4.68,4.8,4.45,0.34999999999999964,-0.25,4.81,4.95,4.7,0.25,-0.15000000000000036,175692,417712,25300,392412,-316849
2018-03-04,4.601,4.75,4.46,0.29000000000000004,-0.09999999999999964,4.63,4.75,4.55,0.20000000000000018,-0.09999999999999964,4.4904,4.582,4.377,0.20500000000000007,0.03300000000000036,4.58,4.65,4.5,0.15000000000000036,0.0,42465,71690,8344,63346,-4596
2018-03-11,4.449,4.6,4.3,0.2999999999999998,-0.2999999999999998,4.449,4.6,4.3,0.2999999999999998,-0.2999999999999998,4.315,4.525,4.1,0.4250000000000007,-0.4250000000000007,4.36,4.55,4.15,0.39999999999999947,-0.39999999999999947,22659,30829,8928,21901,6967
2018-03-18,3.895,4.15,3.75,0.40000000000000036,-0.27500000000000036,3.935,4.15,3.825,0.3250000000000002,-0.25000000000000044,3.805,3.85,3.75,0.10000000000000009,0.0,3.855,3.975,3.8,0.17500000000000027,-0.17500000000000027,29848,86910,9015,77895,-77895
2018-03-25,3.7512499999999998,3.85,3.655,0.19500000000000028,-0.050000000000000266,3.85,4.05,3.7,0.34999999999999964,0.19999999999999973,3.6887499999999998,3.75,3.65,0.10000000000000009,0.04999999999999982,3.7875,4.0,3.65,0.3500000000000001,0.2999999999999998,22845,30216,13889,16327,9908
2018-04-01,3.84,4.0,3.75,0.25,-0.1499999999999999,3.89,4.0,3.8,0.20000000000000018,-0.04999999999999982,3.79,3.85,3.75,0.10000000000000009,0.050000000000000266,3.839,3.95,3.8,0.15000000000000036,0.10499999999999998,9331,23587,2390,21197,-21197
2018-04-08,3.874,3.9,3.85,0.04999999999999982,-0.029999999999999805,3.894,3.9,3.87,0.029999999999999805,-0.029999999999999805,3.825,3.85,3.8,0.050000000000000266,-0.01499999999999968,3.855,3.9,3.8,0.10000000000000009,-0.07499999999999973,12876,32218,5653,26565,1165
2018-04-15,3.87,3.9,3.85,0.04999999999999982,0.0,3.93,3.95,3.9,0.050000000000000266,0.050000000000000266,3.807,3.85,3.695,0.15500000000000025,0.010000000000000231,3.899,3.95,3.8,0.15000000000000036,0.04499999999999993,10324,31910,4303,27607,-1449
2018-04-22,3.86,3.95,3.8,0.15000000000000036,0.10000000000000009,3.94,4.05,3.85,0.19999999999999973,0.1499999999999999,3.86,3.95,3.8,0.15000000000000036,0.10000000000000009,3.898,3.95,3.85,0.10000000000000009,0.06000000000000005,7746,21064,1620,19444,6771
2018-04-29,3.9,4.0,3.75,0.25,-0.25,3.93,4.0,3.85,0.1499999999999999,-0.1499999999999999,3.84,3.95,3.7,0.25,-0.25,3.872,3.96,3.8,0.16000000000000014,-0.16000000000000014,11473,33086,1212,31874,7448
2018-05-06,3.8964,3.95,3.85,0.10000000000000009,0.04999999999999982,3.9594,4.05,3.8819999999999997,0.16800000000000015,0.054999999999999716,3.8564,3.9,3.8,0.10000000000000009,0.04999999999999982,3.9444,4.045,3.8819999999999997,0.16300000000000026,0.04999999999999982,10432,31035,680,30355,30355
2018-05-13,4.189,4.35,3.95,0.39999999999999947,0.34999999999999964,4.3713999999999995,4.55,4.132,0.41800000000000015,0.41800000000000015,4.149,4.3,3.95,0.34999999999999964,0.34999999999999964,4.336399999999999,4.55,4.132,0.41800000000000015,0.41800000000000015,25881,52959,8987,43972,43972
2018-05-20,4.5366,4.6,4.5,0.09999999999999964,0.0,4.5886000000000005,4.69,4.505,0.1850000000000005,-0.1070000000000002,4.4898,4.555,4.4,0.15499999999999936,-0.07499999999999929,4.55,4.65,4.45,0.20000000000000018,-0.14999999999999947,14966,27803,3731,24072,-18720
2018-05-27,4.1525,4.41,3.9,0.5100000000000002,-0.5100000000000002,4.21775,4.445,3.945,0.5000000000000004,-0.5000000000000004,3.9875,4.35,3.85,0.49999999999999956,-0.49999999999999956,4.025,4.35,3.85,0.49999999999999956,-0.49999999999999956,59049,106232,5507,100725,51389
2018-06-03,3.67,3.8,3.55,0.25,-0.25,3.7094,3.81,3.64,0.16999999999999993,-0.16999999999999993,3.538,3.75,3.4,0.3500000000000001,-0.20000000000000018,3.62,3.75,3.55,0.20000000000000018,-0.20000000000000018,30514,114382,3075,111307,-8325
2018-06-10,3.335,3.55,3.175,0.375,-0.34999999999999964,3.428,3.63,3.3,0.33000000000000007,-0.33000000000000007,3.159,3.3,2.95,0.34999999999999964,-0.09999999999999964,3.2766,3.4,3.15,0.25,-0.1499999999999999,76388,192994,2758,190236,-108077
2018-06-17,3.1158,3.25,2.9189999999999996,0.3310000000000004,-0.2810000000000006,3.1698,3.279,3.025,0.254,-0.254,3.04,3.2,2.9,0.30000000000000027,-0.30000000000000027,3.0862000000000003,3.25,2.95,0.2999999999999998,-0.25,28088,59580,2860,56720,-7543
2018-06-24,2.88,2.9,2.8,0.10000000000000009,-0.10000000000000009,2.941,3.005,2.85,0.1549999999999998,-0.1499999999999999,2.83,2.9,2.65,0.25,-0.25,2.9,3.0,2.75,0.25,-0.25,25323,40829,8940,31889,31889
2018-07-01,2.75125,2.805,2.7,0.10499999999999998,0.0,2.83125,2.875,2.75,0.125,-0.125,2.7125,2.75,2.65,0.10000000000000009,-0.050000000000000266,2.775,2.85,2.7,0.1499999999999999,-0.09999999999999964,29872,69826,7782,62044,-55609
2018-07-08,2.758,2.8,2.69,0.10999999999999988,0.06000000000000005,2.81,2.895,2.705,0.18999999999999995,0.09499999999999975,2.7,2.75,2.65,0.10000000000000009,0.050000000000000266,2.775,2.85,2.7,0.1499999999999999,0.04999999999999982,18983,24233,12136,12097,4853
2018-07-15,2.8812,3.05,2.725,0.32499999999999973,0.2250000000000001,3.005,3.1,2.9,0.20000000000000018,0.125,2.8412,2.95,2.7060000000000004,0.24399999999999977,0.1889999999999996,2.96,3.1,2.85,0.25,0.10000000000000009,15005,26324,7336,18988,-5360
2018-07-22,3.078,3.1,3.0,0.10000000000000009,0.08999999999999986,3.138,3.19,3.1,0.08999999999999986,-0.04999999999999982,3.069,3.1,3.0,0.10000000000000009,0.04999999999999982,3.0949999999999998,3.175,3.05,0.125,0.0,11197,26481,967,25514,-10672
2018-07-29,2.9592,3.1,2.85,0.25,-0.050000000000000266,3.149,3.545,2.9,0.645,0.44499999999999984,2.9002,3.05,2.8,0.25,0.19499999999999984,3.03,3.3,2.9,0.3999999999999999,0.3999999999999999,17267,38111,2643,35468,17403
2018-08-05,3.122,3.26,2.95,0.3099999999999996,-0.20000000000000018,3.1958,3.295,3.1,0.19499999999999984,-0.11499999999999977,3.04,3.2,2.95,0.25,-0.20000000000000018,3.12,3.2,3.05,0.15000000000000036,-0.050000000000000266,13542,34113,4621,29492,29492
2018-08-12,3.0612,3.2,2.755,0.4450000000000003,-0.42100000000000026,3.103,3.2,2.925,0.27500000000000036,-0.2650000000000001,2.971,3.2,2.755,0.4450000000000003,-0.395,3.035,3.2,2.85,0.3500000000000001,-0.2250000000000001,12041,38435,956,37479,-1641
2018-08-19,2.975,3.0,2.925,0.07500000000000018,-0.025000000000000355,3.015,3.05,2.95,0.09999999999999964,-0.09999999999999964,2.9532000000000003,2.975,2.925,0.050000000000000266,-0.025000000000000355,2.9932,3.05,2.95,0.09999999999999964,-0.04999999999999982,3425,4795,1847,2948,573
2018-08-26,2.7199999999999998,2.9,2.55,0.3500000000000001,-0.25,2.8088,3.03,2.7,0.3299999999999996,-0.3299999999999996,2.602,2.76,2.4,0.3599999999999999,-0.1599999999999997,2.69,2.8,2.55,0.25,-0.1499999999999999,57210,212533,9740,202793,-10338
2018-09-02,2.53325,2.65,2.35,0.2999999999999998,-0.25,2.575,2.65,2.45,0.19999999999999973,-0.19999999999999973,2.4125,2.5,2.3,0.20000000000000018,-0.15000000000000036,2.45,2.55,2.4,0.1499999999999999,-0.050000000000000266,48393,72531,12200,60331,-15542
