Date,MARPSStock_Open_average,MARPSStock_Open_max,MARPSStock_Open_min,MARPSStock_Open_volatility,MARPSStock_Open_change,MARPSStock_High_average,MARPSStock_High_max,MARPSStock_High_min,MARPSStock_High_volatility,MARPSStock_High_change,MARPSStock_Low_average,MARPSStock_Low_max,MARPSStock_Low_min,MARPSStock_Low_volatility,MARPSStock_Low_change,MARPSStock_Close_average,MARPSStock_Close_max,MARPSStock_Close_min,MARPSStock_Close_volatility,MARPSStock_Close_change,MARPSStock_Volume_average,MARPSStock_Volume_max,MARPSStock_Volume_min,MARPSStock_Volume_volatility,MARPSStock_Volume_change
2018-01-14,4.105,4.2,3.9,0.30000000000000027,0.2200000000000002,4.2829999999999995,4.462,4.2,0.26199999999999957,0.03000000000000025,3.97175,4.117,3.84,0.27700000000000014,0.27700000000000014,4.15675,4.22,4.117,0.10299999999999976,-0.10299999999999976,11889,38143,2220,35923,-35773
2018-01-21,4.3236,4.42,4.198,0.22199999999999953,0.08199999999999985,4.4092,4.484,4.3,0.18400000000000016,0.06500000000000039,4.2094,4.28,4.047,0.23300000000000054,0.08199999999999985,4.3494,4.412,4.28,0.13199999999999967,-0.08199999999999985,1443,2098,666,1432,-17
2018-01-28,4.39775,4.484,4.35,0.13400000000000034,-0.057000000000000384,4.44375,4.484,4.383,0.10099999999999998,0.02799999999999958,4.396,4.484,4.35,0.13400000000000034,-0.05000000000000071,4.44125,4.484,4.383,0.10099999999999998,0.038000000000000256,1458,3137,335,2802,1828
2018-02-04,4.3515,4.57,4.2,0.3700000000000001,0.3700000000000001,4.3515,4.57,4.2,0.3700000000000001,0.3700000000000001,4.3260000000000005,4.468,4.2,0.2679999999999998,0.2679999999999998,4.3260000000000005,4.468,4.2,0.2679999999999998,0.2679999999999998,415,1201,0,1201,1201
2018-02-11,4.121,4.3,3.95,0.34999999999999964,-0.34999999999999964,4.151,4.37,4.03,0.33999999999999986,-0.33999999999999986,4.0732,4.16,3.95,0.20999999999999996,-0.1899999999999995,4.1352,4.37,4.03,0.33999999999999986,-0.33999999999999986,1459,4314,367,3947,-3947
2018-02-18,3.9543333333333335,3.96,3.95,0.009999999999999787,-0.009999999999999787,4.040333333333333,4.08,3.9810000000000003,0.09899999999999975,-0.020000000000000462,3.836666666666667,3.96,3.6,0.3599999999999999,-0.3599999999999999,3.98,4.08,3.88,0.20000000000000018,-0.20000000000000018,8095,19320,717,18603,18603
2018-02-25,3.594,3.98,3.28,0.7000000000000002,-0.7000000000000002,3.6,3.98,3.31,0.6699999999999999,-0.6699999999999999,3.502,3.84,3.25,0.5899999999999999,-0.5899999999999999,3.518,3.84,3.28,0.56,-0.56,3582,5719,899,4820,4730
2018-03-04,3.491,3.62,3.35,0.27,0.10899999999999954,3.5772,3.68,3.4589999999999996,0.22100000000000053,-0.011000000000000565,3.4262,3.53,3.35,0.17999999999999972,0.051000000000000156,3.5148,3.68,3.4010000000000002,0.2789999999999999,-0.06899999999999995,1887,2917,238,2679,-2362
2018-03-11,3.423,3.64,3.28,0.3600000000000003,0.3400000000000003,3.535,3.69,3.37,0.31999999999999984,0.23999999999999977,3.377,3.59,3.12,0.46999999999999975,0.46999999999999975,3.446,3.69,3.12,0.5699999999999998,0.5699999999999998,4620,10162,2100,8062,-5877
2018-03-18,3.596,3.73,3.5,0.22999999999999998,-0.16000000000000014,3.668,3.79,3.5,0.29000000000000004,-0.06000000000000005,3.5286,3.6630000000000003,3.37,0.29300000000000015,-0.2030000000000003,3.6368,3.701,3.5,0.20100000000000007,0.006999999999999673,1282,3876,0,3876,850
2018-03-25,3.7725,3.84,3.7,0.13999999999999968,0.13999999999999968,3.83,3.84,3.8,0.040000000000000036,0.040000000000000036,3.7512499999999998,3.84,3.7,0.13999999999999968,0.056999999999999496,3.8092499999999996,3.84,3.7569999999999997,0.08300000000000018,-0.04300000000000015,1922,4562,471,4091,-3499
2018-04-01,3.70025,3.78,3.6210000000000004,0.15899999999999936,0.07999999999999963,3.7475,3.78,3.7,0.07999999999999963,0.07999999999999963,3.66,3.75,3.52,0.22999999999999998,0.04999999999999982,3.6825,3.76,3.52,0.23999999999999977,0.04999999999999982,1497,2639,320,2319,-2319
2018-04-08,3.5898,3.6910000000000003,3.5,0.19100000000000028,-0.11100000000000021,3.5938000000000003,3.6910000000000003,3.5,0.19100000000000028,-0.1200000000000001,3.4657999999999998,3.61,3.33,0.2799999999999998,-0.27,3.5286,3.61,3.34,0.27,-0.27,1739,3536,538,2998,318
2018-04-15,3.5638,3.645,3.4,0.2450000000000001,0.11899999999999977,3.6588,3.75,3.525,0.2250000000000001,0.11899999999999977,3.5408,3.63,3.4,0.22999999999999998,0.02499999999999991,3.5818,3.745,3.49,0.2549999999999999,0.02499999999999991,1935,3206,428,2778,1243
2018-04-22,3.512,3.6,3.4,0.20000000000000018,-0.20000000000000018,3.5220000000000002,3.6,3.4,0.20000000000000018,-0.20000000000000018,3.4916,3.5810000000000004,3.4,0.1810000000000005,-0.1810000000000005,3.493,3.5810000000000004,3.4,0.1810000000000005,-0.1810000000000005,1558,5907,0,5907,-459
2018-04-29,3.3794,3.47,3.301,0.16900000000000004,0.06100000000000039,3.3794,3.47,3.301,0.16900000000000004,0.06100000000000039,3.2706,3.4010000000000002,3.181,0.2200000000000002,0.2200000000000002,3.3112,3.4010000000000002,3.22,0.18100000000000005,0.09100000000000019,2300,5992,158,5834,-5834
2018-05-06,3.5220000000000002,3.6,3.41,0.18999999999999995,-0.06000000000000005,3.6484,3.742,3.54,0.20199999999999996,0.09200000000000008,3.476,3.54,3.41,0.1299999999999999,-0.06000000000000005,3.6,3.73,3.54,0.18999999999999995,0.08000000000000007,4057,9026,259,8767,-2431
2018-05-13,3.5876,3.74,3.4610000000000003,0.2789999999999999,0.14000000000000012,3.68,3.74,3.597,0.14300000000000024,0.040000000000000036,3.5102,3.6,3.45,0.1499999999999999,-0.10000000000000009,3.605,3.7,3.495,0.20500000000000007,-0.20000000000000018,1234,1345,986,359,-67
2018-05-20,3.68,3.79,3.6,0.18999999999999995,-0.08800000000000008,3.7464,3.79,3.688,0.10199999999999987,0.08599999999999941,3.6798,3.79,3.6,0.18999999999999995,-0.08800000000000008,3.7444,3.79,3.688,0.10199999999999987,0.07699999999999996,3671,7765,452,7313,-3682
2018-05-27,3.9,4.3,3.6,0.6999999999999997,0.5,4.23,4.83,3.76,1.0700000000000003,0.9900000000000002,3.75525,3.85,3.58,0.27,0.06899999999999995,3.9179999999999997,4.1,3.6319999999999997,0.46799999999999997,0.2599999999999998,27069,57045,4579,52466,49924
2018-06-03,3.754,3.9,3.61,0.29000000000000004,-0.15500000000000025,3.9028,4.06,3.72,0.3399999999999994,-0.20900000000000007,3.6814,3.825,3.577,0.24800000000000022,-0.15500000000000025,3.8588,4.059,3.71,0.3490000000000002,-0.20900000000000007,1695,4131,378,3753,579
2018-06-10,3.936,4.0,3.85,0.1499999999999999,0.06999999999999984,3.9782,4.151,3.87,0.2809999999999997,0.06999999999999984,3.902,3.95,3.84,0.11000000000000032,-0.0900000000000003,3.906,3.95,3.84,0.11000000000000032,-0.0900000000000003,2255,9966,183,9783,-128
2018-06-17,3.901333333333333,4.18,3.6039999999999996,0.5760000000000001,0.5760000000000001,4.082666666666666,4.228,3.84,0.3879999999999999,0.33999999999999986,3.7446666666666664,3.87,3.6039999999999996,0.26600000000000046,0.15600000000000014,3.8666666666666667,4.0,3.76,0.2400000000000002,-0.08000000000000007,2505,5707,365,5342,-1079
2018-06-24,4.0934,4.217,3.82,0.3969999999999998,0.03699999999999992,4.3344,4.85,4.07,0.7799999999999994,0.6699999999999999,4.0014,4.217,3.76,0.45699999999999985,0.45699999999999985,4.1974,4.697,3.7680000000000002,0.9289999999999998,0.9289999999999998,5743,15939,437,15502,14322
2018-07-01,4.29,4.59,4.03,0.5599999999999996,-0.5599999999999996,4.3475,4.61,4.03,0.5800000000000001,-0.5800000000000001,4.0395,4.3,3.75,0.5499999999999998,-0.3999999999999999,4.2275,4.45,3.9,0.5500000000000003,-0.3999999999999999,2578,4301,1622,2679,272
2018-07-08,4.088,4.35,3.96,0.3899999999999997,0.020000000000000018,4.106199999999999,4.35,3.98,0.36999999999999966,0.020000000000000018,3.8496,3.92,3.79,0.1299999999999999,-0.07800000000000029,3.902,4.0,3.82,0.18000000000000016,-0.11800000000000033,6663,15122,1380,13742,-1356
2018-07-15,3.9164,4.188,3.764,0.42399999999999993,0.06999999999999984,4.0592,4.188,3.8989999999999996,0.28900000000000015,0.025000000000000355,3.885,4.188,3.75,0.4379999999999997,-0.0730000000000004,3.9766,4.188,3.76,0.42799999999999994,-0.012999999999999456,3095,9090,291,8799,-1170
2018-07-22,3.98525,4.032,3.958,0.07399999999999984,0.03100000000000014,4.03625,4.112,3.972,0.14000000000000012,-0.121,3.9552500000000004,4.031000000000001,3.91,0.12100000000000044,-0.011999999999999567,3.97825,4.07,3.928,0.14200000000000035,0.02200000000000024,1996,2959,1004,1955,508
2018-07-29,3.876,3.95,3.77,0.18000000000000016,0.03000000000000025,3.946,4.0,3.88,0.1200000000000001,0.0,3.7834,3.803,3.77,0.03299999999999992,0.0030000000000001137,3.8529999999999998,3.98,3.779,0.20100000000000007,0.18000000000000016,4104,11039,1516,9523,8552
2018-08-05,3.8778,4.07,3.6689999999999996,0.4010000000000007,0.14000000000000012,3.9836,4.1,3.9,0.19999999999999973,0.16999999999999948,3.76,3.891,3.6,0.2909999999999999,0.21999999999999975,3.8693999999999997,4.05,3.8,0.25,0.006000000000000227,11496,40973,3001,37972,-37695
2018-08-12,3.98,4.09,3.84,0.25,0.16000000000000014,4.0334,4.117,3.95,0.16699999999999982,0.04999999999999982,3.9512,4.07,3.84,0.23000000000000043,0.07800000000000029,3.984,4.09,3.8819999999999997,0.20800000000000018,0.038000000000000256,3053,6625,1452,5173,-1202
2018-08-19,4.0114,4.099,3.92,0.17900000000000027,0.15800000000000036,4.0594,4.1,3.92,0.17999999999999972,0.15800000000000036,3.989,4.063,3.92,0.1429999999999998,0.1429999999999998,4.0098,4.075,3.92,0.15500000000000025,0.1429999999999998,2925,6734,184,6550,518
2018-08-26,4.0968,4.195,4.0,0.19500000000000028,-0.06899999999999906,4.1426,4.212,4.031000000000001,0.18099999999999916,-0.13899999999999935,4.0674,4.126,4.0,0.12600000000000033,-0.06899999999999906,4.1182,4.19,4.031000000000001,0.1589999999999998,-0.11899999999999977,2901,5217,207,5010,-2356
2018-09-02,4.061,4.1,4.0089999999999995,0.09100000000000019,-0.01499999999999968,4.07125,4.1,4.05,0.04999999999999982,-0.01499999999999968,4.021,4.05,4.0,0.04999999999999982,0.006000000000000227,4.02775,4.05,4.016,0.03399999999999981,-0.005000000000000782,1059,2150,344,1806,-1806
2018-09-09,4.01125,4.045,4.0,0.04499999999999993,0.0,4.02075,4.045,4.0,0.04499999999999993,0.0,4.01125,4.045,4.0,0.04499999999999993,0.0,4.01125,4.045,4.0,0.04499999999999993,0.0,923,1894,201,1693,-397
2018-09-16,3.98,4.0,3.97,0.029999999999999805,-0.029999999999999805,4.0355,4.09,3.98,0.10999999999999988,0.07200000000000006,3.86,3.98,3.65,0.33000000000000007,-0.20999999999999996,3.931,4.0889999999999995,3.735,0.35399999999999965,-0.18500000000000005,7232,24028,898,23130,21423
2018-09-23,3.9162,4.071000000000001,3.81,0.26100000000000056,0.08999999999999986,3.9682,4.071000000000001,3.9,0.1710000000000007,-0.17000000000000037,3.8832,4.071000000000001,3.81,0.26100000000000056,0.0,3.9544,4.071000000000001,3.85,0.22100000000000053,-0.2200000000000002,1408,2799,200,2599,2263
2018-09-30,3.6275,3.89,3.5,0.3900000000000001,-0.3900000000000001,3.63725,3.89,3.52,0.3700000000000001,-0.3700000000000001,3.3855,3.5,3.18,0.31999999999999984,-0.038000000000000256,3.47425,3.5,3.427,0.07299999999999995,-0.029999999999999805,2786,4413,1617,2796,-2796
2018-10-07,3.47,3.5,3.42,0.08000000000000007,-0.050000000000000266,3.582,3.72,3.47,0.25,-0.15000000000000036,3.413,3.425,3.4,0.02499999999999991,-0.02499999999999991,3.431,3.5,3.4,0.10000000000000009,-0.02499999999999991,8906,19494,2462,17032,-11542
2018-10-14,3.3758,3.4189999999999996,3.27,0.14899999999999958,0.009999999999999787,3.3958,3.4189999999999996,3.35,0.0689999999999995,-0.010000000000000231,3.2788,3.3939999999999997,3.2,0.1939999999999995,0.0039999999999995595,3.3508,3.41,3.2,0.20999999999999996,-0.01600000000000046,2053,4273,1199,3074,-123
2018-10-21,3.278,3.4,3.16,0.23999999999999977,0.06000000000000005,3.316,3.4,3.25,0.1499999999999999,0.06000000000000005,3.21,3.31,3.13,0.18000000000000016,0.10999999999999988,3.296,3.4,3.2,0.19999999999999973,0.10999999999999988,2414,6635,0,6635,-1217
2018-10-28,3.1032,3.1460000000000004,3.05,0.09600000000000053,-0.09600000000000053,3.1308000000000002,3.228,3.06,0.16800000000000015,-0.04600000000000026,3.0752,3.1460000000000004,3.0,0.14600000000000035,-0.09600000000000053,3.0852,3.1460000000000004,3.0,0.14600000000000035,-0.04600000000000026,4252,18337,0,18337,-1623
2018-11-04,3.1268,3.2289999999999996,2.99,0.23899999999999944,-0.23899999999999944,3.1896,3.27,3.0780000000000003,0.19199999999999973,-0.19199999999999973,3.038,3.18,2.9,0.28000000000000025,-0.1499999999999999,3.1172,3.235,3.05,0.18500000000000005,0.020000000000000018,2074,3872,205,3667,853
2018-11-11,3.0865,3.14,3.02,0.1200000000000001,-0.040000000000000036,3.099,3.16,3.05,0.11000000000000032,-0.06000000000000005,3.0395000000000003,3.0860000000000003,3.02,0.06600000000000028,-0.01200000000000001,3.079,3.16,3.02,0.14000000000000012,-0.14000000000000012,865,1630,214,1416,354
2018-11-18,2.99,3.109,2.8960000000000004,0.21299999999999963,-0.21299999999999963,2.99625,3.109,2.8960000000000004,0.21299999999999963,-0.21299999999999963,2.8815,2.9,2.85,0.04999999999999982,-0.0039999999999995595,2.88575,2.9,2.85,0.04999999999999982,-0.0039999999999995595,6071,11422,501,10921,-7673
2018-11-25,2.7048,2.97,2.5,0.4700000000000002,-0.3500000000000001,2.7858,2.97,2.5,0.4700000000000002,-0.3530000000000002,2.49,2.6,2.33,0.27,-0.16999999999999993,2.6350000000000002,2.835,2.33,0.5049999999999999,-0.5049999999999999,15031,26799,8805,17994,8754
2018-12-02,2.2075,2.28,2.14,0.13999999999999968,-0.04999999999999982,2.34225,2.5,2.2,0.2999999999999998,-0.17099999999999982,2.07525,2.171,2.0,0.17099999999999982,0.06000000000000005,2.19975,2.27,2.08,0.18999999999999995,0.04899999999999993,27190,39101,18956,20145,-11338
2018-12-09,2.042,2.2,1.82,0.3800000000000001,-0.3200000000000003,2.2070000000000003,2.31,2.0980000000000003,0.21199999999999974,-0.1519999999999997,1.9296,2.1,1.8090000000000002,0.2909999999999999,-0.2200000000000002,1.9874,2.187,1.84,0.34699999999999975,-0.20699999999999985,14531,23289,6240,17049,-3968
2018-12-16,1.8762,2.01,1.81,0.19999999999999973,-0.19999999999999973,1.9176,2.05,1.8519999999999999,0.19799999999999995,-0.19099999999999984,1.79,1.85,1.65,0.20000000000000018,-0.20000000000000018,1.8314,1.99,1.65,0.3400000000000001,-0.3400000000000001,6787,10136,2543,7593,2279
2018-12-23,1.54,1.69,1.34,0.34999999999999987,0.07000000000000006,1.796,1.95,1.6540000000000001,0.2959999999999998,0.2959999999999998,1.36375,1.535,1.22,0.31499999999999995,0.31499999999999995,1.577,1.73,1.32,0.4099999999999999,0.3599999999999999,17825,35469,11355,24114,1403
2018-12-30,1.87275,2.0,1.73,0.27,0.19100000000000006,2.0525,2.2,1.84,0.3600000000000001,0.3400000000000001,1.8050000000000002,1.86,1.68,0.18000000000000016,0.18000000000000016,2.00325,2.2,1.84,0.3600000000000001,0.14300000000000002,10801,13427,6464,6963,-3272
2019-01-06,1.9742,2.08,1.875,0.20500000000000007,-0.125,2.0598,2.1,1.99,0.1100000000000001,0.039000000000000146,1.891,1.95,1.86,0.08999999999999986,0.014999999999999902,1.968,2.08,1.87,0.20999999999999996,0.029999999999999805,6606,13323,793,12530,-12530
2019-01-13,1.914,2.022,1.837,0.18499999999999983,-0.12199999999999989,1.9547499999999998,2.022,1.8969999999999998,0.125,-0.021999999999999797,1.83425,1.9,1.8,0.09999999999999987,-0.09999999999999987,1.8992499999999999,2.0,1.8,0.19999999999999996,0.10000000000000009,4300,8347,1381,6966,6030
2019-01-20,1.891,1.93,1.8530000000000002,0.07699999999999974,0.050000000000000044,1.92825,1.97,1.871,0.09899999999999998,0.028000000000000025,1.85275,1.9,1.821,0.07899999999999996,0.07899999999999996,1.915,1.97,1.85,0.11999999999999988,0.06000000000000005,4073,5378,2744,2634,-2634
2019-01-27,2.16,2.3,2.0,0.2999999999999998,0.18000000000000016,2.294,2.39,2.23,0.16000000000000014,0.0900000000000003,2.0578,2.18,1.949,0.2310000000000001,0.2310000000000001,2.206,2.39,2.04,0.3500000000000001,0.0900000000000003,11970,29341,2253,27088,-19958
2019-02-03,2.168,2.37,2.09,0.28000000000000025,-0.27,2.216,2.37,2.1,0.27,-0.27,2.0836,2.13,2.0,0.1299999999999999,-0.1200000000000001,2.13,2.19,2.05,0.14000000000000012,-0.07000000000000028,3879,6120,837,5283,-500
