Date,PEGAStock_Open_average,PEGAStock_Open_max,PEGAStock_Open_min,PEGAStock_Open_volatility,PEGAStock_Open_change,PEGAStock_High_average,PEGAStock_High_max,PEGAStock_High_min,PEGAStock_High_volatility,PEGAStock_High_change,PEGAStock_Low_average,PEGAStock_Low_max,PEGAStock_Low_min,PEGAStock_Low_volatility,PEGAStock_Low_change,PEGAStock_Close_average,PEGAStock_Close_max,PEGAStock_Close_min,PEGAStock_Close_volatility,PEGAStock_Close_change,PEGAStock_Volume_average,PEGAStock_Volume_max,PEGAStock_Volume_min,PEGAStock_Volume_volatility,PEGAStock_Volume_change
2018-01-14,50.1875,50.7,49.65,1.0500000000000043,-0.20000000000000284,51.1125,52.05,50.0,2.049999999999997,0.75,49.5875,50.25,49.0,1.25,1.25,50.3,52.0,49.2,2.799999999999997,2.799999999999997,578470,834555,363176,471379,471379
2018-01-21,51.88,52.2,51.55,0.6500000000000057,-0.6000000000000014,52.36,52.65,52.1,0.5499999999999972,-0.5499999999999972,51.42,51.75,51.15,0.6000000000000014,-0.5,51.63,52.25,51.15,1.1000000000000014,-0.29999999999999716,415616,729937,248754,481183,-392995
2018-01-28,51.03,51.6,50.6,1.0,-0.30000000000000426,51.690000000000005,52.0,51.45,0.5499999999999972,-0.5499999999999972,50.36,50.8,49.8,1.0,-1.0,50.97,51.55,50.4,1.1499999999999986,-0.75,266491,362233,204631,157602,39674
2018-02-04,48.28,49.85,47.1,2.75,-2.75,49.06,50.35,48.2,2.1499999999999986,-2.1499999999999986,46.97,47.9,45.4,2.5,-2.5,47.75,48.8,46.5,2.299999999999997,-2.299999999999997,392865,503536,257804,245732,-17203
2018-02-11,48.85,51.15,46.75,4.399999999999999,4.399999999999999,50.168,51.75,47.77,3.979999999999997,3.979999999999997,48.56,50.95,46.45,4.5,4.300000000000004,49.85,51.4,47.15,4.25,4.050000000000004,272158,419163,117067,302096,-257090
2018-02-18,51.65,52.05,51.0,1.0499999999999972,0.7999999999999972,52.475,53.4,51.9,1.5,1.5,51.275,51.55,50.75,0.7999999999999972,0.5499999999999972,52.125,53.25,51.65,1.6000000000000014,1.6000000000000014,265269,439382,172495,266887,266887
2018-02-25,57.39,60.0,53.55,6.450000000000003,2.1000000000000014,58.972,62.25,56.95,5.299999999999997,0.14999999999999858,55.718,57.7,53.39,4.310000000000002,1.7100000000000009,57.38,59.45,55.9,3.5500000000000043,0.04999999999999716,1204498,1884780,850547,1034233,-237062
2018-03-04,60.31,62.85,56.4,6.450000000000003,6.399999999999999,62.3,64.0,59.65,4.350000000000001,3.950000000000003,59.866,62.5,56.23,6.270000000000003,6.270000000000003,61.59,62.85,58.95,3.8999999999999986,3.8999999999999986,755130,1364116,392651,971465,-897802
2018-03-11,62.09,62.6,61.75,0.8500000000000014,-0.8500000000000014,62.438,62.75,62.1,0.6499999999999986,-0.6499999999999986,61.28,61.8,60.95,0.8499999999999943,-0.6999999999999957,61.79,62.1,61.2,0.8999999999999986,-0.8999999999999986,389139,452005,327830,124175,80111
2018-03-18,60.74,61.4,60.2,1.1999999999999957,-0.7999999999999972,61.43,62.1,60.75,1.3500000000000014,-0.3500000000000014,59.85,60.9,58.6,2.299999999999997,-0.9499999999999957,60.410000000000004,61.5,58.6,2.8999999999999986,-1.8500000000000014,291272,422041,197748,224293,-184264
2018-03-25,60.025,61.75,58.85,2.8999999999999986,-0.5,61.4125,62.2,60.4,1.8000000000000043,0.25,58.92,59.83,58.05,1.7800000000000011,-0.5,60.1875,61.3,58.4,2.8999999999999986,-0.6499999999999986,459249,582044,314146,267898,110407
2018-04-01,60.82,62.5,59.4,3.1000000000000014,1.6499999999999986,62.048,62.75,60.9,1.8500000000000014,0.35999999999999943,60.160000000000004,61.8,59.2,2.5999999999999943,1.5499999999999972,61.17,62.25,59.75,2.5,1.3999999999999986,273149,330474,200731,129743,-118814
2018-04-08,61.86,62.25,61.35,0.8999999999999986,0.7000000000000028,62.29,62.45,62.2,0.25,-0.14999999999999858,61.08,61.45,60.85,0.6000000000000014,-0.14999999999999858,61.480000000000004,61.9,60.95,0.9499999999999957,-0.14999999999999858,275555,344319,167029,177290,73420
2018-04-15,62.81,63.75,61.4,2.3500000000000014,1.8000000000000043,63.64,64.3,62.9,1.3999999999999986,0.30000000000000426,62.27,63.2,61.1,2.1000000000000014,0.5,62.87,63.55,61.8,1.75,-0.45000000000000284,477666,798009,340331,457678,-54538
2018-04-22,61.53,62.1,60.8,1.3000000000000043,-0.5,61.87,62.45,61.0,1.4500000000000028,-0.8500000000000014,60.334,61.17,59.65,1.5200000000000031,0.3500000000000014,61.01,61.45,60.6,0.8500000000000014,-0.5500000000000043,288919,438446,164848,273598,-194868
2018-04-29,61.84,62.85,60.8,2.0500000000000043,1.8500000000000014,62.93,64.15,61.35,2.8000000000000043,2.8000000000000043,61.15,62.55,59.95,2.5999999999999943,1.8999999999999986,62.57,63.6,61.05,2.5500000000000043,2.5500000000000043,243017,312153,173107,139046,-61252
2018-05-06,63.45,64.1,61.95,2.1499999999999915,-2.0,65.28,67.95,64.35,3.6000000000000085,3.049999999999997,62.522,63.8,61.01,2.789999999999999,-2.0,63.79,65.05,63.2,1.8499999999999943,1.1999999999999957,758255,1282481,276608,1005873,1005873
2018-05-13,62.07,65.05,61.15,3.8999999999999986,-3.5999999999999943,62.914,65.82,62.0,3.819999999999993,-3.819999999999993,60.39,61.75,57.7,4.049999999999997,-4.049999999999997,61.59,61.85,61.25,0.6000000000000014,-0.30000000000000426,516998,997393,272946,724447,-724447
2018-05-20,61.19,61.95,60.0,1.9500000000000028,-0.6500000000000057,61.726,62.23,61.35,0.8799999999999955,-0.6299999999999955,60.62,61.15,59.8,1.3500000000000014,-0.04999999999999716,61.2,61.55,60.2,1.3499999999999943,0.09999999999999432,242628,322568,167720,154848,98018
2018-05-27,61.9875,62.6,61.3,1.3000000000000043,0.75,62.7825,63.4,61.73,1.6700000000000017,1.0200000000000031,61.6925,62.0,61.0,1.0,0.9200000000000017,62.075,62.65,61.5,1.1499999999999986,0.7999999999999972,277714,307156,252070,55086,-55086
2018-06-03,63.74,65.6,62.6,2.999999999999993,0.75,64.55,65.6,63.4,2.1999999999999957,0.45000000000000284,62.56,63.6,61.9,1.7000000000000028,-0.14999999999999858,63.690000000000005,65.4,62.45,2.950000000000003,-0.09999999999999432,515459,704364,347504,356860,83351
2018-06-10,62.120000000000005,62.35,61.7,0.6499999999999986,-0.6499999999999986,62.566,62.85,62.3,0.5500000000000043,-0.20000000000000284,61.184,61.62,60.35,1.269999999999996,-0.8500000000000014,61.88,62.4,60.8,1.6000000000000014,-1.3000000000000043,456592,711847,289938,421909,378143
2018-06-17,59.81,60.6,58.65,1.9500000000000028,-1.9500000000000028,60.16,61.6,58.65,2.950000000000003,-2.950000000000003,58.5,60.2,56.3,3.9000000000000057,-3.9000000000000057,58.940000000000005,61.2,56.45,4.75,-4.75,1198231,4190393,402783,3787610,3731883
2018-06-24,55.1,56.15,53.75,2.3999999999999986,-1.3500000000000014,56.0,56.8,54.95,1.8499999999999943,-1.25,53.72,54.4,53.2,1.1999999999999957,-0.75,54.8,56.2,53.65,2.5500000000000043,0.25,611620,718077,485121,232956,-79855
