Date,Open,High,Low,Close,Volume,Currency
2016-01-04,82.93,83.19,81.25,82.07,2246327,USD
2016-01-05,82.66,83.21,81.81,82.27,2036731,USD
2016-01-06,81.08,81.71,80.88,81.26,1511025,USD
2016-01-07,79.64,80.35,78.46,78.78,5031269,USD
2016-01-08,78.93,79.25,77.8,78.13,2486959,USD
2016-01-11,78.45,79.03,77.71,78.51,2127341,USD
2016-01-12,78.86,79.5,78.44,79.47,1975167,USD
2016-01-13,79.34,79.8,77.12,77.34,1860019,USD
2016-01-14,77.6,79.51,77.5,78.99,2864121,USD
2016-01-15,76.84,78.4,76.65,77.92,2967815,USD
2016-01-19,78.92,79.46,78.26,79.11,2522998,USD
2016-01-20,78.09,79.04,76.9,78.22,3056544,USD
2016-01-21,78.69,79.98,77.77,79.25,2672433,USD
2016-01-22,80.83,81.18,79.81,81.11,1940151,USD
2016-01-25,80.37,81.01,79.99,80.09,1798479,USD
2016-01-26,80.09,81.45,80.05,80.89,1665207,USD
2016-01-27,80.98,81.83,79.89,80.48,1719699,USD
2016-01-28,81.0,81.52,80.49,80.75,2015593,USD
2016-01-29,81.52,83.12,81.17,83.09,2836363,USD
2016-02-01,80.72,83.42,80.54,82.97,2837504,USD
2016-02-02,82.73,82.95,81.7,82.17,3690293,USD
2016-02-03,83.12,83.24,80.81,82.15,3048627,USD
2016-02-04,82.03,82.9,81.55,82.8,1822780,USD
2016-02-05,82.8,82.99,80.94,81.31,2248295,USD
2016-02-08,80.4,81.5,78.98,81.25,2347026,USD
2016-02-09,80.95,81.83,80.34,80.67,2247529,USD
2016-02-10,81.82,82.57,80.59,80.83,1872768,USD
2016-02-11,79.38,80.55,79.08,80.21,2842420,USD
2016-02-12,81.27,81.88,80.57,81.74,1518711,USD
2016-02-16,83.05,84.02,82.59,83.78,2065408,USD
2016-02-17,84.18,85.44,83.9,85.33,1907795,USD
2016-02-18,85.48,85.7,84.76,84.91,1563108,USD
2016-02-19,84.82,85.69,84.39,85.56,2065341,USD
2016-02-22,85.99,86.76,85.94,86.4,1618578,USD
2016-02-23,86.12,86.48,84.69,84.85,1863451,USD
2016-02-24,83.92,85.47,83.09,85.26,1727228,USD
2016-02-25,86.11,86.12,84.83,85.92,1426273,USD
2016-02-26,86.54,86.57,85.22,85.66,1402965,USD
2016-02-27,85.69,85.69,85.69,85.69,0,USD
2016-02-29,85.41,86.04,84.67,84.69,1925525,USD
2016-03-01,85.62,86.77,85.26,86.77,1579881,USD
2016-03-02,86.36,86.36,85.01,85.65,2059346,USD
2016-03-03,84.85,85.72,84.85,85.65,1700511,USD
2016-03-04,85.91,86.36,85.33,86.19,1582697,USD
2016-03-07,85.48,86.46,85.48,86.09,1400721,USD
2016-03-08,85.6,86.14,85.05,85.49,1758109,USD
2016-03-09,85.33,85.77,85.03,85.72,1636663,USD
2016-03-10,86.21,86.75,84.36,85.2,1528377,USD
2016-03-11,86.31,87.49,85.67,87.27,1863537,USD
2016-03-14,86.81,87.44,86.57,87.27,1311980,USD
2016-03-15,86.55,87.34,86.41,87.32,1195064,USD
2016-03-16,86.99,87.88,86.71,87.66,1087995,USD
2016-03-17,87.76,89.09,87.62,88.84,1482159,USD
2016-03-18,89.24,89.24,88.02,88.64,3207912,USD
2016-03-21,88.21,89.33,88.14,89.01,1575212,USD
2016-03-22,88.79,89.01,88.41,88.64,1215637,USD
2016-03-23,88.56,88.79,88.21,88.53,1189072,USD
2016-03-24,88.23,88.77,87.77,88.75,1035411,USD
2016-03-28,88.8,88.96,88.23,88.3,1325131,USD
2016-03-29,88.42,89.46,88.25,89.43,1711455,USD
2016-03-30,89.71,89.78,89.06,89.15,1506775,USD
2016-03-31,89.07,90.0,89.07,89.71,1482384,USD
2016-04-01,88.74,90.37,88.74,90.26,1626486,USD
2016-04-04,90.08,90.4,89.47,89.71,1179093,USD
2016-04-05,90.69,90.69,89.39,89.75,1783667,USD
2016-04-06,89.69,90.94,89.34,90.84,1886283,USD
2016-04-07,90.07,90.45,89.41,89.8,1655275,USD
2016-04-08,90.32,90.68,89.94,90.33,1086721,USD
2016-04-11,90.95,90.99,89.69,89.71,1561594,USD
2016-04-12,89.93,90.16,89.41,90.11,1503853,USD
2016-04-13,90.54,90.54,89.7,90.24,1663479,USD
2016-04-14,90.53,90.64,89.96,90.26,1802528,USD
2016-04-15,90.83,90.83,89.75,90.15,1750766,USD
2016-04-18,89.96,90.76,89.71,90.7,1301015,USD
2016-04-19,91.0,91.0,90.27,90.74,1910955,USD
2016-04-20,90.68,90.79,90.1,90.12,1898883,USD
2016-04-21,90.62,90.71,89.23,89.35,1538920,USD
