Date,SPDR SSgA Multi-Asset Real ReturnEtf_Open_average,SPDR SSgA Multi-Asset Real ReturnEtf_Open_max,SPDR SSgA Multi-Asset Real ReturnEtf_Open_min,SPDR SSgA Multi-Asset Real ReturnEtf_High_average,SPDR SSgA Multi-Asset Real ReturnEtf_High_max,SPDR SSgA Multi-Asset Real ReturnEtf_High_min,SPDR SSgA Multi-Asset Real ReturnEtf_Low_average,SPDR SSgA Multi-Asset Real ReturnEtf_Low_max,SPDR SSgA Multi-Asset Real ReturnEtf_Low_min,SPDR SSgA Multi-Asset Real ReturnEtf_Close_average,SPDR SSgA Multi-Asset Real ReturnEtf_Close_max,SPDR SSgA Multi-Asset Real ReturnEtf_Close_min
2018-04-08,0.49064964448472254,0.49064964448472254,0.49064964448472254,0.36359086602044177,0.36359086602044177,0.36359086602044177,0.6082903588973521,0.6082903588973521,0.6082903588973521,0.49066299469905716,0.49066299469905716,0.49066299469905716
2018-04-15,1.03176194482099,1.03176194482099,1.03176194482099,1.006147439602826,1.006147439602826,1.006147439602826,1.1524440805584657,1.1524440805584657,1.1524440805584657,1.1060954221082113,1.1060954221082113,1.1060954221082113
2018-04-22,1.2622295015593423,1.2622295015593423,1.2622295015593423,1.3071836625661855,1.3071836625661855,1.3071836625661855,1.3647903689572738,1.3647903689572738,1.3647903689572738,1.5393201829966778,1.5393201829966778,1.5393201829966778
2018-04-29,1.4502244349362177,1.4502244349362177,1.4502244349362177,1.5373687747618028,1.5373687747618028,1.5373687747618028,1.258549727425942,1.258549727425942,1.258549727425942,1.5305682005851924,1.5305682005851924,1.5305682005851924
2018-05-06,2.1787277818627624,2.1787277818627624,2.1787277818627624,2.0547908858991644,2.0547908858991644,2.0547908858991644,2.0672006885044647,2.0672006885044647,2.0672006885044647,2.0003429803525994,2.0003429803525994,2.0003429803525994
2018-05-13,1.7232421693543152,1.7232421693543152,1.7232421693543152,1.6250350946338847,1.6250350946338847,1.6250350946338847,1.6454489057559343,1.6454489057559343,1.6454489057559343,1.6028124952599754,1.6028124952599754,1.6028124952599754
2018-05-20,1.2239768655740104,1.2239768655740104,1.2239768655740104,1.1198495137252984,1.1198495137252984,1.1198495137252984,0.8311109717350356,0.8311109717350356,0.8311109717350356,0.7608945534169581,0.7608945534169581,0.7608945534169581
2018-05-27,1.0952519645083296,1.0952519645083296,1.0952519645083296,1.0160444614237152,1.0160444614237152,1.0160444614237152,0.9443411430377259,0.9443411430377259,0.9443411430377259,1.0037111519113844,1.0037111519113844,1.0037111519113844
2018-06-03,1.010033582620053,1.010033582620053,1.010033582620053,0.9495787130455758,0.9495787130455758,0.9495787130455758,0.911513297427749,0.911513297427749,0.911513297427749,0.9519842092902411,0.9519842092902411,0.9519842092902411
2018-06-10,-0.08795490596154855,-0.08795490596154855,-0.08795490596154855,-0.14076009418491278,-0.14076009418491278,-0.14076009418491278,0.05161614383362007,0.05161614383362007,0.05161614383362007,-0.09971641496613927,-0.09971641496613927,-0.09971641496613927
