Date,PowerShares WilderHill Clean Energy_etf_Open_average,PowerShares WilderHill Clean Energy_etf_Open_max,PowerShares WilderHill Clean Energy_etf_Open_min,PowerShares WilderHill Clean Energy_etf_High_average,PowerShares WilderHill Clean Energy_etf_High_max,PowerShares WilderHill Clean Energy_etf_High_min,PowerShares WilderHill Clean Energy_etf_Low_average,PowerShares WilderHill Clean Energy_etf_Low_max,PowerShares WilderHill Clean Energy_etf_Low_min,PowerShares WilderHill Clean Energy_etf_Close_average,PowerShares WilderHill Clean Energy_etf_Close_max,PowerShares WilderHill Clean Energy_etf_Close_min
2018-04-08,0.5490609769211738,0.5490609769211738,0.5490609769211738,0.42655694120466214,0.42655694120466214,0.42655694120466214,0.45057075879677166,0.45057075879677166,0.45057075879677166,0.26003747455759274,0.26003747455759274,0.26003747455759274
2018-04-15,1.0770907117295485,1.0770907117295485,1.0770907117295485,1.1112665339943737,1.1112665339943737,1.1112665339943737,1.0358180030470445,1.0358180030470445,1.0358180030470445,0.9896581122885794,0.9896581122885794,0.9896581122885794
2018-04-22,0.3621212111288095,0.3621212111288095,0.3621212111288095,0.20296298353713974,0.20296298353713974,0.20296298353713974,0.4611771843942515,0.4611771843942515,0.4611771843942515,0.39129266386629,0.39129266386629,0.39129266386629
2018-04-29,-0.21231562002507443,-0.21231562002507443,-0.21231562002507443,0.31241684464618985,0.31241684464618985,0.31241684464618985,0.03672625438610071,0.03672625438610071,0.03672625438610071,0.42629027626002736,0.42629027626002736,0.42629027626002736
2018-05-06,2.190830015570253,2.190830015570253,2.190830015570253,2.3065374546351687,2.3065374546351687,2.3065374546351687,2.1733205601059273,2.1733205601059273,2.1733205601059273,2.3594233166605973,2.3594233166605973,2.3594233166605973
2018-05-13,2.0357821913474545,2.0357821913474545,2.0357821913474545,2.106495247999897,2.106495247999897,2.106495247999897,2.02282220765612,2.02282220765612,2.02282220765612,2.1849862850217807,2.1849862850217807,2.1849862850217807
2018-05-20,1.0887428592165305,1.0887428592165305,1.0887428592165305,1.2045674640050605,1.2045674640050605,1.2045674640050605,1.223637700735376,1.223637700735376,1.223637700735376,1.27720258212387,1.27720258212387,1.27720258212387
2018-05-27,1.12946145244899,1.12946145244899,1.12946145244899,1.077396700328451,1.077396700328451,1.077396700328451,0.9684138755260855,0.9684138755260855,0.9684138755260855,1.0013770345984556,1.0013770345984556,1.0013770345984556
2018-06-03,-0.2838805756167013,-0.2838805756167013,-0.2838805756167013,-0.4770636126618451,-0.4770636126618451,-0.4770636126618451,-0.3230972375567489,-0.3230972375567489,-0.3230972375567489,-0.5667380381729251,-0.5667380381729251,-0.5667380381729251
2018-06-10,-0.02297678356535452,-0.02297678356535452,-0.02297678356535452,-0.2523923040154065,-0.2523923040154065,-0.2523923040154065,-0.32983539604471,-0.32983539604471,-0.32983539604471,-0.5009579920745563,-0.5009579920745563,-0.5009579920745563
