Date,Franklin FTSE United Kingdom_etf_Open_average,Franklin FTSE United Kingdom_etf_Open_max,Franklin FTSE United Kingdom_etf_Open_min,Franklin FTSE United Kingdom_etf_High_average,Franklin FTSE United Kingdom_etf_High_max,Franklin FTSE United Kingdom_etf_High_min,Franklin FTSE United Kingdom_etf_Low_average,Franklin FTSE United Kingdom_etf_Low_max,Franklin FTSE United Kingdom_etf_Low_min,Franklin FTSE United Kingdom_etf_Close_average,Franklin FTSE United Kingdom_etf_Close_max,Franklin FTSE United Kingdom_etf_Close_min
2018-04-08,0.531988091321286,0.531988091321286,0.531988091321286,0.5678364693099347,0.5678364693099347,0.5678364693099347,0.5944402828764089,0.5944402828764089,0.5944402828764089,0.6325452860943741,0.6325452860943741,0.6325452860943741
2018-04-15,0.7336349284383671,0.7336349284383671,0.7336349284383671,0.7206111057662407,0.7206111057662407,0.7206111057662407,0.7770867542417489,0.7770867542417489,0.7770867542417489,0.7804201427217559,0.7804201427217559,0.7804201427217559
2018-04-22,1.1346677085913486,1.1346677085913486,1.1346677085913486,1.1213810752222468,1.1213810752222468,1.1213810752222468,1.1479494963189492,1.1479494963189492,1.1479494963189492,1.1324312746977563,1.1324312746977563,1.1324312746977563
2018-04-29,0.7142799530887993,0.7142799530887993,0.7142799530887993,0.7001117275731098,0.7001117275731098,0.7001117275731098,0.7552250469531525,0.7552250469531525,0.7552250469531525,0.7386472025642207,0.7386472025642207,0.7386472025642207
2018-05-06,1.680760300783159,1.680760300783159,1.680760300783159,1.6620782369612175,1.6620782369612175,1.6620782369612175,1.634585707737299,1.634585707737299,1.634585707737299,1.6138782916447083,1.6138782916447083,1.6138782916447083
2018-05-13,1.5667842518935873,1.5667842518935873,1.5667842518935873,1.5530564093307557,1.5530564093307557,1.5530564093307557,1.5118710907258175,1.5118710907258175,1.5118710907258175,1.4966537924860588,1.4966537924860588,1.4966537924860588
2018-05-20,0.7081849155524368,0.7081849155524368,0.7081849155524368,0.6991694922078454,0.6991694922078454,0.6991694922078454,0.6846759483358477,0.6846759483358477,0.6846759483358477,0.674593099964581,0.674593099964581,0.674593099964581
2018-05-27,0.6231800651475963,0.6231800651475963,0.6231800651475963,0.6450324524911414,0.6450324524911414,0.6450324524911414,0.6272604713491033,0.6272604713491033,0.6272604713491033,0.6458362003714311,0.6458362003714311,0.6458362003714311
2018-06-03,0.7999063467077021,0.7999063467077021,0.7999063467077021,0.7872616460887526,0.7872616460887526,0.7872616460887526,0.7710670059510206,0.7710670059510206,0.7710670059510206,0.7576393079509511,0.7576393079509511,0.7576393079509511
2018-06-10,0.020656360846944843,0.020656360846944843,0.020656360846944843,0.010293475808900165,0.010293475808900165,0.010293475808900165,0.06234651786926014,0.06234651786926014,0.06234651786926014,0.05130777012398735,0.05130777012398735,0.05130777012398735
2018-06-17,-1.0975572991006044,-1.0975572991006044,-1.0975572991006044,-1.1060703432843397,-1.1060703432843397,-1.1060703432843397,-1.0930961804828763,-1.0930961804828763,-1.0930961804828763,-1.102609251472981,-1.102609251472981,-1.102609251472981
2018-06-24,-1.865616446086216,-1.865616446086216,-1.865616446086216,-1.8570938029389785,-1.8570938029389785,-1.8570938029389785,-1.8639649173847395,-1.8639649173847395,-1.8639649173847395,-1.8558719544019193,-1.8558719544019193,-1.8558719544019193
2018-07-01,-1.8507908304617946,-1.8507908304617946,-1.8507908304617946,-1.6674759733929878,-1.6674759733929878,-1.6674759733929878,-1.863648258351334,-1.863648258351334,-1.863648258351334,-1.6657779423356482,-1.6657779423356482,-1.6657779423356482
2018-07-08,-1.1825046687259846,-1.1825046687259846,-1.1825046687259846,-1.2525602898709192,-1.2525602898709192,-1.2525602898709192,-1.1746892763522856,-1.1746892763522856,-1.1746892763522856,-1.2505595924879442,-1.2505595924879442,-1.2505595924879442
2018-07-15,-1.3636338050065955,-1.3636338050065955,-1.3636338050065955,-1.4243582195784799,-1.4243582195784799,-1.4243582195784799,-1.3590550178374514,-1.3590550178374514,-1.3590550178374514,-1.4243607716784856,-1.4243607716784856,-1.4243607716784856
2018-07-22,-1.1407491946238135,-1.1407491946238135,-1.1407491946238135,-1.1874050757845052,-1.1874050757845052,-1.1874050757845052,-1.1371464909747346,-1.1371464909747346,-1.1371464909747346,-1.1873681037359582,-1.1873681037359582,-1.1873681037359582
2018-07-29,-1.4112702518612845,-1.4112702518612845,-1.4112702518612845,-1.3479843809983119,-1.3479843809983119,-1.3479843809983119,-1.4092067438402598,-1.4092067438402598,-1.4092067438402598,-1.3487805405010234,-1.3487805405010234,-1.3487805405010234
2018-08-05,-1.6042010904590236,-1.6042010904590236,-1.6042010904590236,-1.665195766318016,-1.665195766318016,-1.665195766318016,-1.6045390747236026,-1.6045390747236026,-1.6045390747236026,-1.6683757073169425,-1.6683757073169425,-1.6683757073169425
2018-08-12,-1.7946312637936592,-1.7946312637936592,-1.7946312637936592,-1.8399413491940584,-1.8399413491940584,-1.8399413491940584,-1.7981357490286238,-1.7981357490286238,-1.7981357490286238,-1.8455909718907357,-1.8455909718907357,-1.8455909718907357
2018-08-19,-1.1786632991987738,-1.1786632991987738,-1.1786632991987738,-1.2108975942628228,-1.2108975942628228,-1.2108975942628228,-1.1786707523793538,-1.1786707523793538,-1.1786707523793538,-1.2123595669127705,-1.2123595669127705,-1.2123595669127705
2018-08-26,-1.2803307832019002,-1.2803307832019002,-1.2803307832019002,-1.307480821288045,-1.307480821288045,-1.307480821288045,-1.2813972787619334,-1.2813972787619334,-1.2813972787619334,-1.309653093053176,-1.309653093053176,-1.309653093053176
2018-09-02,-1.747122397982942,-1.747122397982942,-1.747122397982942,-1.7132073330779716,-1.7132073330779716,-1.7132073330779716,-1.7468381149697656,-1.7468381149697656,-1.7468381149697656,-1.7132073330779716,-1.7132073330779716,-1.7132073330779716
2018-09-09,-1.227145499015793,-1.227145499015793,-1.227145499015793,-1.251043755420786,-1.251043755420786,-1.251043755420786,-1.2270826189464192,-1.2270826189464192,-1.2270826189464192,-1.251043755420786,-1.251043755420786,-1.251043755420786
2018-09-16,-0.014159533987413975,-0.014159533987413975,-0.014159533987413975,-0.054069408450168596,-0.054069408450168596,-0.054069408450168596,-0.012605974837878524,-0.012605974837878524,-0.012605974837878524,-0.054069408450168596,-0.054069408450168596,-0.054069408450168596
2018-09-23,0.6232063321436061,0.6232063321436061,0.6232063321436061,0.5709975633555325,0.5709975633555325,0.5709975633555325,0.4723270885132973,0.4723270885132973,0.4723270885132973,0.41991424127344174,0.41991424127344174,0.41991424127344174
