Date,Victory CEMP International High Dividend VolatilitEtf_Open_average,Victory CEMP International High Dividend VolatilitEtf_Open_max,Victory CEMP International High Dividend VolatilitEtf_Open_min,Victory CEMP International High Dividend VolatilitEtf_High_average,Victory CEMP International High Dividend VolatilitEtf_High_max,Victory CEMP International High Dividend VolatilitEtf_High_min,Victory CEMP International High Dividend VolatilitEtf_Low_average,Victory CEMP International High Dividend VolatilitEtf_Low_max,Victory CEMP International High Dividend VolatilitEtf_Low_min,Victory CEMP International High Dividend VolatilitEtf_Close_average,Victory CEMP International High Dividend VolatilitEtf_Close_max,Victory CEMP International High Dividend VolatilitEtf_Close_min
2018-04-08,-0.1317084266875153,-0.1317084266875153,-0.1317084266875153,-0.1567498032707441,-0.1567498032707441,-0.1567498032707441,0.008438725236173193,0.008438725236173193,0.008438725236173193,-0.050305188090336815,-0.050305188090336815,-0.050305188090336815
2018-04-15,-0.3237835268120969,-0.3237835268120969,-0.3237835268120969,-0.33139760565632187,-0.33139760565632187,-0.33139760565632187,-0.23718219694334403,-0.23718219694334403,-0.23718219694334403,-0.37679232458302925,-0.37679232458302925,-0.37679232458302925
2018-04-22,-0.12395845129100759,-0.12395845129100759,-0.12395845129100759,-0.20924836711252845,-0.20924836711252845,-0.20924836711252845,0.12357895473377359,0.12357895473377359,0.12357895473377359,0.014318011922070467,0.014318011922070467,0.014318011922070467
2018-04-29,1.051497771502563,1.051497771502563,1.051497771502563,0.6330890617087288,0.6330890617087288,0.6330890617087288,0.1440334395751624,0.1440334395751624,0.1440334395751624,-0.02325445383851232,-0.02325445383851232,-0.02325445383851232
2018-05-06,2.329564895240421,2.329564895240421,2.329564895240421,2.0481508594250086,2.0481508594250086,2.0481508594250086,0.613317516752539,0.613317516752539,0.613317516752539,0.2716463109533628,0.2716463109533628,0.2716463109533628
2018-05-13,-0.6093775535881911,-0.6093775535881911,-0.6093775535881911,-0.8611346298339376,-0.8611346298339376,-0.8611346298339376,-0.362628593485333,-0.362628593485333,-0.362628593485333,-0.5298740724284756,-0.5298740724284756,-0.5298740724284756
2018-05-20,-1.5664586588420346,-1.5664586588420346,-1.5664586588420346,-1.785005030967486,-1.785005030967486,-1.785005030967486,-1.8714242844851876,-1.8714242844851876,-1.8714242844851876,-1.7560246901286967,-1.7560246901286967,-1.7560246901286967
2018-05-27,-1.649807368799018,-1.649807368799018,-1.649807368799018,-1.7272662596041155,-1.7272662596041155,-1.7272662596041155,-1.9197951641118232,-1.9197951641118232,-1.9197951641118232,-1.9195878058700917,-1.9195878058700917,-1.9195878058700917
2018-06-03,-1.1902175768271486,-1.1902175768271486,-1.1902175768271486,-1.169006631589164,-1.169006631589164,-1.169006631589164,-1.238782875128092,-1.238782875128092,-1.238782875128092,-1.242058015776454,-1.242058015776454,-1.242058015776454
2018-06-10,-1.6328906395940976,-1.6328906395940976,-1.6328906395940976,-1.6629290821993081,-1.6629290821993081,-1.6629290821993081,-1.701104000539251,-1.701104000539251,-1.701104000539251,-1.61438454579634,-1.61438454579634,-1.61438454579634
