Date,ETFS Physical Silver SharesEtf_Open_average,ETFS Physical Silver SharesEtf_Open_max,ETFS Physical Silver SharesEtf_Open_min,ETFS Physical Silver SharesEtf_High_average,ETFS Physical Silver SharesEtf_High_max,ETFS Physical Silver SharesEtf_High_min,ETFS Physical Silver SharesEtf_Low_average,ETFS Physical Silver SharesEtf_Low_max,ETFS Physical Silver SharesEtf_Low_min,ETFS Physical Silver SharesEtf_Close_average,ETFS Physical Silver SharesEtf_Close_max,ETFS Physical Silver SharesEtf_Close_min
2018-04-08,-0.1265567779164939,-0.1265567779164939,-0.1265567779164939,-0.07012274161937052,-0.07012274161937052,-0.07012274161937052,0.18246716981092703,0.18246716981092703,0.18246716981092703,0.07735847944824267,0.07735847944824267,0.07735847944824267
2018-04-15,1.4426160321546206,1.4426160321546206,1.4426160321546206,1.42840208355886,1.42840208355886,1.42840208355886,1.6549472854870966,1.6549472854870966,1.6549472854870966,1.5718491548963105,1.5718491548963105,1.5718491548963105
2018-04-22,-0.4093773320715237,-0.4093773320715237,-0.4093773320715237,-0.4107100175231147,-0.4107100175231147,-0.4107100175231147,-0.18228416792731128,-0.18228416792731128,-0.18228416792731128,-0.08705545240079286,-0.08705545240079286,-0.08705545240079286
2018-04-29,-0.74093774202376,-0.74093774202376,-0.74093774202376,-0.46295491819217827,-0.46295491819217827,-0.46295491819217827,-0.41438576483826234,-0.41438576483826234,-0.41438576483826234,-0.19706585563287185,-0.19706585563287185,-0.19706585563287185
2018-05-06,1.0218420865288336,1.0218420865288336,1.0218420865288336,0.8061291258565052,0.8061291258565052,0.8061291258565052,0.6313874376495632,0.6313874376495632,0.6313874376495632,0.48519483162147065,0.48519483162147065,0.48519483162147065
2018-05-13,-0.7257309022318098,-0.7257309022318098,-0.7257309022318098,-0.7158602487851082,-0.7158602487851082,-0.7158602487851082,-0.4538063878015662,-0.4538063878015662,-0.4538063878015662,-0.5932631844752542,-0.5932631844752542,-0.5932631844752542
2018-05-20,0.25639531660618337,0.25639531660618337,0.25639531660618337,0.02924584714893298,0.02924584714893298,0.02924584714893298,0.0069337524528041376,0.0069337524528041376,0.0069337524528041376,-0.26814740429228107,-0.26814740429228107,-0.26814740429228107
2018-05-27,-0.619727927493155,-0.619727927493155,-0.619727927493155,-0.6777837074916314,-0.6777837074916314,-0.6777837074916314,-0.5010746374714253,-0.5010746374714253,-0.5010746374714253,-0.756928486435744,-0.756928486435744,-0.756928486435744
2018-06-03,0.9576739286459119,0.9576739286459119,0.9576739286459119,0.8014533000089233,0.8014533000089233,0.8014533000089233,0.8514543233081514,0.8514543233081514,0.8514543233081514,0.9871962692159045,0.9871962692159045,0.9871962692159045
2018-06-10,1.3005033327559352,1.3005033327559352,1.3005033327559352,1.2175614100337786,1.2175614100337786,1.2175614100337786,-0.3170711486947909,-0.3170711486947909,-0.3170711486947909,-0.0038530138719561867,-0.0038530138719561867,-0.0038530138719561867
